0.678262
0.586847
0.505548
0.433949
0.371634
0.318186
0.273190
0.236229
0.206887
0.184748
0.169394
0.160411
0.157382
0.159890
0.167519
0.179853
0.196476
0.216971
0.240923
0.267915
0.297530
0.329352
0.362966
0.397955
0.433902
0.470392
0.507008
0.543333
0.578952
0.613449
0.646406
0.677408
0.706039
0.731882
0.754521
0.773540
0.788523
0.799052
0.804712
0.805088
0.799761
0.788499
0.771870
0.750662
0.725663
0.697662
0.667446
0.635806
0.603528
0.571401
0.540214
0.510755
0.483812
0.460173
0.440628
0.425964
0.416970
0.414434
0.419144
0.431890
0.453458
0.484635
0.525564
0.575000
0.631514
0.693677
0.760062
0.829238
0.899778
0.970254
1.039236
1.105296
1.167006
1.222937
1.271660
1.311747
1.341769
1.360298
1.365905
1.357162
1.332640
1.290910
1.230545
1.150115
1.048191
0.923346
0.774151
0.600776
0.426520
0.292078
0.238463
0.284755
0.401765
0.553875
0.705465
0.820915
0.864606
0.800920
0.594236
0.208936
