soil_id,Soil,Soil_pH,pH_chl,pH_none,Unit,dph_chl,dph_none,well_none,Replicate,well_chl,inferred_a0_chl,inferred_a0_none,inferred_x0,gamma,inferred_c0,carbon_depletion_time,mean_squared_error,rmse,,time_none_ 1,time_none_ 2,time_none_ 3,time_none_ 4,time_none_ 5,time_none_ 6,time_none_ 7,time_none_ 8,time_none_ 9,time_none_10,no3_none_ 1,no3_none_ 2,no3_none_ 3,no3_none_ 4,no3_none_ 5,no3_none_ 6,no3_none_ 7,no3_none_ 8,no3_none_ 9,no3_none_10,time_chl_ 1,time_chl_ 2,time_chl_ 3,time_chl_ 4,time_chl_ 5,time_chl_ 6,time_chl_ 7,time_chl_ 8,time_chl_ 9,time_chl_10,no3_chl_ 1,no3_chl_ 2,no3_chl_ 3,no3_chl_ 4,no3_chl_ 5,no3_chl_ 6,no3_chl_ 7,no3_chl_ 8,no3_chl_ 9,no3_chl_10
3,Soil3,4.987,5.12012012,5.444444444,-16,0.13312012,0.457444444,C07,3,G07,1.975748543,2.070112452,0.19754136,4.8,0.059759517,0.186861726,0.003401992,0.058326596,,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,2.104343539,2.026729832,1.953340905,1.733236278,1.591540917,1.409165133,1.114617566,0.874732112,0.699227416,0.358559569,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,1.977302227,1.982517901,1.909982831,1.784739967,1.733008265,1.792803922,1.535395534,1.423864479,1.449640047,1.267664231
3,Soil3,4.987,4.855855856,4.975975976,-14,-0.131144144,-0.011024024,A08,1,E08,1.949207816,2.00492404,0.197985492,4.8,0.043356848,0.149667009,0.001968603,0.044368939,,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,2.018269417,1.979593178,1.887287571,1.719753479,1.565917624,1.426786295,1.242443297,1.006707297,0.86273053,0.53367647,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,2.329166667,2.825,3.85,,2.015111333,1.872706863,1.906745873,1.771248506,1.700345727,1.699256466,1.398534437,1.392628271,1.245480464,
3,Soil3,4.987,4.855855856,4.975975976,-14,-0.131144144,-0.011024024,B08,2,F08,1.984316118,2.012458783,0.202442278,4.8,0.048110613,0.158571769,0.001915204,0.04376304,,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,2.025846162,1.948012574,1.903688511,1.692847501,1.606767238,1.418364694,1.173149228,0.926916246,0.811389158,0.439730457,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,1.996107959,1.933373239,1.928891189,1.802736242,1.785539308,1.690558065,1.66472908,1.414025182,1.412445027,1.242224489
3,Soil3,4.987,4.855855856,4.975975976,-14,-0.131144144,-0.011024024,C08,3,G08,1.981467499,2.056703134,0.195878458,4.8,0.090635193,0.243686754,0.001617497,0.040218118,,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,2.026117597,1.956701274,1.906175821,1.633149416,1.452313119,1.283017374,0.955202751,0.649262698,0.315548195,0,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,1.985994385,1.948326816,1.954436016,1.810336631,1.719167209,1.804446534,1.57240094,1.423867583,1.444176396,1.275369697
3,Soil3,4.987,4.627627628,4.711711712,-11,-0.359372372,-0.275288288,A09,1,E09,1.895559581,1.957521831,0.199013283,4.8,0.034526534,0.126211453,0.002645967,0.051438961,,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,2.000580692,1.900257071,1.912551621,1.647621326,1.509794857,1.473672073,1.27715585,1.018321244,0.92407385,0.65914713,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,2.329166667,2.825,3.85,,1.919518104,1.841928686,1.866460072,1.745612988,1.650022408,1.610986005,1.324463247,1.371998594,1.175036282,
3,Soil3,4.987,4.627627628,4.711711712,-11,-0.359372372,-0.275288288,B09,2,F09,1.932478516,1.951105593,0.199814466,4.8,0.035864638,0.129460369,0.002050768,0.045285406,,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,1.984911342,1.912377498,1.829687318,1.656353751,1.588065234,1.454769719,1.199476098,1.00633052,0.917410716,0.610601159,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,1.979008719,1.934281186,1.861121664,1.716074369,1.707271636,1.651515026,1.54553559,1.380542847,1.394100177,1.22139177
3,Soil3,4.987,4.627627628,4.711711712,-11,-0.359372372,-0.275288288,C09,3,G09,1.952397078,1.99186137,0.199677717,4.8,0.038249214,0.135842779,0.002544656,0.050444585,,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,2.00672142,1.974383431,1.908375222,1.688051673,1.599292936,1.433162958,1.226708895,1.025996312,0.936340327,0.616182759,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,1.950805822,1.905953479,1.920963913,1.800177246,1.701913008,1.721923359,1.567514856,1.365217133,1.441651461,1.215915664
3,Soil3,4.987,4.327327327,4.315315315,-7,-0.659672673,-0.671684685,A10,1,E10,1.910699904,1.963359897,0.200318455,4.8,0.023986346,0.094604389,0.001620313,0.040253111,,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,1.971625068,1.951369989,1.849950325,1.738758546,1.568992584,1.572260747,1.341583015,1.16012439,1.09173962,0.807993573,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,2.329166667,2.825,3.85,,1.963533127,1.859947219,1.839804982,1.758823597,1.676580698,1.618080769,1.369479505,1.344575465,1.194712889,
3,Soil3,4.987,4.327327327,4.315315315,-7,-0.659672673,-0.671684685,B10,2,F10,1.93651097,1.949986274,0.199054664,4.8,0.027690934,0.106555952,0.001774736,0.042127613,,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,1.920698987,1.912864197,1.875043441,1.690957389,1.624400737,1.485732706,1.343735299,1.083327199,1.028398036,0.729396721,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,1.962823163,1.919691946,1.921022236,1.726576129,1.67107592,1.652482122,1.586224015,1.391373642,1.391209501,1.219836572
3,Soil3,4.987,4.327327327,4.315315315,-7,-0.659672673,-0.671684685,C10,3,G10,1.952914297,1.984000269,0.183229542,4.8,0.040260009,0.150024752,0.003788364,0.061549686,,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,2.013690844,1.986424916,1.881325216,1.748412982,1.565025269,1.395123802,1.259135759,1.013625907,0.929116386,0.666164385,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,1.989379356,1.952398564,1.882124748,1.754113319,1.700851273,1.795183883,1.570550878,1.437453063,1.455221551,1.301445824
3,Soil3,4.987,3.92,3.933333333,0,-1.067,-1.053666667,D07,1,H07,1.975799235,2.0132259,0.128324289,4.8,0.023825627,0.132752753,0.001999461,0.044715329,,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,2.007805911,1.945428228,1.977819874,1.820533998,1.765602419,1.738793403,1.520104119,1.405338835,1.350113898,1.112782236,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,1.99262959,1.988641638,1.948048828,1.849220331,1.820971765,1.825108907,1.61693662,1.730851507,1.552056516,1.549293495
3,Soil3,4.987,3.92,3.933333333,0,-1.067,-1.053666667,D08,2,H08,1.947606062,1.999793008,0.117928617,4.8,0.024245216,0.143030618,0.003628931,0.060240606,,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,2.013771904,1.986297207,1.953475953,1.840012456,1.724847544,1.703117789,1.491546042,1.373803464,1.387333974,1.166740219,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,2.00672142,2.002786692,1.889519925,1.852918125,1.755228944,1.744470257,1.594781382,1.756007512,1.572241688,1.569795094
3,Soil3,4.987,3.92,3.933333333,0,-1.067,-1.053666667,D09,3,H09,1.920069938,1.997524909,0.127085146,4.8,0.02112016,0.122190046,0.003978974,0.063079106,,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,1.993743527,1.983289948,1.947124677,1.806410539,1.742970396,1.710818493,1.567429153,1.374695241,1.392782516,1.162559168,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,1.975338763,1.993438247,1.861443255,1.817785113,1.696505715,1.682099323,1.580640595,1.734915439,1.467847964,1.524646482
3,Soil3,4.987,3.486486486,3.486486486,9,-1.500513514,-1.500513514,A11,1,E11,1.838936896,1.912895173,0.083009313,4.8,0.003548927,0.038887268,0.001771223,0.042085906,,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,1.805570523,1.910396203,1.912828519,1.852715658,1.80491683,1.845256051,1.765067136,1.627528742,1.621391954,1.517369483,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,2.329166667,2.825,3.85,,1.842494438,1.847095545,1.795331969,1.75883938,1.713965024,1.786901361,1.575876741,1.636439079,1.5282041,
3,Soil3,4.987,3.486486486,3.486486486,9,-1.500513514,-1.500513514,B11,2,F11,1.847749369,1.962008848,0.098532235,4.8,0.001981111,0.019194223,0.001835168,0.042838855,,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,1.87616061,1.953405295,1.965602543,1.874399891,1.826005255,1.887717871,1.771910901,1.666397932,1.702804492,1.510107874,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,1.819373644,1.899307015,1.809813466,1.737197373,1.72379992,1.762461873,1.653568761,1.541419486,1.581836208,1.501933965
3,Soil3,4.987,3.486486486,3.486486486,9,-1.500513514,-1.500513514,C11,3,G11,1.872904715,1.931048304,0.086969145,4.8,0.001792898,0.019658016,0.002009686,0.044829526,,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,1.879388448,1.914645371,1.963040565,1.84990282,1.785630521,1.845554068,1.76689876,1.640015877,1.706714246,1.556101124,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,1.84955509,1.867017567,1.863526378,1.788039951,1.754539932,1.846786033,1.701902808,1.5654085,1.653755198,1.561513054
3,Soil3,4.987,3.078078078,3.07,32,-1.908921922,-1.917,A12,1,E12,1.854774129,1.910307976,0.032222127,4.8,0.000180775,0.005536059,0.002379172,0.048776756,,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,1.850261626,1.934829427,1.852729851,1.979949398,1.823767452,1.96414727,1.834403732,1.780267855,1.801571553,1.795300931,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,2.329166667,2.825,3.85,,1.801561581,1.842412087,1.868275122,1.893640054,1.82062414,1.834738581,1.707724852,1.75719336,1.753274794,
3,Soil3,4.987,3.078078078,3.07,32,-1.908921922,-1.917,B12,2,F12,1.866164468,1.908245452,0.006623912,4.8,0.001992456,0.186159513,0.002424945,0.049243735,,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,1.824628144,1.954266324,1.9039722,1.917449686,1.842947709,1.966480012,1.887320338,1.842650704,1.890871259,1.823361745,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,1.836448398,1.914142849,1.813533599,1.940893404,1.80535475,1.895925512,1.905630567,1.7692428,1.814381761,1.868822688
3,Soil3,4.987,3.078078078,3.07,32,-1.908921922,-1.917,C12,3,G12,1.856026706,1.922206082,0.022243773,4.8,0.002520923,0.090493996,0.001929096,0.043921475,,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,1.847300213,1.957450012,1.912711982,1.891060205,1.867755417,1.93807557,1.889103037,1.823011832,1.822154241,1.774429587,0,0.2,0.358333333,0.845833333,1.079166667,1.345833333,1.85,2.329166667,2.825,3.85,1.851785305,1.877601216,1.795309075,1.850347478,1.783936815,1.949400892,1.817989776,1.739762491,1.784359133,1.78315613
4,Soil4,5.277,8.78,8.74,-100,3.503,3.463,A01,1,A07,1.850491727,1.853365955,0.006886876,4.8,1.853365955,1.49261059,0.00528601,0.072704953,,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,1.843142723,1.744413299,1.701145943,1.930932532,1.743461025,0.894810711,0,0,0,0,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,1.843835226,1.902000318,1.793132077,1.906026998,1.882404616,1.816120556,1.867791706,1.832802905,1.795877914,1.763309926
4,Soil4,5.277,8.78,8.74,-100,3.503,3.463,C01,2,C07,1.841554719,1.842477025,0.012141795,4.8,1.842477025,1.373375091,0.005299357,0.072796685,,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,1.822898926,1.724887748,1.710228447,1.792012264,1.599138762,0.180241521,0,0,0,0,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,1.808949852,1.859667981,1.841813949,1.848679733,1.827071152,1.797327453,1.851517461,1.846685008,1.787959417,1.766727639
4,Soil4,5.277,8.78,8.74,-100,3.503,3.463,E01,3,E07,1.834342164,1.767037849,0.015026561,4.8,1.767037849,1.320338858,0.004356154,0.066001167,,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,1.762622702,1.701223569,1.67015103,1.792847419,1.112006622,0,0,0,0,0,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,1.758920193,1.864543108,1.822972176,1.847599342,1.836526841,1.780468348,1.792024526,1.941416529,1.754414364,1.722831459
4,Soil4,5.277,8.387387387,8.399399399,-65,3.110387387,3.122399399,B01,1,B07,1.898577174,1.909265924,0.037356646,4.8,1.909265924,1.147218156,0.001301914,0.036082039,,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,1.976774018,1.854836616,1.814613375,1.505545709,0.414826181,0,0,0,0,0,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,1.99704968,1.825958751,1.900667361,1.874349122,1.860267274,1.835459756,1.789920958,1.809708756,1.793174643,1.748043045
4,Soil4,5.277,8.387387387,8.399399399,-65,3.110387387,3.122399399,D01,2,D07,1.839973492,1.920792919,0.025123973,4.8,1.920792919,1.230835016,0.000941092,0.03067722,,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,1.948760433,1.863674437,1.862790375,1.689456749,0.907824993,0,0,0,0,0,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,1.89452639,1.785888054,1.860536857,1.842309792,1.836680273,1.82740333,1.772740294,1.768853756,1.730526386,1.709580355
4,Soil4,5.277,8.387387387,8.399399399,-65,3.110387387,3.122399399,F01,3,F07,1.865384254,1.879322306,0.03005159,4.8,1.879322306,1.189102646,0.001008977,0.031764393,,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,1.844351418,1.876742455,1.822382676,1.596014463,0.664525931,0,0,0,0,0,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,1.906435547,1.794620652,1.85559634,1.909344061,1.825638306,1.822278267,1.837931108,1.785684204,1.73541359,1.737515337
4,Soil4,5.277,7.834834835,7.942942943,-28,2.557834835,2.665942943,A02,1,A08,1.899453558,2.19055062,0.105130987,4.8,0.184301841,0.467140718,0.016214772,0.127337239,,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,2.102004641,1.924447283,1.945244736,1.879744496,1.64580467,1.339291608,0.532296378,0.004819345,0,0,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,2.074214332,1.882730124,1.898444584,1.841253286,1.746322899,1.72254051,1.703058702,1.587178128,1.533845157,1.453822951
4,Soil4,5.277,7.834834835,7.942942943,-28,2.557834835,2.665942943,C02,2,C08,1.867680007,2.146887798,0.093338013,4.8,0.189535157,0.494714537,0.014463438,0.120264036,,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,2.061169633,1.901470255,1.958116899,1.750880759,1.62124289,1.352136448,0.440508363,0,0,0,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,1.997142938,1.88743928,1.892883166,1.800727207,1.731892824,1.707001564,1.697116073,1.576612474,1.605094413,1.403765594
4,Soil4,5.277,7.834834835,7.942942943,-28,2.557834835,2.665942943,E02,3,E08,1.880968402,2.127191232,0.099494269,4.8,0.190226679,0.483366471,0.016225968,0.127381193,,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,2.01195512,1.895652259,1.933164827,1.751281585,1.596863824,1.311596844,0.310185033,0,0,0,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,1.980078157,1.889300146,1.880733399,1.804550844,1.808818626,1.74821659,1.676032827,1.639735939,1.497970014,1.416286607
4,Soil4,5.277,7.21021021,7.582582583,-20,1.93321021,2.305582583,B02,1,B08,1.971835099,2.051824854,0.194136653,4.8,0.050238585,0.168214888,0.001581879,0.039772848,,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,2.058680307,1.930534588,1.919029331,1.769111212,1.626654913,1.493771585,1.259762626,0.980547168,0.833331298,0.431442153,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,2.061617699,1.921200142,1.861525709,1.813673498,1.751640891,1.677807786,1.601097818,1.495390991,1.380280067,1.289787254
4,Soil4,5.277,7.21021021,7.582582583,-20,1.93321021,2.305582583,D02,2,D08,1.965375193,2.061711211,0.145258442,4.8,0.059751405,0.227096241,0.001433153,0.037857002,,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,2.075110165,1.953247714,1.895742225,1.76431455,1.70878591,1.551073946,1.290351623,1.062159864,0.837252229,0.449414136,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,2.017460579,1.89546482,1.892367911,1.850101833,1.819516396,1.787657493,1.667547672,1.560885124,1.607637185,1.411940799
4,Soil4,5.277,7.21021021,7.582582583,-20,1.93321021,2.305582583,F02,3,F08,1.980201452,2.035564851,0.163884526,4.8,0.060426105,0.212245949,0.001162545,0.034096119,,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,2.057464971,1.902739955,1.910695849,1.752216363,1.597363121,1.463955326,1.210169325,0.980610211,0.755456995,0.350884686,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,1.997960225,1.929016446,1.913381946,1.844812317,1.834162467,1.775120674,1.656113016,1.573928137,1.453635811,1.405899626
4,Soil4,5.277,7.138138138,7.558558559,-17,1.861138138,2.281558559,A03,1,A09,2.003740193,2.114387196,0.166046674,4.8,0.053150466,0.193909386,0.001865049,0.043186211,,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,2.20297418,2.011434866,1.965877087,1.801873679,1.722588049,1.536138398,1.306480705,1.133187835,0.937230838,0.568751244,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,2.062959579,1.949106839,1.944933317,1.871428991,1.822557391,1.719063862,1.659342967,1.653135472,1.48038269,1.42460653
4,Soil4,5.277,7.138138138,7.558558559,-17,1.861138138,2.281558559,C03,2,C09,1.985409624,2.057132613,0.165430099,4.8,0.049152774,0.184649697,0.001128052,0.033586488,,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,2.134658052,1.964492328,1.937318571,1.723502716,1.662019712,1.514528457,1.31156244,1.10361766,0.945751251,0.576719069,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,2.011351794,1.901041936,1.958920451,1.859822463,1.801903719,1.738501254,1.64222227,1.585683442,1.566602328,1.347258923
4,Soil4,5.277,7.138138138,7.558558559,-17,1.861138138,2.281558559,E03,3,E09,1.983333897,2.057966173,0.159447751,4.8,0.053487611,0.199879474,0.000761437,0.02759415,,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,2.090023723,1.954832622,1.956568275,1.778430047,1.634459378,1.498985545,1.279721943,1.092093984,0.910465827,0.510867189,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,1.984054405,1.913792189,1.96396429,1.866737332,1.791538513,1.742812995,1.716425391,1.612253496,1.505535666,1.383705522
4,Soil4,5.277,6.585585586,6.861861862,-13,1.308585586,1.584861862,B03,1,B09,1.952522081,2.014125719,0.171519662,4.8,0.040063879,0.156662207,0.000748298,0.027355034,,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,2.027913725,1.915982776,1.897849186,1.740545672,1.667619827,1.558204355,1.32834812,1.155550731,0.980605736,0.653085255,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,1.973555995,1.934346149,1.90015389,1.84682104,1.707170756,1.680208368,1.615657262,1.541909568,1.471407854,1.323355026
4,Soil4,5.277,6.585585586,6.861861862,-13,1.308585586,1.584861862,D03,2,D09,2.010153126,2.045227962,0.177032241,4.8,0.039327993,0.151202694,0.000896496,0.029941547,,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,2.075110291,1.923030144,1.949727094,1.750523992,1.685552417,1.594302253,1.352879585,1.177582389,1.020911261,0.669331747,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,1.993526754,1.975629146,1.964551131,1.889800866,1.786918111,1.782826525,1.706201803,1.558269878,1.457369627,1.374470528
4,Soil4,5.277,6.585585586,6.861861862,-13,1.308585586,1.584861862,F03,3,F09,1.979700327,2.058261213,0.150153527,4.8,0.047692283,0.192933273,0.001585617,0.039819804,,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,2.122846003,1.973206053,1.929294877,1.736717147,1.676069981,1.573968428,1.340801202,1.150853121,1.133089001,0.581803478,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,1.998737001,1.927579965,1.922880808,1.868791003,1.818759163,1.773732727,1.690531282,1.623798021,1.517326778,1.439472015
4,Soil4,5.277,6.429429429,6.573573574,-11,1.152429429,1.296573574,A04,1,A10,2.004599943,2.111031778,0.174333459,4.8,0.03875438,0.151274651,0.002089694,0.045713172,,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,2.159023841,2.01125112,1.920982858,1.793493067,1.785416403,1.627393115,1.591688786,1.263799168,1.055441051,0.726919227,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,2.050053977,1.972170398,1.928513332,1.847138232,1.827597311,1.740718953,1.633185874,1.620300761,1.473191877,1.380979866
4,Soil4,5.277,6.429429429,6.573573574,-11,1.152429429,1.296573574,C04,2,C10,2.000792385,2.047536292,0.156573567,4.8,0.038642732,0.162803402,0.002642998,0.051410097,,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,2.118801399,1.973086877,1.923435831,1.747140321,1.708457664,1.575898201,1.394355466,1.211012223,1.204085943,0.725707282,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,2.033079348,1.966026647,1.945231259,1.859281074,1.845344082,1.750578964,1.647698143,1.586691396,1.689863864,1.374015928
4,Soil4,5.277,6.429429429,6.573573574,-11,1.152429429,1.296573574,E04,3,E10,1.983255694,2.059817843,0.16677518,4.8,0.040742079,0.161651768,0.000515405,0.022702543,,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,2.050119905,1.979991077,1.944812167,1.797767133,1.70860612,1.591282025,1.408517778,1.198152272,1.036460121,0.696957337,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,1.988763969,1.927692515,1.973069558,1.826597812,1.821497369,1.731911748,1.641361905,1.602501128,1.493022869,1.3655049
4,Soil4,5.277,6.093093093,6.189189189,-8,0.816093093,0.912189189,B04,1,B10,1.967704494,2.01351132,0.174582453,4.8,0.027701923,0.11796792,0.001459934,0.038209084,,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,2.030147108,1.942672505,1.888785725,1.756580542,1.698081854,1.633884279,1.422709917,1.353124295,1.102902172,0.84576861,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,2.02236316,1.854544383,1.959201282,1.859702431,1.77119788,1.699024797,1.587426832,1.548311377,1.450599448,1.348852927
4,Soil4,5.277,6.093093093,6.189189189,-8,0.816093093,0.912189189,D04,2,D10,1.971317766,2.06019683,0.181131307,4.8,0.032612714,0.129761203,0.001572175,0.039650658,,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,2.12162272,2.000650513,1.892717162,1.787162111,1.686002437,1.652020642,1.435257558,1.263317562,1.063800883,0.818180207,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,2.001220835,1.860165951,1.980570934,1.844146608,1.74469739,1.689980896,1.648352945,1.530988452,1.423025137,1.317587117
4,Soil4,5.277,6.093093093,6.189189189,-8,0.816093093,0.912189189,F04,3,F10,1.974049681,2.041258445,0.18302887,4.8,0.02773076,0.113860466,0.000956648,0.030929719,,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,2.083172959,2.00314666,1.872050625,1.774987267,1.720358456,1.625487252,1.455372879,1.299755423,1.130129158,0.858171422,0,0.2125,0.383333333,0.841666667,1.095833333,1.341666667,1.841666667,2.341666667,2.841666667,3.854166667,2.021725721,1.883138814,1.92277971,1.855427976,1.753951947,1.687849674,1.648344486,1.546909407,1.412383217,1.307542926
