,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil14_CE_251_N2_9_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.353,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.292,nan,nan,nan,nan,nan,nan,0.268,4.194
Soil15_CE_251_N5_-100_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,3.078
Soil15_CE_251_N5_-65_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.778,nan,nan,nan,nan,nan,nan,0.423,3.755
Soil15_CE_251_N5_0_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.445,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.292,nan,nan,nan,nan,nan,nan,0.000,16.423
Soil15_CE_251_N5_12_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.038,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.583,nan,nan,nan,nan,nan,nan,0.382,12.749
Soil15_CE_251_N5_16_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.111,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.486,nan,nan,nan,nan,nan,nan,0.000,5.479
Soil15_CE_251_N5_20_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.445,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.581,nan,nan,nan,nan,nan,nan,0.000,5.780
Soil15_CE_251_N5_22_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.265,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.860,nan,nan,nan,nan,nan,nan,0.293,17.999
Soil15_CE_251_N5_26_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.374,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.426,nan,nan,nan,nan,nan,nan,0.000,3.292
Soil15_CE_251_N5_30_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.194,nan,nan,nan,nan,nan,nan,0.000,3.991
Soil15_CE_251_N5_34_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.485,nan,nan,nan,nan,nan,nan,0.095,3.055
Soil15_CE_251_N5_7_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.966,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.097,nan,nan,nan,nan,nan,nan,0.000,13.629
Soil16_CE_251_N6_-100_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.709,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.583,nan,nan,nan,nan,nan,nan,0.192,7.292
Soil16_CE_251_N6_-7_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.094,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.458,nan,nan,nan,nan,nan,nan,1.164,20.698
Soil16_CE_251_N6_0_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.263,nan,nan,nan,nan,nan,nan,1.098,28.141
Soil16_CE_251_N6_11_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.583,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.778,nan,nan,nan,nan,nan,nan,1.681,13.682
Soil16_CE_251_N6_14_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.232,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.686,nan,nan,nan,nan,nan,nan,3.423,12.129
Soil16_CE_251_N6_18_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.836,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.458,nan,nan,nan,nan,nan,nan,4.767,9.112
Soil16_CE_251_N6_22_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.875,nan,nan,nan,nan,nan,nan,1.565,4.549
Soil16_CE_251_N6_28_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.038,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.292,nan,nan,nan,nan,nan,nan,1.836,4.252
Soil16_CE_251_N6_3_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.395,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.990,nan,nan,nan,nan,nan,nan,0.120,21.120
Soil16_CE_251_N6_6_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.919,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.632,nan,nan,nan,nan,nan,nan,1.341,21.138
Soil16_CE_251_N6_8_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.330,nan,nan,nan,nan,nan,nan,2.943,17.668
Soil17_CE_251_N3_-100_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.292,nan,nan,nan,nan,nan,nan,0.000,2.525
Soil17_CE_251_N3_-40_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.221,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.194,nan,nan,nan,nan,nan,nan,0.000,3.444
Soil17_CE_251_N3_-4_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.583,nan,nan,nan,nan,nan,nan,0.476,22.664
Soil17_CE_251_N3_0_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.446,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.389,nan,nan,nan,nan,nan,nan,0.000,18.581
Soil17_CE_251_N3_10_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.445,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.486,nan,nan,nan,nan,nan,nan,0.476,7.740
Soil17_CE_251_N3_13_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.167,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.361,nan,nan,nan,nan,nan,nan,0.000,7.050
Soil17_CE_251_N3_16_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.189,nan,nan,nan,nan,nan,nan,0.675,4.185
Soil17_CE_251_N3_20_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.292,nan,nan,nan,nan,nan,nan,0.076,3.633
Soil17_CE_251_N3_24_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.931,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.583,nan,nan,nan,nan,nan,nan,0.284,5.324
Soil17_CE_251_N3_28_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.924,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.361,nan,nan,nan,nan,nan,nan,1.375,4.211
Soil17_CE_251_N3_6_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.556,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.389,nan,nan,nan,nan,nan,nan,0.000,14.543
Soil3_CE_239_-11_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.097,nan,nan,nan,nan,nan,nan,0.000,8.364
Soil3_CE_239_-14_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.097,nan,nan,nan,nan,nan,nan,0.000,6.461
Soil3_CE_239_-16_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.167,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.583,nan,nan,nan,nan,nan,nan,0.000,6.890
Soil3_CE_239_-19_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,9.357
Soil3_CE_239_-22_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.486,nan,nan,nan,nan,nan,nan,0.000,5.971
Soil3_CE_239_-26_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.276,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,6.090
Soil3_CE_239_-32_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.556,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.292,nan,nan,nan,nan,nan,nan,0.000,3.508
Soil3_CE_239_-50_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.292,nan,nan,nan,nan,nan,nan,0.000,1.354
Soil3_CE_239_-7_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.583,nan,nan,nan,nan,nan,nan,0.000,6.828
Soil3_CE_239_0_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.111,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.194,nan,nan,nan,nan,nan,nan,0.000,1.477
Soil3_CE_239_9_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,1.107
Soil5_CE_201_-12_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.583,nan,nan,nan,nan,nan,nan,0.000,8.646
Soil5_CE_201_-15_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.503,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,8.905
Soil5_CE_201_-19_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.859,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,6.124
Soil5_CE_201_-23_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.821,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,8.707
Soil5_CE_201_-28_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.194,nan,nan,nan,nan,nan,nan,1.000,8.000
Soil5_CE_201_-35_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.292,nan,nan,nan,nan,nan,nan,0.240,2.922
Soil5_CE_201_-55_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,1.231
Soil5_CE_201_-5_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.097,nan,nan,nan,nan,nan,nan,0.000,4.369
Soil5_CE_201_-9_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.055,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,5.497
Soil5_CE_201_0_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.289,nan,nan,nan,nan,nan,nan,0.000,2.522
Soil5_CE_201_7_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.169,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,1.046
Soil6_CE_73_-11_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,15.730
Soil6_CE_73_-14_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,8.904
Soil6_CE_73_-17_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.194,nan,nan,nan,nan,nan,nan,0.476,13.431
Soil6_CE_73_-21_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.194,nan,nan,nan,nan,nan,nan,0.000,26.131
Soil6_CE_73_-26_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.111,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.389,nan,nan,nan,nan,nan,nan,0.000,24.102
Soil6_CE_73_-40_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.167,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,3.510
Soil6_CE_73_-4_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.097,nan,nan,nan,nan,nan,nan,0.000,9.125
