,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil11_CE_234_3_None_T9,nan,nan,31.071,32.052,nan,nan,nan,44.428,44.854,nan,45.137,47.814,nan,nan,nan,nan,nan,26.372,27.630,27.430,nan,31.636,29.896,33.483,nan,nan,nan,26.169,nan,30.617,34.467,30.080,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-100_None_T9,nan,nan,82.133,85.000,nan,nan,nan,117.829,120.728,nan,121.758,108.192,nan,nan,nan,nan,nan,66.039,64.080,79.433,nan,77.486,83.290,81.748,nan,nan,nan,71.750,nan,68.592,75.089,79.346,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-13_None_T9,nan,nan,26.649,29.107,nan,nan,nan,35.535,41.559,nan,35.149,43.983,nan,nan,nan,nan,nan,21.509,20.232,22.510,nan,21.877,25.514,24.198,nan,nan,nan,18.159,nan,24.750,21.319,24.423,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-2_None_T9,nan,nan,30.041,18.929,nan,nan,nan,39.978,41.103,nan,36.640,35.556,nan,nan,nan,nan,nan,22.270,19.488,24.316,nan,28.286,24.963,23.478,nan,nan,nan,19.510,nan,22.373,23.156,23.149,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-32_None_T9,nan,nan,29.947,31.678,nan,nan,nan,42.238,46.566,nan,36.843,48.287,nan,nan,nan,nan,nan,24.596,19.806,26.593,nan,27.814,29.196,34.186,nan,nan,nan,27.639,nan,23.366,23.387,24.633,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-4_None_T9,nan,nan,22.317,20.049,nan,nan,nan,33.641,35.170,nan,32.083,33.872,nan,nan,nan,nan,nan,18.903,15.443,15.042,nan,25.100,21.274,24.195,nan,nan,nan,18.208,nan,19.530,20.846,20.694,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-6_None_T9,nan,nan,25.953,23.564,nan,nan,nan,34.987,36.126,nan,29.923,23.615,nan,nan,nan,nan,nan,16.557,16.383,19.422,nan,26.246,30.266,25.008,nan,nan,nan,19.234,nan,22.921,22.189,18.741,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-9_None_T9,nan,nan,15.548,11.917,nan,nan,nan,22.278,26.127,nan,26.029,22.768,nan,nan,nan,nan,nan,11.164,14.929,11.943,nan,15.745,16.893,14.232,nan,nan,nan,16.056,nan,15.988,15.280,15.771,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_0_None_T9,nan,nan,14.600,12.561,nan,nan,nan,21.176,20.151,nan,21.745,18.697,nan,nan,nan,nan,nan,12.517,11.924,10.125,nan,15.824,8.013,12.567,nan,nan,nan,13.934,nan,12.048,11.359,14.445,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_10_None_T9,nan,nan,30.800,24.758,nan,nan,nan,49.338,46.077,nan,49.727,52.254,nan,nan,nan,nan,nan,24.934,23.292,35.407,nan,30.680,36.162,32.497,nan,nan,nan,25.030,nan,31.933,26.556,26.633,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_3_None_T9,nan,nan,15.619,17.436,nan,nan,nan,23.005,20.908,nan,25.992,20.489,nan,nan,nan,nan,nan,14.777,14.002,12.875,nan,14.824,19.851,14.760,nan,nan,nan,13.269,nan,13.121,10.831,20.210,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_6_None_T9,nan,nan,24.102,21.549,nan,nan,nan,30.930,30.615,nan,35.054,38.326,nan,nan,nan,nan,nan,20.370,28.891,21.570,nan,27.953,21.055,27.839,nan,nan,nan,17.872,nan,20.646,19.076,18.610,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_-23_None_T9,nan,nan,8.294,7.748,nan,nan,nan,10.805,9.648,nan,14.395,11.836,nan,nan,nan,nan,nan,7.031,8.071,4.612,nan,8.408,10.287,7.867,nan,nan,nan,5.847,nan,4.915,5.457,5.831,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_-2_None_T9,nan,nan,6.895,5.322,nan,nan,nan,13.236,10.082,nan,8.622,8.797,nan,nan,nan,nan,nan,5.818,6.085,4.593,nan,9.558,6.355,6.173,nan,nan,nan,5.733,nan,4.361,8.680,6.781,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_-5_None_T9,nan,nan,11.575,9.018,nan,nan,nan,15.586,13.563,nan,15.652,15.312,nan,nan,nan,nan,nan,9.787,10.082,12.167,nan,14.329,18.728,16.020,nan,nan,nan,9.851,nan,9.150,7.137,10.172,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_-8_None_T9,nan,nan,11.265,12.337,nan,nan,nan,21.764,19.014,nan,13.661,15.790,nan,nan,nan,nan,nan,14.299,14.633,8.395,nan,13.709,14.543,15.468,nan,nan,nan,10.189,nan,10.591,11.305,10.722,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_-90_None_T9,nan,nan,19.953,22.666,nan,nan,nan,33.052,33.898,nan,24.007,23.765,nan,nan,nan,nan,nan,17.474,16.626,12.639,nan,18.181,18.969,20.879,nan,nan,nan,12.940,nan,19.392,18.817,14.214,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_0_None_T9,nan,nan,16.455,19.905,nan,nan,nan,27.636,23.944,nan,21.914,26.945,nan,nan,nan,nan,nan,13.507,10.138,14.080,nan,22.019,18.298,18.643,nan,nan,nan,13.572,nan,18.375,18.951,14.719,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_14_None_T9,nan,nan,29.524,33.613,nan,nan,nan,43.001,42.908,nan,41.353,42.453,nan,nan,nan,nan,nan,25.612,23.572,21.106,nan,27.859,36.206,27.232,nan,nan,nan,21.579,nan,28.436,28.308,25.046,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_22_None_T9,nan,nan,57.571,57.936,nan,nan,nan,91.387,95.758,nan,87.310,75.923,nan,nan,nan,nan,nan,48.619,50.472,58.536,nan,52.680,71.765,56.356,nan,nan,nan,44.974,nan,56.652,53.222,47.608,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_2_None_T9,nan,nan,10.812,9.279,nan,nan,nan,15.858,15.365,nan,13.372,15.058,nan,nan,nan,nan,nan,8.966,10.060,6.939,nan,9.995,11.245,8.839,nan,nan,nan,9.436,nan,7.885,9.975,10.985,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_5_None_T9,nan,nan,20.425,18.104,nan,nan,nan,26.787,31.600,nan,26.125,27.097,nan,nan,nan,nan,nan,16.762,17.488,15.342,nan,17.610,20.073,18.458,nan,nan,nan,12.336,nan,20.534,14.798,21.595,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_9_None_T9,nan,nan,20.170,12.942,nan,nan,nan,28.402,29.542,nan,33.360,32.556,nan,nan,nan,nan,nan,14.860,11.356,19.532,nan,20.202,14.807,17.436,nan,nan,nan,14.389,nan,18.482,19.878,17.978,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_-100_None_T9,nan,nan,91.306,94.883,nan,nan,nan,123.475,124.195,nan,119.080,129.780,nan,nan,nan,nan,nan,73.703,61.261,75.722,nan,90.965,80.405,89.275,nan,nan,nan,64.910,nan,80.653,80.347,76.753,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_-65_None_T9,nan,nan,58.698,63.025,nan,nan,nan,83.741,88.842,nan,86.851,90.487,nan,nan,nan,nan,nan,52.062,59.477,37.506,nan,60.013,60.770,59.854,nan,nan,nan,49.271,nan,53.700,49.636,51.741,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_0_None_T9,nan,nan,21.509,25.288,nan,nan,nan,36.628,34.961,nan,42.437,37.738,nan,nan,nan,nan,nan,18.836,16.178,17.365,nan,25.696,26.587,23.839,nan,nan,nan,20.249,nan,23.994,21.794,20.022,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_12_None_T9,nan,nan,40.778,39.003,nan,nan,nan,56.070,55.103,nan,56.125,49.926,nan,nan,nan,nan,nan,34.216,30.893,32.468,nan,39.324,35.875,37.419,nan,nan,nan,29.407,nan,36.140,36.768,30.771,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_16_None_T9,nan,nan,27.984,24.736,nan,nan,nan,38.457,43.160,nan,36.313,37.063,nan,nan,nan,nan,nan,23.572,19.715,22.795,nan,30.385,32.444,27.730,nan,nan,nan,20.369,nan,23.485,24.978,27.913,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_20_None_T9,nan,nan,32.112,29.012,nan,nan,nan,51.212,48.034,nan,50.618,51.153,nan,nan,nan,nan,nan,30.840,23.735,32.015,nan,33.199,33.940,30.076,nan,nan,nan,28.011,nan,31.408,31.856,30.661,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_22_None_T9,nan,nan,96.702,83.411,nan,nan,nan,132.452,131.589,nan,128.702,143.425,nan,nan,nan,nan,nan,71.334,83.550,72.817,nan,92.394,84.760,99.879,nan,nan,nan,74.579,nan,81.095,88.573,81.168,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_26_None_T9,nan,nan,29.781,30.371,nan,nan,nan,43.677,43.417,nan,41.368,35.611,nan,nan,nan,nan,nan,24.055,21.356,18.928,nan,28.563,25.107,27.923,nan,nan,nan,23.210,nan,27.432,23.703,23.592,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_30_None_T9,nan,nan,59.026,73.331,nan,nan,nan,102.035,118.616,nan,89.553,90.003,nan,nan,nan,nan,nan,42.058,43.094,42.125,nan,51.891,53.225,42.628,nan,nan,nan,52.589,nan,60.017,54.257,47.515,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_34_None_T9,nan,nan,52.131,57.485,nan,nan,nan,75.300,87.461,nan,72.961,81.493,nan,nan,nan,nan,nan,39.595,37.675,41.620,nan,57.237,53.457,58.419,nan,nan,nan,47.554,nan,51.778,39.272,45.359,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_7_None_T9,nan,nan,22.931,29.798,nan,nan,nan,40.560,42.566,nan,34.394,27.030,nan,nan,nan,nan,nan,22.972,20.552,19.821,nan,25.070,25.170,27.582,nan,nan,nan,22.291,nan,19.858,21.901,20.976,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_-100_None_T9,nan,nan,69.363,60.574,nan,nan,nan,89.722,99.141,nan,93.676,86.083,nan,nan,nan,nan,nan,54.632,50.160,54.312,nan,66.219,65.517,63.680,nan,nan,nan,55.811,nan,59.263,57.533,51.394,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_-7_None_T9,nan,nan,24.429,21.083,nan,nan,nan,30.252,36.375,nan,23.280,32.218,nan,nan,nan,nan,nan,17.850,20.969,14.327,nan,19.547,20.950,19.208,nan,nan,nan,15.423,nan,18.629,15.658,19.731,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_0_None_T9,nan,nan,16.472,18.488,nan,nan,nan,25.541,19.473,nan,27.258,29.591,nan,nan,nan,nan,nan,15.570,12.679,12.570,nan,21.516,12.616,18.342,nan,nan,nan,14.176,nan,13.721,13.531,18.235,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_11_None_T9,nan,nan,19.071,19.617,nan,nan,nan,26.542,26.288,nan,27.529,35.624,nan,nan,nan,nan,nan,14.205,13.506,15.441,nan,17.458,16.068,15.354,nan,nan,nan,17.292,nan,21.724,15.770,17.294,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_14_None_T9,nan,nan,29.943,23.365,nan,nan,nan,39.158,41.358,nan,43.967,38.623,nan,nan,nan,nan,nan,21.154,20.047,24.529,nan,24.914,19.475,30.663,nan,nan,nan,22.713,nan,27.884,20.485,25.780,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_18_None_T9,nan,nan,29.351,38.463,nan,nan,nan,45.980,51.151,nan,48.189,49.837,nan,nan,nan,nan,nan,32.157,28.639,22.989,nan,32.949,30.872,29.032,nan,nan,nan,24.800,nan,30.730,28.329,27.804,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_22_None_T9,nan,nan,41.996,43.911,nan,nan,nan,63.435,69.567,nan,62.505,68.745,nan,nan,nan,nan,nan,37.876,35.675,35.042,nan,46.336,49.927,46.089,nan,nan,nan,37.128,nan,38.915,41.250,49.114,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_28_None_T9,nan,nan,78.697,72.623,nan,nan,nan,117.382,98.436,nan,115.675,115.507,nan,nan,nan,nan,nan,58.631,52.180,57.217,nan,76.224,79.470,82.121,nan,nan,nan,54.953,nan,68.092,70.402,68.328,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_3_None_T9,nan,nan,20.755,19.755,nan,nan,nan,27.086,32.851,nan,26.650,29.377,nan,nan,nan,nan,nan,17.640,14.795,18.935,nan,22.416,18.799,16.690,nan,nan,nan,18.105,nan,18.254,20.014,16.966,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_6_None_T9,nan,nan,24.427,32.460,nan,nan,nan,38.498,38.760,nan,44.460,41.749,nan,nan,nan,nan,nan,20.834,17.140,18.719,nan,29.229,27.026,25.262,nan,nan,nan,23.375,nan,24.583,22.666,22.419,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_8_None_T9,nan,nan,24.807,29.433,nan,nan,nan,33.041,38.996,nan,33.090,28.145,nan,nan,nan,nan,nan,19.351,20.659,14.327,nan,25.352,28.885,18.837,nan,nan,nan,22.872,nan,24.092,23.255,20.509,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_-100_None_T9,nan,nan,56.709,51.801,nan,nan,nan,79.303,70.048,nan,76.575,68.224,nan,nan,nan,nan,nan,42.212,44.797,40.700,nan,50.125,59.410,50.485,nan,nan,nan,39.674,nan,50.823,46.391,49.273,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_-40_None_T9,nan,nan,30.899,29.442,nan,nan,nan,45.798,43.511,nan,36.470,41.548,nan,nan,nan,nan,nan,28.733,25.307,30.087,nan,37.401,27.679,27.441,nan,nan,nan,23.069,nan,31.929,25.094,28.132,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_-4_None_T9,nan,nan,19.713,23.813,nan,nan,nan,23.618,19.913,nan,27.985,20.748,nan,nan,nan,nan,nan,14.819,16.399,17.863,nan,15.911,21.854,19.200,nan,nan,nan,14.004,nan,18.056,16.467,15.991,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_0_None_T9,nan,nan,17.581,7.083,nan,nan,nan,23.635,20.906,nan,28.208,19.710,nan,nan,nan,nan,nan,12.320,10.450,11.251,nan,13.653,14.381,10.861,nan,nan,nan,12.085,nan,11.715,15.199,13.587,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_10_None_T9,nan,nan,19.795,19.429,nan,nan,nan,24.443,26.229,nan,23.942,21.130,nan,nan,nan,nan,nan,15.238,21.775,7.179,nan,13.508,18.799,16.153,nan,nan,nan,15.575,nan,15.443,19.218,12.118,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_13_None_T9,nan,nan,16.138,17.583,nan,nan,nan,21.441,23.217,nan,22.794,21.372,nan,nan,nan,nan,nan,15.438,16.588,17.183,nan,17.762,13.663,16.493,nan,nan,nan,12.740,nan,16.232,16.345,14.044,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_16_None_T9,nan,nan,17.289,20.166,nan,nan,nan,26.407,29.423,nan,30.650,21.223,nan,nan,nan,nan,nan,14.428,7.183,10.297,nan,17.811,12.167,18.669,nan,nan,nan,15.016,nan,17.943,11.781,17.678,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_20_None_T9,nan,nan,22.236,25.368,nan,nan,nan,31.437,35.072,nan,30.937,37.585,nan,nan,nan,nan,nan,16.955,20.327,20.072,nan,19.326,27.345,23.629,nan,nan,nan,16.002,nan,17.361,23.246,23.304,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_24_None_T9,nan,nan,26.138,24.865,nan,nan,nan,38.046,35.422,nan,38.028,41.748,nan,nan,nan,nan,nan,18.855,17.410,17.506,nan,26.938,23.324,25.604,nan,nan,nan,22.189,nan,24.305,17.694,21.594,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_28_None_T9,nan,nan,31.944,29.224,nan,nan,nan,47.187,51.932,nan,38.262,52.677,nan,nan,nan,nan,nan,22.696,23.855,20.532,nan,29.987,27.747,24.931,nan,nan,nan,27.587,nan,35.131,27.226,19.998,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_6_None_T9,nan,nan,21.766,19.123,nan,nan,nan,23.914,26.459,nan,24.760,18.508,nan,nan,nan,nan,nan,14.693,19.310,14.913,nan,17.384,16.355,22.344,nan,nan,nan,13.512,nan,19.395,16.644,13.495,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-11_None_T9,nan,nan,45.973,45.712,nan,nan,nan,59.846,62.326,nan,61.489,64.175,nan,nan,nan,nan,nan,33.339,38.929,29.589,nan,42.472,36.219,36.936,nan,nan,nan,30.122,nan,39.172,38.234,35.678,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-14_None_T9,nan,nan,34.083,29.770,nan,nan,nan,47.078,53.003,nan,44.759,38.645,nan,nan,nan,nan,nan,25.804,26.033,19.928,nan,30.533,32.010,35.622,nan,nan,nan,26.180,nan,29.568,27.655,27.833,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-16_None_T9,nan,nan,38.181,33.911,nan,nan,nan,46.111,53.275,nan,52.733,56.993,nan,nan,nan,nan,nan,25.246,24.842,28.403,nan,36.116,43.193,36.649,nan,nan,nan,28.700,nan,32.350,34.898,29.054,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-19_None_T9,nan,nan,34.093,47.331,nan,nan,nan,53.780,55.382,nan,52.729,40.809,nan,nan,nan,nan,nan,20.623,33.884,24.650,nan,35.683,36.650,40.770,nan,nan,nan,27.568,nan,34.195,25.345,26.211,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-22_None_T9,nan,nan,25.232,32.248,nan,nan,nan,36.322,39.014,nan,35.378,43.303,nan,nan,nan,nan,nan,23.963,19.628,18.513,nan,27.487,22.953,25.649,nan,nan,nan,20.044,nan,21.940,22.101,22.909,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-26_None_T9,nan,nan,24.338,27.491,nan,nan,nan,38.136,36.497,nan,39.323,40.930,nan,nan,nan,nan,nan,21.165,27.474,26.662,nan,28.590,32.979,30.436,nan,nan,nan,20.677,nan,22.123,24.790,24.081,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-32_None_T9,nan,nan,44.191,52.061,nan,nan,nan,70.814,78.530,nan,61.326,76.986,nan,nan,nan,nan,nan,40.402,32.381,32.103,nan,51.989,48.313,55.206,nan,nan,nan,42.639,nan,43.616,44.424,40.404,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-50_None_T9,nan,nan,73.093,62.540,nan,nan,nan,100.997,105.945,nan,93.483,94.876,nan,nan,nan,nan,nan,51.379,48.232,54.977,nan,68.802,78.632,67.859,nan,nan,nan,57.478,nan,62.767,51.733,56.491,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-7_None_T9,nan,nan,39.487,38.273,nan,nan,nan,58.811,56.570,nan,56.975,58.215,nan,nan,nan,nan,nan,29.469,29.860,33.114,nan,41.912,45.120,46.156,nan,nan,nan,28.925,nan,43.600,38.710,32.808,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_0_None_T9,nan,nan,65.865,69.491,nan,nan,nan,96.158,102.845,nan,85.918,100.829,nan,nan,nan,nan,nan,52.416,51.020,56.125,nan,73.297,74.358,76.424,nan,nan,nan,56.311,nan,59.802,60.786,61.495,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_9_None_T9,nan,nan,144.157,150.132,nan,nan,nan,204.944,205.362,nan,208.791,202.399,nan,nan,nan,nan,nan,113.588,115.984,117.259,nan,156.956,130.196,171.872,nan,nan,nan,123.240,nan,145.354,137.532,130.783,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-12_None_T9,nan,nan,25.536,27.755,nan,nan,nan,42.377,37.244,nan,38.558,43.088,nan,nan,nan,nan,nan,25.233,25.013,21.148,nan,34.878,30.937,31.341,nan,nan,nan,21.934,nan,24.666,23.425,23.280,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-15_None_T9,nan,nan,21.468,21.488,nan,nan,nan,30.714,33.859,nan,34.602,33.431,nan,nan,nan,nan,nan,16.224,14.350,23.924,nan,27.859,24.044,21.252,nan,nan,nan,21.907,nan,21.830,17.877,17.855,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-19_None_T9,nan,nan,20.943,17.267,nan,nan,nan,28.796,26.113,nan,31.590,30.833,nan,nan,nan,nan,nan,16.242,14.307,21.909,nan,16.538,16.681,22.027,nan,nan,nan,16.648,nan,15.967,18.504,18.750,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-23_None_T9,nan,nan,20.466,22.046,nan,nan,nan,33.825,27.476,nan,30.099,26.552,nan,nan,nan,nan,nan,17.217,21.889,14.327,nan,26.813,24.608,18.205,nan,nan,nan,12.116,nan,19.561,19.105,19.830,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-28_None_T9,nan,nan,28.611,24.175,nan,nan,nan,39.833,35.522,nan,37.207,37.118,nan,nan,nan,nan,nan,21.962,17.648,22.103,nan,28.607,26.851,19.747,nan,nan,nan,17.564,nan,20.146,22.998,22.841,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-35_None_T9,nan,nan,31.027,41.469,nan,nan,nan,48.420,53.000,nan,48.450,45.509,nan,nan,nan,nan,nan,28.892,23.900,17.122,nan,29.593,35.117,37.483,nan,nan,nan,25.962,nan,28.268,26.735,27.700,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-55_None_T9,nan,nan,48.769,51.561,nan,nan,nan,69.265,64.808,nan,64.920,63.402,nan,nan,nan,nan,nan,40.089,29.728,46.297,nan,57.964,51.671,47.856,nan,nan,nan,34.590,nan,37.843,41.755,46.377,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-5_None_T9,nan,nan,32.380,30.463,nan,nan,nan,45.037,47.565,nan,39.902,44.973,nan,nan,nan,nan,nan,24.477,26.802,18.863,nan,35.135,31.504,27.992,nan,nan,nan,24.792,nan,27.237,31.292,24.679,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-9_None_T9,nan,nan,25.501,23.853,nan,nan,nan,33.859,32.752,nan,37.322,42.493,nan,nan,nan,nan,nan,19.556,12.924,14.802,nan,25.419,23.642,22.067,nan,nan,nan,17.420,nan,26.432,22.461,18.795,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_0_None_T9,nan,nan,43.282,39.347,nan,nan,nan,63.920,63.518,nan,58.148,59.519,nan,nan,nan,nan,nan,32.333,40.180,30.654,nan,45.156,43.097,52.435,nan,nan,nan,34.146,nan,34.190,40.259,36.772,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_7_None_T9,nan,nan,45.797,59.107,nan,nan,nan,70.333,69.528,nan,68.958,64.237,nan,nan,nan,nan,nan,38.642,36.403,28.407,nan,51.519,49.966,51.510,nan,nan,nan,39.403,nan,41.290,44.640,44.058,nan,nan,nan,nan,nan,nan,nan,nan
