,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil11_CE_234_3_CHL_T9,nan,nan,3.316,0.000,nan,nan,nan,1.204,10.668,2.672,0.000,0.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.287,nan,nan,nan,nan,nan,nan,nan,0.730
Soil12_CE_229_-100_CHL_T9,nan,nan,1.650,0.000,nan,nan,nan,1.702,8.963,3.053,1.000,1.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.243
Soil12_CE_229_-13_CHL_T9,nan,nan,2.054,0.000,nan,nan,nan,2.450,10.467,3.055,1.000,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.287,nan,nan,nan,nan,nan,nan,nan,0.243
Soil12_CE_229_-2_CHL_T9,nan,nan,1.642,0.000,nan,nan,nan,0.851,5.542,1.364,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.973
Soil12_CE_229_-32_CHL_T9,nan,nan,3.294,0.417,nan,nan,nan,1.539,10.524,3.457,1.000,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.620
Soil12_CE_229_-4_CHL_T9,nan,nan,2.345,0.412,nan,nan,nan,1.134,8.167,3.710,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.486
Soil12_CE_229_-6_CHL_T9,nan,nan,4.646,0.000,nan,nan,nan,1.500,8.508,2.794,2.000,2.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.122
Soil12_CE_229_-9_CHL_T9,nan,nan,1.937,0.414,nan,nan,nan,1.385,6.887,2.140,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.287,nan,nan,nan,nan,nan,nan,nan,0.608
Soil12_CE_229_0_CHL_T9,nan,nan,2.820,1.251,nan,nan,nan,1.183,7.572,2.396,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.730
Soil12_CE_229_10_CHL_T9,nan,nan,0.880,0.000,nan,nan,nan,0.688,6.709,1.473,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.243
Soil12_CE_229_3_CHL_T9,nan,nan,1.462,0.000,nan,nan,nan,1.346,6.730,1.967,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.122
Soil12_CE_229_6_CHL_T9,nan,nan,1.878,0.000,nan,nan,nan,1.256,8.359,1.527,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.732
Soil14_CE_251_N2_-23_CHL_T9,nan,nan,2.054,0.000,nan,nan,nan,0.574,6.249,2.086,1.000,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.122
Soil14_CE_251_N2_-2_CHL_T9,nan,nan,1.937,0.000,nan,nan,nan,0.486,3.598,2.072,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.365
Soil14_CE_251_N2_-5_CHL_T9,nan,nan,1.466,0.000,nan,nan,nan,0.861,6.027,2.558,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.243
Soil14_CE_251_N2_-8_CHL_T9,nan,nan,1.704,0.000,nan,nan,nan,0.527,2.917,1.701,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.243
Soil14_CE_251_N2_-90_CHL_T9,nan,nan,1.939,0.000,nan,nan,nan,0.979,5.240,3.414,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.000
Soil14_CE_251_N2_0_CHL_T9,nan,nan,2.142,0.000,nan,nan,nan,0.731,5.402,2.179,0.000,0.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.122
Soil14_CE_251_N2_14_CHL_T9,nan,nan,2.700,0.000,nan,nan,nan,1.456,7.928,2.456,1.000,1.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.243
Soil14_CE_251_N2_22_CHL_T9,nan,nan,2.599,0.417,nan,nan,nan,1.098,7.399,2.842,0.000,0.655,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.573,nan,nan,nan,nan,nan,nan,nan,0.243
Soil14_CE_251_N2_2_CHL_T9,nan,nan,2.331,1.000,nan,nan,nan,0.797,4.673,3.673,0.000,0.873,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.382,nan,nan,nan,nan,nan,nan,nan,1.487
Soil14_CE_251_N2_5_CHL_T9,nan,nan,1.763,0.000,nan,nan,nan,0.991,2.916,2.209,0.000,0.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.243
Soil14_CE_251_N2_9_CHL_T9,nan,nan,2.475,0.000,nan,nan,nan,1.183,5.808,3.189,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.122
Soil15_CE_251_N5_-100_CHL_T9,nan,nan,4.042,0.000,nan,nan,nan,1.783,6.225,4.201,0.000,0.655,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.287,nan,nan,nan,nan,nan,nan,nan,0.243
Soil15_CE_251_N5_-65_CHL_T9,nan,nan,3.759,0.000,nan,nan,nan,1.185,5.753,3.413,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.243
Soil15_CE_251_N5_0_CHL_T9,nan,nan,5.394,0.000,nan,nan,nan,1.220,5.440,4.579,0.000,0.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.973
Soil15_CE_251_N5_12_CHL_T9,nan,nan,3.815,0.417,nan,nan,nan,1.423,4.858,5.246,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.382,nan,nan,nan,nan,nan,nan,nan,0.122
Soil15_CE_251_N5_16_CHL_T9,nan,nan,4.761,0.000,nan,nan,nan,1.133,3.792,3.543,0.000,1.309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.243
Soil15_CE_251_N5_20_CHL_T9,nan,nan,4.045,0.000,nan,nan,nan,2.103,6.480,4.604,1.000,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.243
Soil15_CE_251_N5_22_CHL_T9,nan,nan,4.920,0.000,nan,nan,nan,1.140,4.869,4.142,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.730
Soil15_CE_251_N5_26_CHL_T9,nan,nan,4.054,0.834,nan,nan,nan,1.056,3.693,4.254,0.000,0.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.365
Soil15_CE_251_N5_30_CHL_T9,nan,nan,3.738,0.000,nan,nan,nan,1.795,4.829,2.346,0.000,0.655,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.287,nan,nan,nan,nan,nan,nan,nan,0.000
Soil15_CE_251_N5_34_CHL_T9,nan,nan,2.934,0.000,nan,nan,nan,0.948,6.001,2.190,0.000,1.068,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.389,nan,nan,nan,nan,nan,nan,nan,0.365
Soil15_CE_251_N5_7_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_-100_CHL_T9,nan,nan,2.289,0.000,nan,nan,nan,1.134,6.392,3.921,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.000
Soil16_CE_251_N6_-7_CHL_T9,nan,nan,4.249,0.000,nan,nan,nan,1.215,6.809,4.520,0.000,0.860,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.730
Soil16_CE_251_N6_0_CHL_T9,nan,nan,4.927,0.000,nan,nan,nan,2.336,5.696,6.112,0.000,0.873,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.973
Soil16_CE_251_N6_11_CHL_T9,nan,nan,2.817,0.558,nan,nan,nan,0.693,4.200,1.531,1.000,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.487
Soil16_CE_251_N6_14_CHL_T9,nan,nan,6.376,1.000,nan,nan,nan,1.380,10.707,5.904,0.000,0.873,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,2.095
Soil16_CE_251_N6_18_CHL_T9,nan,nan,3.118,0.000,nan,nan,nan,0.817,5.431,3.039,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.287,nan,nan,nan,nan,nan,nan,nan,0.487
Soil16_CE_251_N6_22_CHL_T9,nan,nan,2.171,0.000,nan,nan,nan,1.316,6.075,2.720,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.000
Soil16_CE_251_N6_28_CHL_T9,nan,nan,2.700,0.000,nan,nan,nan,0.818,6.017,2.181,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.122
Soil16_CE_251_N6_3_CHL_T9,nan,nan,3.658,0.000,nan,nan,nan,1.060,4.618,3.667,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,1.083
Soil16_CE_251_N6_6_CHL_T9,nan,nan,4.587,0.000,nan,nan,nan,1.384,3.779,3.055,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.365
Soil16_CE_251_N6_8_CHL_T9,nan,nan,5.934,0.000,nan,nan,nan,0.889,3.603,4.282,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.365
Soil17_CE_251_N3_-100_CHL_T9,nan,nan,4.578,0.000,nan,nan,nan,1.186,4.336,3.685,0.000,0.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.243
Soil17_CE_251_N3_-40_CHL_T9,nan,nan,2.349,0.000,nan,nan,nan,1.183,6.790,3.652,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.365
Soil17_CE_251_N3_-4_CHL_T9,nan,nan,4.508,0.417,nan,nan,nan,2.048,12.579,4.753,0.000,0.873,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.382,nan,nan,nan,nan,nan,nan,nan,0.730
Soil17_CE_251_N3_0_CHL_T9,nan,nan,3.763,0.000,nan,nan,nan,1.995,10.087,4.958,0.000,1.091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.487
Soil17_CE_251_N3_10_CHL_T9,nan,nan,4.132,0.417,nan,nan,nan,1.306,6.696,3.115,0.000,0.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.852
Soil17_CE_251_N3_13_CHL_T9,nan,nan,5.225,0.000,nan,nan,nan,1.556,9.769,4.475,0.000,0.655,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.487
Soil17_CE_251_N3_16_CHL_T9,nan,nan,4.454,0.834,nan,nan,nan,1.729,6.654,3.325,0.218,0.655,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.608
Soil17_CE_251_N3_20_CHL_T9,nan,nan,3.286,0.000,nan,nan,nan,1.639,7.776,3.084,1.000,1.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.287,nan,nan,nan,nan,nan,nan,nan,0.487
Soil17_CE_251_N3_24_CHL_T9,nan,nan,1.467,0.000,nan,nan,nan,0.777,8.838,2.651,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.287,nan,nan,nan,nan,nan,nan,nan,0.487
Soil17_CE_251_N3_28_CHL_T9,nan,nan,1.761,0.000,nan,nan,nan,0.972,5.346,2.578,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.852
Soil17_CE_251_N3_6_CHL_T9,nan,nan,3.633,0.000,nan,nan,nan,2.858,12.353,4.211,1.000,1.645,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.973
Soil3_CE_239_-11_CHL_T9,nan,nan,3.299,0.000,nan,nan,nan,1.503,9.223,2.512,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.850
Soil3_CE_239_-14_CHL_T9,nan,nan,4.479,0.000,nan,nan,nan,1.500,7.237,1.309,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.730
Soil3_CE_239_-16_CHL_T9,nan,nan,3.467,0.000,nan,nan,nan,1.873,9.897,2.449,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.637
Soil3_CE_239_-19_CHL_T9,nan,nan,6.510,0.000,nan,nan,nan,2.034,10.378,2.620,1.000,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.000
Soil3_CE_239_-22_CHL_T9,nan,nan,4.354,0.000,nan,nan,nan,2.868,11.024,3.054,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.851
Soil3_CE_239_-26_CHL_T9,nan,nan,5.114,0.000,nan,nan,nan,2.862,11.590,3.543,1.000,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.973
Soil3_CE_239_-32_CHL_T9,nan,nan,3.476,0.000,nan,nan,nan,2.293,11.119,2.176,0.000,0.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.973
Soil3_CE_239_-50_CHL_T9,nan,nan,3.168,0.417,nan,nan,nan,1.842,10.560,3.202,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.728
Soil3_CE_239_-7_CHL_T9,nan,nan,3.345,0.000,nan,nan,nan,2.120,10.684,1.964,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.607
Soil3_CE_239_0_CHL_T9,nan,nan,6.049,0.000,nan,nan,nan,3.550,14.654,4.576,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.852
Soil3_CE_239_9_CHL_T9,nan,nan,3.458,0.000,nan,nan,nan,3.077,9.356,1.253,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.486
Soil5_CE_201_-12_CHL_T9,nan,nan,1.819,0.000,nan,nan,nan,1.402,7.540,1.692,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.365
Soil5_CE_201_-15_CHL_T9,nan,nan,2.993,0.000,nan,nan,nan,2.378,8.681,1.426,1.000,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.000
Soil5_CE_201_-19_CHL_T9,nan,nan,3.054,0.000,nan,nan,nan,2.370,12.513,1.982,0.000,0.655,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.122
Soil5_CE_201_-23_CHL_T9,nan,nan,3.873,0.000,nan,nan,nan,2.867,12.211,2.832,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.243
Soil5_CE_201_-28_CHL_T9,nan,nan,3.523,0.000,nan,nan,nan,2.723,11.739,2.183,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.243
Soil5_CE_201_-35_CHL_T9,nan,nan,4.869,0.834,nan,nan,nan,4.190,14.603,2.890,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.487
Soil5_CE_201_-55_CHL_T9,nan,nan,2.641,0.000,nan,nan,nan,3.052,11.151,1.353,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.000
Soil5_CE_201_-5_CHL_T9,nan,nan,3.349,0.000,nan,nan,nan,2.070,7.278,2.018,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.487
Soil5_CE_201_-9_CHL_T9,nan,nan,3.800,1.000,nan,nan,nan,2.539,10.507,3.348,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,1.479
Soil5_CE_201_0_CHL_T9,nan,nan,5.133,0.000,nan,nan,nan,3.908,13.759,2.811,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.365
Soil5_CE_201_7_CHL_T9,nan,nan,3.365,0.000,nan,nan,nan,4.383,19.097,1.638,0.218,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.122
Soil6_CE_73_-11_CHL_T9,nan,nan,2.875,0.000,nan,nan,nan,1.625,7.571,2.895,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.608
Soil6_CE_73_-14_CHL_T9,nan,nan,7.387,0.000,nan,nan,nan,3.670,16.306,4.849,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.487
Soil6_CE_73_-17_CHL_T9,nan,nan,3.345,0.000,nan,nan,nan,2.148,7.730,2.129,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.367
