,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil12_CE_229_6_CHL_T9,nan,nan,0.237,0.000,nan,nan,nan,3.809,8.800,4.254,0.038,1.192,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.264,nan,nan,nan,nan,nan,nan,0.190,nan,nan,nan,nan,nan,nan,nan,2.326
Soil14_CE_251_N2_-23_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,5.451,5.598,4.928,0.000,0.203,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.198,nan,nan,nan,nan,nan,nan,0.190,nan,nan,nan,nan,nan,nan,nan,2.400
Soil14_CE_251_N2_-2_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,4.601,6.030,3.213,0.012,1.862,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.398,nan,nan,nan,nan,nan,nan,0.379,nan,nan,nan,nan,nan,nan,nan,1.820
Soil14_CE_251_N2_-5_CHL_T9,nan,nan,0.059,0.000,nan,nan,nan,4.972,3.593,3.664,0.000,0.610,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.264,nan,nan,nan,nan,nan,nan,0.474,nan,nan,nan,nan,nan,nan,nan,2.035
Soil14_CE_251_N2_-8_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,4.476,4.523,2.833,0.000,0.203,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.463,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,1.666
Soil14_CE_251_N2_-90_CHL_T9,nan,nan,0.178,0.000,nan,nan,nan,2.755,4.207,3.109,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.066,nan,nan,nan,nan,nan,nan,0.190,nan,nan,nan,nan,nan,nan,nan,2.592
Soil14_CE_251_N2_0_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,5.363,5.157,3.735,0.032,0.995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.527,nan,nan,nan,nan,nan,nan,0.190,nan,nan,nan,nan,nan,nan,nan,1.908
Soil14_CE_251_N2_14_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,3.400,4.904,2.103,0.000,0.203,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.266,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,1.254
Soil14_CE_251_N2_22_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,4.836,4.578,2.683,0.000,0.221,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.396,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,1.616
Soil14_CE_251_N2_2_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,5.418,8.881,5.500,0.032,1.437,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.658,nan,nan,nan,nan,nan,nan,0.474,nan,nan,nan,nan,nan,nan,nan,2.223
Soil14_CE_251_N2_5_CHL_T9,nan,nan,0.059,0.000,nan,nan,nan,4.496,5.571,4.412,0.222,0.424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.440,nan,nan,nan,nan,nan,nan,0.379,nan,nan,nan,nan,nan,nan,nan,1.527
Soil14_CE_251_N2_9_CHL_T9,nan,nan,0.738,1.000,nan,nan,nan,4.096,5.768,5.379,0.000,0.406,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.398,nan,nan,nan,nan,nan,nan,0.379,nan,nan,nan,nan,nan,nan,nan,3.419
Soil15_CE_251_N5_-100_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,4.792,6.194,4.863,0.000,1.255,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.465,nan,nan,nan,nan,nan,nan,1.139,nan,nan,nan,nan,nan,nan,nan,2.686
Soil15_CE_251_N5_-65_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,8.892,7.296,5.399,0.026,2.837,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.396,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,3.128
Soil15_CE_251_N5_0_CHL_T9,nan,nan,0.024,0.526,nan,nan,nan,13.699,13.722,7.567,0.071,8.690,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.588,nan,nan,nan,nan,nan,nan,0.854,nan,nan,nan,nan,nan,nan,nan,3.648
Soil15_CE_251_N5_12_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,12.617,10.970,6.060,0.038,7.714,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.859,nan,nan,nan,nan,nan,nan,1.326,nan,nan,nan,nan,nan,nan,nan,4.102
Soil15_CE_251_N5_16_CHL_T9,nan,nan,0.117,0.000,nan,nan,nan,10.378,5.800,6.186,0.000,4.913,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.661,nan,nan,nan,nan,nan,nan,0.474,nan,nan,nan,nan,nan,nan,nan,3.829
Soil15_CE_251_N5_20_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,12.023,9.456,7.324,0.035,5.869,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.859,nan,nan,nan,nan,nan,nan,0.663,nan,nan,nan,nan,nan,nan,nan,2.452
Soil15_CE_251_N5_22_CHL_T9,nan,nan,0.296,0.000,nan,nan,nan,10.140,8.945,4.448,0.000,3.879,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.545,nan,nan,nan,nan,nan,nan,0.379,nan,nan,nan,nan,nan,nan,nan,4.919
Soil15_CE_251_N5_26_CHL_T9,nan,nan,0.059,0.000,nan,nan,nan,7.007,8.289,4.173,0.000,3.473,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.529,nan,nan,nan,nan,nan,nan,0.474,nan,nan,nan,nan,nan,nan,nan,1.450
Soil15_CE_251_N5_30_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,5.196,4.241,3.271,0.021,3.069,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.857,nan,nan,nan,nan,nan,nan,0.474,nan,nan,nan,nan,nan,nan,nan,1.703
Soil15_CE_251_N5_34_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,3.996,4.226,3.548,0.016,1.852,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.528,nan,nan,nan,nan,nan,nan,0.759,nan,nan,nan,nan,nan,nan,nan,1.339
Soil15_CE_251_N5_7_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_-100_CHL_T9,nan,nan,0.055,0.407,nan,nan,nan,7.241,9.991,4.779,2.222,5.676,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.132,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,2.212
Soil16_CE_251_N6_-7_CHL_T9,nan,nan,0.118,0.000,nan,nan,nan,10.467,10.493,7.628,0.046,3.637,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.859,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,5.303
Soil16_CE_251_N6_0_CHL_T9,nan,nan,0.118,0.000,nan,nan,nan,12.167,12.701,7.996,0.029,3.483,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.931,nan,nan,nan,nan,nan,nan,0.307,nan,nan,nan,nan,nan,nan,nan,3.933
Soil16_CE_251_N6_11_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,3.798,5.177,4.540,0.000,3.861,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.925,nan,nan,nan,nan,nan,nan,0.379,nan,nan,nan,nan,nan,nan,nan,2.183
Soil16_CE_251_N6_14_CHL_T9,nan,nan,0.355,0.000,nan,nan,nan,9.930,10.943,7.821,0.000,2.660,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.057,nan,nan,nan,nan,nan,nan,0.569,nan,nan,nan,nan,nan,nan,nan,3.334
Soil16_CE_251_N6_18_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,4.193,5.224,3.252,0.000,0.203,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.747,nan,nan,nan,nan,nan,nan,0.759,nan,nan,nan,nan,nan,nan,nan,1.428
Soil16_CE_251_N6_22_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,5.348,6.439,2.553,0.000,0.406,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.594,nan,nan,nan,nan,nan,nan,0.190,nan,nan,nan,nan,nan,nan,nan,2.357
Soil16_CE_251_N6_28_CHL_T9,nan,nan,0.059,0.000,nan,nan,nan,4.799,4.383,2.522,0.000,0.861,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.797,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,1.341
Soil16_CE_251_N6_3_CHL_T9,nan,nan,0.059,0.000,nan,nan,nan,5.656,10.229,7.482,0.000,1.878,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.126,nan,nan,nan,nan,nan,nan,0.759,nan,nan,nan,nan,nan,nan,nan,2.568
Soil16_CE_251_N6_6_CHL_T9,nan,nan,0.059,0.000,nan,nan,nan,7.798,8.284,6.715,0.000,1.440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.321,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,4.062
Soil16_CE_251_N6_8_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,8.857,7.997,5.513,0.000,1.623,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.991,nan,nan,nan,nan,nan,nan,0.379,nan,nan,nan,nan,nan,nan,nan,2.224
Soil17_CE_251_N3_-100_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,4.699,5.619,3.511,0.044,0.577,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.463,nan,nan,nan,nan,nan,nan,0.190,nan,nan,nan,nan,nan,nan,nan,2.568
Soil17_CE_251_N3_-40_CHL_T9,nan,nan,1.000,1.000,nan,nan,nan,11.942,10.376,6.024,0.000,3.658,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.168,nan,nan,nan,nan,nan,nan,0.474,nan,nan,nan,nan,nan,nan,nan,2.836
Soil17_CE_251_N3_-4_CHL_T9,nan,nan,0.237,0.000,nan,nan,nan,18.163,13.504,9.554,0.007,5.781,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.991,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,4.256
Soil17_CE_251_N3_0_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,14.997,12.853,8.087,0.651,4.699,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.463,nan,nan,nan,nan,nan,nan,0.569,nan,nan,nan,nan,nan,nan,nan,2.817
Soil17_CE_251_N3_10_CHL_T9,nan,nan,0.118,0.000,nan,nan,nan,11.051,8.705,6.717,0.508,2.400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.595,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,4.216
Soil17_CE_251_N3_13_CHL_T9,nan,nan,0.075,0.000,nan,nan,nan,11.597,10.871,6.078,0.344,5.258,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.399,nan,nan,nan,nan,nan,nan,0.573,nan,nan,nan,nan,nan,nan,nan,2.487
Soil17_CE_251_N3_16_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,11.314,9.019,5.038,0.643,4.339,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.597,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,2.003
Soil17_CE_251_N3_20_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,7.424,6.592,3.521,0.000,1.034,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.131,nan,nan,nan,nan,nan,nan,0.379,nan,nan,nan,nan,nan,nan,nan,1.896
Soil17_CE_251_N3_24_CHL_T9,nan,nan,0.118,0.000,nan,nan,nan,6.805,6.218,3.919,0.000,1.679,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.198,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,1.446
Soil17_CE_251_N3_28_CHL_T9,nan,nan,0.118,0.000,nan,nan,nan,5.737,5.816,2.653,0.229,0.629,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.198,nan,nan,nan,nan,nan,nan,0.379,nan,nan,nan,nan,nan,nan,nan,1.310
Soil17_CE_251_N3_6_CHL_T9,nan,nan,2.237,2.000,nan,nan,nan,13.590,11.039,6.682,0.000,2.881,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.529,nan,nan,nan,nan,nan,nan,0.664,nan,nan,nan,nan,nan,nan,nan,5.792
Soil3_CE_239_-11_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,13.747,17.059,4.355,0.000,1.626,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.135,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,0.687
Soil3_CE_239_-14_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,13.392,13.411,4.249,0.000,2.236,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.626,nan,nan,nan,nan,nan,nan,0.839,nan,nan,nan,nan,nan,nan,nan,2.262
Soil3_CE_239_-16_CHL_T9,nan,nan,0.000,0.814,nan,nan,nan,19.978,18.275,5.590,0.000,2.980,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.263,nan,nan,nan,nan,nan,nan,0.474,nan,nan,nan,nan,nan,nan,nan,0.917
Soil3_CE_239_-19_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,18.469,20.257,6.093,0.000,1.662,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.330,nan,nan,nan,nan,nan,nan,0.190,nan,nan,nan,nan,nan,nan,nan,1.948
Soil3_CE_239_-22_CHL_T9,nan,nan,0.118,0.000,nan,nan,nan,17.898,15.914,3.925,0.222,1.423,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.132,nan,nan,nan,nan,nan,nan,0.190,nan,nan,nan,nan,nan,nan,nan,1.467
Soil3_CE_239_-26_CHL_T9,nan,nan,0.118,0.000,nan,nan,nan,19.646,22.442,5.307,1.219,3.646,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.135,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,1.840
Soil3_CE_239_-32_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,17.488,19.159,6.475,0.222,1.423,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.198,nan,nan,nan,nan,nan,nan,0.474,nan,nan,nan,nan,nan,nan,nan,1.030
Soil3_CE_239_-50_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,16.677,16.901,4.114,0.000,2.457,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.264,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,2.333
Soil3_CE_239_-7_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,18.249,21.079,5.091,0.222,2.441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.132,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,0.937
Soil3_CE_239_0_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,20.155,24.353,5.731,0.000,0.203,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.330,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,2.966
Soil3_CE_239_9_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,9.638,11.491,2.166,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.066,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,1.675
Soil5_CE_201_-12_CHL_T9,nan,nan,0.118,0.000,nan,nan,nan,8.548,10.202,3.679,0.000,0.408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.132,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,1.947
Soil5_CE_201_-15_CHL_T9,nan,nan,0.428,1.720,nan,nan,nan,7.601,8.917,4.585,0.010,0.608,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.066,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,1.784
Soil5_CE_201_-19_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,12.231,14.152,5.668,0.006,0.813,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.395,nan,nan,nan,nan,nan,nan,0.190,nan,nan,nan,nan,nan,nan,nan,1.270
Soil5_CE_201_-23_CHL_T9,nan,nan,0.118,0.000,nan,nan,nan,14.480,14.747,5.249,0.246,1.018,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.198,nan,nan,nan,nan,nan,nan,0.190,nan,nan,nan,nan,nan,nan,nan,1.575
Soil5_CE_201_-28_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,11.355,14.163,4.275,0.000,0.203,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.396,nan,nan,nan,nan,nan,nan,0.190,nan,nan,nan,nan,nan,nan,nan,1.522
Soil5_CE_201_-35_CHL_T9,nan,nan,0.000,0.814,nan,nan,nan,15.201,20.524,6.035,3.000,3.442,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.528,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,2.526
Soil5_CE_201_-55_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,12.051,14.723,4.422,0.000,0.203,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.330,nan,nan,nan,nan,nan,nan,0.569,nan,nan,nan,nan,nan,nan,nan,1.527
Soil5_CE_201_-5_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,6.765,9.834,2.125,0.000,0.203,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.198,nan,nan,nan,nan,nan,nan,0.190,nan,nan,nan,nan,nan,nan,nan,0.876
Soil5_CE_201_-9_CHL_T9,nan,nan,0.118,0.000,nan,nan,nan,9.660,11.634,5.732,1.000,1.628,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.066,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,1.329
Soil5_CE_201_0_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,11.921,14.589,5.176,1.000,1.424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.264,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,1.819
Soil5_CE_201_7_CHL_T9,nan,nan,0.118,0.000,nan,nan,nan,11.956,19.337,3.709,0.000,0.645,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.330,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.573
Soil6_CE_73_-11_CHL_T9,nan,nan,0.208,0.480,nan,nan,nan,5.929,9.672,5.842,0.000,0.424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.264,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,1.767
Soil6_CE_73_-14_CHL_T9,nan,nan,0.575,1.000,nan,nan,nan,13.829,19.760,12.749,0.000,1.530,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.397,nan,nan,nan,nan,nan,nan,0.569,nan,nan,nan,nan,nan,nan,nan,5.163
