,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil14_CE_251_N2_-2_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.362,nan,nan,nan,nan,nan,nan,nan,0.100,4.748,0.532,0.613,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.901,6.280
Soil14_CE_251_N2_-5_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.921,nan,nan,nan,nan,nan,nan,nan,0.095,8.241,0.000,2.835,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.701,6.859
Soil14_CE_251_N2_-8_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.705,nan,nan,nan,nan,nan,nan,nan,0.237,8.614,0.359,5.629,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.513,11.451
Soil14_CE_251_N2_-90_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.371,nan,nan,nan,nan,nan,nan,nan,0.194,8.249,0.250,0.521,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.958,11.011
Soil14_CE_251_N2_0_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.833,nan,nan,nan,nan,nan,nan,nan,0.174,6.917,0.000,2.010,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.507,9.149
Soil14_CE_251_N2_14_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.898,nan,nan,nan,nan,nan,nan,nan,0.120,5.608,1.011,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.648,6.784
Soil14_CE_251_N2_22_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.423,nan,nan,nan,nan,nan,nan,nan,0.014,2.123,0.000,0.531,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.901,6.438
Soil14_CE_251_N2_2_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.405,nan,nan,nan,nan,nan,nan,nan,0.131,6.143,0.000,0.376,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.845,8.524
Soil14_CE_251_N2_5_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.943,nan,nan,nan,nan,nan,nan,nan,0.171,5.787,0.039,0.531,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.749,8.304
Soil14_CE_251_N2_9_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.139,nan,nan,nan,nan,nan,nan,nan,0.121,6.252,0.000,0.485,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.451,5.224
Soil15_CE_251_N5_-100_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.168,nan,nan,nan,nan,nan,nan,nan,0.262,6.567,0.000,8.613,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.358,9.890
Soil15_CE_251_N5_-65_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.577,nan,nan,nan,nan,nan,nan,nan,0.441,15.634,0.000,1.804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.185,16.201
Soil15_CE_251_N5_0_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.113,nan,nan,nan,nan,nan,nan,nan,0.592,10.730,0.000,3.129,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.113,10.037
Soil15_CE_251_N5_12_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.180,nan,nan,nan,nan,nan,nan,nan,0.562,12.825,0.000,2.794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.093,18.408
Soil15_CE_251_N5_16_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.574,nan,nan,nan,nan,nan,nan,nan,1.038,12.141,1.000,2.170,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.827,12.515
Soil15_CE_251_N5_20_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.913,nan,nan,nan,nan,nan,nan,nan,0.134,9.734,0.000,4.531,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.809,13.413
Soil15_CE_251_N5_22_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.679,nan,nan,nan,nan,nan,nan,nan,0.262,25.352,0.000,12.412,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.773,32.624
Soil15_CE_251_N5_26_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.427,nan,nan,nan,nan,nan,nan,nan,0.088,5.151,0.000,1.789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.716,7.271
Soil15_CE_251_N5_30_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.807,nan,nan,nan,nan,nan,nan,nan,0.072,5.078,0.000,2.309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.012,7.178
Soil15_CE_251_N5_34_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.166,nan,nan,nan,nan,nan,nan,nan,0.000,4.775,0.000,1.134,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.761,7.500
Soil15_CE_251_N5_7_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.119,nan,nan,nan,nan,nan,nan,nan,0.195,8.083,0.000,3.129,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.188,11.585
Soil16_CE_251_N6_-100_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.282,nan,nan,nan,nan,nan,nan,nan,0.341,15.785,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.033,23.723
Soil16_CE_251_N6_-7_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.938,nan,nan,nan,nan,nan,nan,nan,1.205,10.553,1.000,1.747,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.603,11.938
Soil16_CE_251_N6_0_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.140,nan,nan,nan,nan,nan,nan,nan,0.459,11.781,0.000,2.180,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.099,9.417
Soil16_CE_251_N6_11_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.858,nan,nan,nan,nan,nan,nan,nan,0.279,5.831,0.000,1.557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.400,8.409
Soil16_CE_251_N6_14_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.397,nan,nan,nan,nan,nan,nan,nan,0.142,8.262,0.000,2.036,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.701,16.054
Soil16_CE_251_N6_18_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.465,nan,nan,nan,nan,nan,nan,nan,0.057,6.185,0.000,1.768,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.579,10.447
Soil16_CE_251_N6_22_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.373,nan,nan,nan,nan,nan,nan,nan,0.013,5.119,0.000,2.253,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.803,8.173
Soil16_CE_251_N6_28_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.696,nan,nan,nan,nan,nan,nan,nan,0.038,8.300,0.000,0.871,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.934,8.298
Soil16_CE_251_N6_3_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.820,nan,nan,nan,nan,nan,nan,nan,0.600,12.851,0.000,2.376,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.254,13.286
Soil16_CE_251_N6_6_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.206,nan,nan,nan,nan,nan,nan,nan,0.402,11.292,0.000,0.985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.507,13.107
Soil16_CE_251_N6_8_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.933,nan,nan,nan,nan,nan,nan,nan,0.379,9.871,0.000,1.804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.779,10.466
Soil17_CE_251_N3_-100_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.247,nan,nan,nan,nan,nan,nan,nan,0.096,7.827,0.000,2.845,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.863,11.318
Soil17_CE_251_N3_-40_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.582,nan,nan,nan,nan,nan,nan,nan,1.997,39.153,0.778,9.608,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.570,22.275
Soil17_CE_251_N3_-4_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.889,nan,nan,nan,nan,nan,nan,nan,0.254,12.881,0.000,2.418,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.385,10.989
Soil17_CE_251_N3_0_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.662,nan,nan,nan,nan,nan,nan,nan,0.246,12.272,0.000,4.454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.367,9.861
Soil17_CE_251_N3_10_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.510,nan,nan,nan,nan,nan,nan,nan,0.426,9.662,0.000,3.201,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.842,10.644
Soil17_CE_251_N3_13_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.029,nan,nan,nan,nan,nan,nan,nan,0.148,6.930,0.000,3.871,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.078,9.635
Soil17_CE_251_N3_16_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.714,nan,nan,nan,nan,nan,nan,nan,0.221,8.076,0.000,2.474,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.827,10.918
Soil17_CE_251_N3_20_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.370,nan,nan,nan,nan,nan,nan,nan,0.149,5.738,0.000,0.474,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.606,10.407
Soil17_CE_251_N3_24_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.237,nan,nan,nan,nan,nan,nan,nan,0.003,5.294,0.000,3.165,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.687,9.071
Soil17_CE_251_N3_28_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.848,nan,nan,nan,nan,nan,nan,nan,0.011,4.815,0.000,0.763,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.301,6.082
Soil17_CE_251_N3_6_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.688,nan,nan,nan,nan,nan,nan,nan,0.055,6.680,0.000,6.103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.066,13.500
Soil3_CE_239_-11_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.161,nan,nan,nan,nan,nan,nan,nan,0.024,3.036,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.451,1.723
Soil3_CE_239_-14_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.508,nan,nan,nan,nan,nan,nan,nan,0.147,5.219,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,2.947
Soil3_CE_239_-16_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.936,nan,nan,nan,nan,nan,nan,nan,0.075,3.002,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,1.900
Soil3_CE_239_-19_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.198,nan,nan,nan,nan,nan,nan,nan,0.172,3.022,0.000,0.443,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,1.171
Soil3_CE_239_-22_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.453,nan,nan,nan,nan,nan,nan,nan,0.025,1.280,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.451,1.227
Soil3_CE_239_-26_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.325,nan,nan,nan,nan,nan,nan,nan,0.059,4.416,0.000,0.665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.451,2.220
Soil3_CE_239_-32_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.410,nan,nan,nan,nan,nan,nan,nan,0.027,2.793,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.451,2.589
Soil3_CE_239_-50_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.785,nan,nan,nan,nan,nan,nan,nan,0.000,2.101,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,2.588
Soil3_CE_239_-7_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.000,nan,nan,nan,nan,nan,nan,nan,0.036,3.996,0.000,2.015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,1.789
Soil3_CE_239_0_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.513,nan,nan,nan,nan,nan,nan,nan,0.028,3.692,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,1.470
Soil3_CE_239_9_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.817,nan,nan,nan,nan,nan,nan,nan,0.011,3.698,0.000,1.067,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,1.479
Soil5_CE_201_-12_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.877,nan,nan,nan,nan,nan,nan,nan,0.160,11.455,0.000,0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.406,3.886
Soil5_CE_201_-15_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.704,nan,nan,nan,nan,nan,nan,nan,0.017,4.803,0.000,1.314,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,2.983
Soil5_CE_201_-19_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.015,nan,nan,nan,nan,nan,nan,nan,0.006,4.203,0.000,0.624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.901,3.636
Soil5_CE_201_-23_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.842,nan,nan,nan,nan,nan,nan,nan,0.015,3.481,0.000,0.778,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,4.079
Soil5_CE_201_-28_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.565,nan,nan,nan,nan,nan,nan,nan,0.366,8.773,1.063,1.758,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.803,4.927
Soil5_CE_201_-35_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.579,nan,nan,nan,nan,nan,nan,nan,0.209,11.897,0.000,1.057,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.451,4.809
Soil5_CE_201_-55_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.385,nan,nan,nan,nan,nan,nan,nan,0.241,3.002,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,3.207
Soil5_CE_201_-5_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.124,nan,nan,nan,nan,nan,nan,nan,1.682,9.127,3.000,3.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.901,3.107
Soil5_CE_201_-9_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.065,nan,nan,nan,nan,nan,nan,nan,0.275,6.163,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,2.823
Soil5_CE_201_0_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.046,nan,nan,nan,nan,nan,nan,nan,0.028,5.282,0.000,0.479,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,3.016
Soil5_CE_201_7_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.933,nan,nan,nan,nan,nan,nan,nan,0.413,9.803,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.496,1.595
Soil6_CE_73_-11_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.231,nan,nan,nan,nan,nan,nan,nan,0.152,5.694,0.000,0.624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.803,3.573
Soil6_CE_73_-14_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.275,nan,nan,nan,nan,nan,nan,nan,0.001,2.402,0.085,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,2.151
Soil6_CE_73_-17_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.415,nan,nan,nan,nan,nan,nan,nan,0.059,4.678,0.000,1.608,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,4.004
Soil6_CE_73_-21_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.076,nan,nan,nan,nan,nan,nan,nan,0.134,5.545,0.000,1.680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,4.126
Soil6_CE_73_-26_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.054,nan,nan,nan,nan,nan,nan,nan,0.310,8.296,0.000,0.474,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,3.692
