,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil16_CE_251_N6_-7_CHL_T9,nan,nan,0.480,0.443,nan,nan,nan,14.872,9.258,1.753,2.753,10.654,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.585,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,1.030
Soil16_CE_251_N6_0_CHL_T9,nan,nan,1.140,0.886,nan,nan,nan,19.764,12.635,3.940,3.651,11.647,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.057,nan,nan,nan,nan,0.954,nan,nan,nan,nan,nan,nan,nan,2.073
Soil16_CE_251_N6_11_CHL_T9,nan,nan,0.540,0.000,nan,nan,nan,7.509,3.450,0.532,2.965,4.917,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.586,nan,nan,nan,nan,0.382,nan,nan,nan,nan,nan,nan,nan,0.352
Soil16_CE_251_N6_14_CHL_T9,nan,nan,0.240,0.000,nan,nan,nan,12.158,10.139,1.490,2.330,9.012,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.291,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.588
Soil16_CE_251_N6_18_CHL_T9,nan,nan,0.660,0.000,nan,nan,nan,6.340,4.893,1.052,0.847,3.098,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.705,nan,nan,nan,nan,0.382,nan,nan,nan,nan,nan,nan,nan,0.222
Soil16_CE_251_N6_22_CHL_T9,nan,nan,0.540,0.000,nan,nan,nan,5.432,3.884,0.585,0.000,1.218,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.000
Soil16_CE_251_N6_28_CHL_T9,nan,nan,1.020,0.868,nan,nan,nan,3.876,4.270,0.639,0.212,2.868,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.881,nan,nan,nan,nan,0.477,nan,nan,nan,nan,nan,nan,nan,0.345
Soil16_CE_251_N6_3_CHL_T9,nan,nan,0.658,0.000,nan,nan,nan,11.382,8.462,2.556,2.964,6.555,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.382,nan,nan,nan,nan,nan,nan,nan,2.345
Soil16_CE_251_N6_6_CHL_T9,nan,nan,0.721,0.000,nan,nan,nan,10.988,9.114,2.874,5.220,8.794,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.410,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,1.386
Soil16_CE_251_N6_8_CHL_T9,nan,nan,0.357,0.000,nan,nan,nan,13.336,7.206,1.118,1.482,8.791,nan,nan,nan,nan,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.705,nan,nan,nan,nan,0.416,nan,nan,nan,nan,nan,nan,nan,0.473
Soil17_CE_251_N3_-100_CHL_T9,nan,nan,0.360,0.000,nan,nan,nan,3.530,3.955,1.065,1.059,0.410,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.881,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.118
Soil17_CE_251_N3_-40_CHL_T9,nan,nan,0.300,0.000,nan,nan,nan,16.828,7.593,1.277,0.635,11.265,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.881,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,0.109
Soil17_CE_251_N3_-4_CHL_T9,nan,nan,1.543,0.000,nan,nan,nan,18.630,8.132,2.232,2.118,9.417,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.291,nan,nan,nan,nan,1.382,nan,nan,nan,nan,nan,nan,nan,0.472
Soil17_CE_251_N3_0_CHL_T9,nan,nan,0.360,0.443,nan,nan,nan,19.172,9.241,2.445,0.847,13.719,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.291,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.313
Soil17_CE_251_N3_10_CHL_T9,nan,nan,0.300,0.000,nan,nan,nan,13.580,5.945,1.814,0.635,7.166,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.762,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,0.470
Soil17_CE_251_N3_13_CHL_T9,nan,nan,1.079,0.000,nan,nan,nan,15.609,9.023,2.147,0.847,7.575,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.057,nan,nan,nan,nan,0.381,nan,nan,nan,nan,nan,nan,nan,0.444
Soil17_CE_251_N3_16_CHL_T9,nan,nan,1.140,0.000,nan,nan,nan,11.187,5.059,2.703,0.212,6.955,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.023,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,1.477
Soil17_CE_251_N3_20_CHL_T9,nan,nan,0.599,0.000,nan,nan,nan,9.587,5.662,1.754,1.271,5.327,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.057,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.000
Soil17_CE_251_N3_24_CHL_T9,nan,nan,0.180,0.000,nan,nan,nan,6.836,6.048,0.639,0.000,4.497,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.705,nan,nan,nan,nan,0.477,nan,nan,nan,nan,nan,nan,nan,0.000
Soil17_CE_251_N3_28_CHL_T9,nan,nan,0.540,0.000,nan,nan,nan,5.996,4.776,0.689,1.067,3.897,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.233,nan,nan,nan,nan,0.382,nan,nan,nan,nan,nan,nan,nan,0.115
Soil17_CE_251_N3_6_CHL_T9,nan,nan,0.180,0.000,nan,nan,nan,13.553,8.850,1.748,1.059,11.910,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.410,nan,nan,nan,nan,0.477,nan,nan,nan,nan,nan,nan,nan,0.352
Soil3_CE_239_-11_CHL_T9,nan,nan,0.480,0.000,nan,nan,nan,8.348,7.131,0.904,0.212,3.057,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.881,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.236
Soil3_CE_239_-14_CHL_T9,nan,nan,1.200,0.437,nan,nan,nan,7.860,5.944,1.437,0.000,2.254,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.176,nan,nan,nan,nan,0.286,nan,nan,nan,nan,nan,nan,nan,0.826
Soil3_CE_239_-16_CHL_T9,nan,nan,1.560,0.000,nan,nan,nan,11.064,8.613,1.490,1.212,3.449,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,1.527
Soil3_CE_239_-19_CHL_T9,nan,nan,1.222,0.000,nan,nan,nan,10.153,8.172,2.022,0.000,1.020,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,0.286,nan,nan,nan,nan,nan,nan,nan,0.931
Soil3_CE_239_-22_CHL_T9,nan,nan,0.600,0.000,nan,nan,nan,10.590,8.856,2.024,1.424,3.049,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.176,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,0.698
Soil3_CE_239_-26_CHL_T9,nan,nan,1.487,0.000,nan,nan,nan,13.534,8.609,2.235,0.212,2.242,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,0.286,nan,nan,nan,nan,nan,nan,nan,2.324
Soil3_CE_239_-32_CHL_T9,nan,nan,0.960,0.000,nan,nan,nan,11.270,7.819,1.652,0.000,1.631,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.176,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,1.534
Soil3_CE_239_-50_CHL_T9,nan,nan,0.840,0.000,nan,nan,nan,8.308,6.095,0.853,0.000,1.434,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.577
Soil3_CE_239_-7_CHL_T9,nan,nan,0.720,0.000,nan,nan,nan,12.990,11.389,2.013,1.000,3.455,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.529,nan,nan,nan,nan,1.000,nan,nan,nan,nan,nan,nan,nan,1.536
Soil3_CE_239_0_CHL_T9,nan,nan,1.810,0.000,nan,nan,nan,14.038,12.031,1.922,0.000,2.868,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.529,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,1.180
Soil3_CE_239_9_CHL_T9,nan,nan,0.300,0.000,nan,nan,nan,6.361,6.713,0.370,0.212,0.410,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.472
Soil5_CE_201_-12_CHL_T9,nan,nan,0.720,0.000,nan,nan,nan,6.012,7.167,1.224,0.459,2.459,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,0.912
Soil5_CE_201_-15_CHL_T9,nan,nan,0.360,0.000,nan,nan,nan,5.034,4.947,0.479,0.000,0.205,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.118
Soil5_CE_201_-19_CHL_T9,nan,nan,0.600,0.000,nan,nan,nan,7.860,8.640,1.277,1.635,2.229,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.176,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.236
Soil5_CE_201_-23_CHL_T9,nan,nan,0.965,0.000,nan,nan,nan,9.388,8.667,0.907,0.000,2.049,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.705,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.944
Soil5_CE_201_-28_CHL_T9,nan,nan,1.016,0.000,nan,nan,nan,7.129,8.790,1.277,0.212,0.820,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.176,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.937
Soil5_CE_201_-35_CHL_T9,nan,nan,0.660,0.000,nan,nan,nan,10.961,12.604,1.065,0.000,1.844,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.582
Soil5_CE_201_-55_CHL_T9,nan,nan,0.840,0.000,nan,nan,nan,8.152,8.483,0.375,0.000,0.820,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.176,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.830
Soil5_CE_201_-5_CHL_T9,nan,nan,0.180,0.000,nan,nan,nan,4.614,6.042,0.373,0.000,0.205,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.176,nan,nan,nan,nan,0.119,nan,nan,nan,nan,nan,nan,nan,0.673
Soil5_CE_201_-9_CHL_T9,nan,nan,0.660,0.000,nan,nan,nan,6.416,6.669,1.503,0.000,0.615,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,0.286,nan,nan,nan,nan,nan,nan,nan,0.456
Soil5_CE_201_0_CHL_T9,nan,nan,0.720,0.000,nan,nan,nan,7.945,11.557,1.060,0.000,0.000,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.529,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.810
Soil5_CE_201_7_CHL_T9,nan,nan,0.479,0.000,nan,nan,nan,8.218,11.568,0.532,0.000,0.000,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.348
Soil6_CE_73_-11_CHL_T9,nan,nan,0.480,0.000,nan,nan,nan,5.317,5.892,1.875,0.000,0.000,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.057,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,1.738
Soil6_CE_73_-14_CHL_T9,nan,nan,1.380,0.000,nan,nan,nan,13.683,13.168,3.078,2.210,2.410,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.529,nan,nan,nan,nan,0.190,nan,nan,nan,nan,nan,nan,nan,1.142
Soil6_CE_73_-17_CHL_T9,nan,nan,0.780,0.000,nan,nan,nan,4.975,7.862,2.502,0.000,0.000,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,0.118
