,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil15_CE_251_N5_7_None_T9,nan,nan,24.339,1.902,nan,nan,nan,nan,nan,6.208,nan,nan,130.600,nan,nan,83.701,17.417,241.404,33.412,4.000,3.000,nan,nan,nan,99.099,nan,103.840,nan,nan,nan,nan,nan,nan,nan,nan,nan,128.275,nan,nan,nan
Soil16_CE_251_N6_-100_None_T9,nan,nan,36.516,2.893,nan,nan,nan,nan,nan,3.263,nan,nan,6.994,nan,nan,1.421,0.000,71.047,1.208,0.000,0.000,nan,nan,nan,2.302,nan,14.344,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.482,nan,nan,nan
Soil16_CE_251_N6_-7_None_T9,nan,nan,24.146,1.340,nan,nan,nan,nan,nan,6.471,nan,nan,95.010,nan,nan,146.165,27.425,415.668,42.974,3.000,2.000,nan,nan,nan,154.071,nan,170.072,nan,nan,nan,nan,nan,nan,nan,nan,nan,131.625,nan,nan,nan
Soil16_CE_251_N6_0_None_T9,nan,nan,24.190,1.447,nan,nan,nan,nan,nan,4.216,nan,nan,88.877,nan,nan,160.722,35.285,360.757,31.792,3.000,3.000,nan,nan,nan,172.094,nan,206.752,nan,nan,nan,nan,nan,nan,nan,nan,nan,125.675,nan,nan,nan
Soil16_CE_251_N6_11_None_T9,nan,nan,28.298,3.447,nan,nan,nan,nan,nan,3.275,nan,nan,14.326,nan,nan,2.842,0.070,121.843,2.392,0.000,0.000,nan,nan,nan,4.371,nan,8.307,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.588,nan,nan,nan
Soil16_CE_251_N6_14_None_T9,nan,nan,35.881,0.447,nan,nan,nan,nan,nan,4.131,nan,nan,12.467,nan,nan,1.711,0.572,123.574,3.478,2.000,1.000,nan,nan,nan,4.090,nan,11.499,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.808,nan,nan,nan
Soil16_CE_251_N6_18_None_T9,nan,nan,27.673,1.000,nan,nan,nan,nan,nan,2.499,nan,nan,3.268,nan,nan,1.421,0.072,63.651,0.754,0.000,0.000,nan,nan,nan,2.313,nan,9.625,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.249,nan,nan,nan
Soil16_CE_251_N6_22_None_T9,nan,nan,22.208,2.444,nan,nan,nan,nan,nan,1.956,nan,nan,2.436,nan,nan,1.000,0.000,39.778,1.071,1.000,0.000,nan,nan,nan,1.766,nan,4.910,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.497,nan,nan,nan
Soil16_CE_251_N6_28_None_T9,nan,nan,22.401,0.000,nan,nan,nan,nan,nan,3.102,nan,nan,1.707,nan,nan,1.711,0.074,45.743,2.180,3.000,2.000,nan,nan,nan,1.876,nan,8.490,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.451,nan,nan,nan
Soil16_CE_251_N6_3_None_T9,nan,nan,30.394,2.000,nan,nan,nan,nan,nan,5.203,nan,nan,75.531,nan,nan,72.014,19.158,290.468,23.377,2.000,2.000,nan,nan,nan,83.859,nan,118.422,nan,nan,nan,nan,nan,nan,nan,nan,nan,104.410,nan,nan,nan
Soil16_CE_251_N6_6_None_T9,nan,nan,33.095,1.302,nan,nan,nan,nan,nan,5.212,nan,nan,54.643,nan,nan,59.296,11.991,282.699,8.218,5.000,3.000,nan,nan,nan,71.164,nan,99.401,nan,nan,nan,nan,nan,nan,nan,nan,nan,98.433,nan,nan,nan
Soil16_CE_251_N6_8_None_T9,nan,nan,34.434,0.595,nan,nan,nan,nan,nan,3.477,nan,nan,41.168,nan,nan,20.854,5.701,213.139,8.465,2.000,1.000,nan,nan,nan,34.883,nan,43.224,nan,nan,nan,nan,nan,nan,nan,nan,nan,77.070,nan,nan,nan
Soil17_CE_251_N3_-100_None_T9,nan,nan,18.791,0.000,nan,nan,nan,nan,nan,1.304,nan,nan,1.718,nan,nan,0.711,0.000,48.814,0.983,0.000,0.000,nan,nan,nan,2.516,nan,8.492,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.158,nan,nan,nan
Soil17_CE_251_N3_-40_None_T9,nan,nan,23.040,0.000,nan,nan,nan,nan,nan,2.232,nan,nan,13.650,nan,nan,1.711,0.000,71.275,1.021,0.000,0.000,nan,nan,nan,3.628,nan,8.768,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.943,nan,nan,nan
Soil17_CE_251_N3_-4_None_T9,nan,nan,23.584,1.580,nan,nan,nan,nan,nan,7.029,nan,nan,174.163,nan,nan,122.139,15.640,319.143,38.947,0.000,0.000,nan,nan,nan,144.155,nan,150.183,nan,nan,nan,nan,nan,nan,nan,nan,nan,184.761,nan,nan,nan
Soil17_CE_251_N3_0_None_T9,nan,nan,22.437,0.893,nan,nan,nan,nan,nan,6.080,nan,nan,137.649,nan,nan,91.661,15.335,253.562,29.448,1.000,0.000,nan,nan,nan,108.883,nan,133.904,nan,nan,nan,nan,nan,nan,nan,nan,nan,146.197,nan,nan,nan
Soil17_CE_251_N3_10_None_T9,nan,nan,28.874,0.000,nan,nan,nan,nan,nan,3.428,nan,nan,43.965,nan,nan,9.581,2.162,112.411,12.009,1.000,1.000,nan,nan,nan,13.684,nan,19.105,nan,nan,nan,nan,nan,nan,nan,nan,nan,47.638,nan,nan,nan
Soil17_CE_251_N3_13_None_T9,nan,nan,23.479,0.456,nan,nan,nan,nan,nan,2.556,nan,nan,15.493,nan,nan,9.492,0.572,77.421,8.381,5.000,1.000,nan,nan,nan,9.094,nan,13.739,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.019,nan,nan,nan
Soil17_CE_251_N3_16_None_T9,nan,nan,20.887,0.000,nan,nan,nan,nan,nan,2.126,nan,nan,9.517,nan,nan,2.146,0.358,68.984,6.291,2.000,2.000,nan,nan,nan,7.566,nan,10.380,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.234,nan,nan,nan
Soil17_CE_251_N3_20_None_T9,nan,nan,22.052,0.000,nan,nan,nan,nan,nan,2.853,nan,nan,7.551,nan,nan,0.355,0.214,61.605,5.887,1.000,0.000,nan,nan,nan,3.613,nan,9.068,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.418,nan,nan,nan
Soil17_CE_251_N3_24_None_T9,nan,nan,23.836,0.447,nan,nan,nan,nan,nan,3.220,nan,nan,2.974,nan,nan,1.421,1.143,58.490,2.017,1.000,1.000,nan,nan,nan,5.468,nan,9.486,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.804,nan,nan,nan
Soil17_CE_251_N3_28_None_T9,nan,nan,23.359,2.000,nan,nan,nan,nan,nan,2.064,nan,nan,6.255,nan,nan,2.487,0.431,45.872,0.998,0.000,0.000,nan,nan,nan,6.232,nan,9.049,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.030,nan,nan,nan
Soil17_CE_251_N3_6_None_T9,nan,nan,25.720,0.027,nan,nan,nan,nan,nan,4.018,nan,nan,140.995,nan,nan,43.727,3.543,177.811,14.469,1.000,0.000,nan,nan,nan,50.822,nan,63.775,nan,nan,nan,nan,nan,nan,nan,nan,nan,142.678,nan,nan,nan
Soil3_CE_239_-11_None_T9,nan,nan,21.910,0.615,nan,nan,nan,nan,nan,14.913,nan,nan,151.597,nan,nan,0.000,0.000,30.351,0.000,0.000,0.000,nan,nan,nan,1.156,nan,3.795,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.834,nan,nan,nan
Soil3_CE_239_-14_None_T9,nan,nan,30.888,0.000,nan,nan,nan,nan,nan,21.682,nan,nan,151.825,nan,nan,0.000,0.000,35.012,1.000,0.000,0.000,nan,nan,nan,0.547,nan,5.666,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.019,nan,nan,nan
Soil3_CE_239_-16_None_T9,nan,nan,33.123,0.308,nan,nan,nan,nan,nan,19.883,nan,nan,153.687,nan,nan,1.000,0.000,41.386,2.002,4.000,2.000,nan,nan,nan,2.542,nan,5.664,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.505,nan,nan,nan
Soil3_CE_239_-19_None_T9,nan,nan,37.243,0.447,nan,nan,nan,nan,nan,16.599,nan,nan,160.967,nan,nan,0.000,0.000,31.771,1.000,1.000,1.000,nan,nan,nan,0.657,nan,6.981,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.253,nan,nan,nan
Soil3_CE_239_-22_None_T9,nan,nan,41.916,0.000,nan,nan,nan,nan,nan,10.636,nan,nan,90.108,nan,nan,0.000,0.485,27.013,2.000,1.000,1.000,nan,nan,nan,0.547,nan,5.096,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.063,nan,nan,nan
Soil3_CE_239_-26_None_T9,nan,nan,90.782,0.237,nan,nan,nan,nan,nan,8.176,nan,nan,74.886,nan,nan,0.000,0.000,37.096,1.006,1.000,0.000,nan,nan,nan,0.985,nan,6.039,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.130,nan,nan,nan
Soil3_CE_239_-32_None_T9,nan,nan,58.323,1.000,nan,nan,nan,nan,nan,3.745,nan,nan,15.022,nan,nan,2.000,0.000,52.820,2.000,1.000,0.000,nan,nan,nan,3.752,nan,12.277,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.813,nan,nan,nan
Soil3_CE_239_-50_None_T9,nan,nan,17.093,0.000,nan,nan,nan,nan,nan,0.109,nan,nan,0.078,nan,nan,0.000,0.000,20.981,2.000,2.000,0.000,nan,nan,nan,1.642,nan,2.643,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.348,nan,nan,nan
Soil3_CE_239_-7_None_T9,nan,nan,18.696,0.000,nan,nan,nan,nan,nan,9.212,nan,nan,87.206,nan,nan,1.000,0.000,27.572,0.000,0.000,0.000,nan,nan,nan,2.752,nan,5.630,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.643,nan,nan,nan
Soil3_CE_239_0_None_T9,nan,nan,23.429,0.000,nan,nan,nan,nan,nan,0.603,nan,nan,1.623,nan,nan,0.000,0.000,18.554,2.000,0.000,0.000,nan,nan,nan,0.876,nan,3.158,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.278,nan,nan,nan
Soil3_CE_239_9_None_T9,nan,nan,36.369,0.000,nan,nan,nan,nan,nan,0.163,nan,nan,0.382,nan,nan,0.000,0.000,13.330,1.000,0.000,0.000,nan,nan,nan,0.547,nan,4.907,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.278,nan,nan,nan
Soil5_CE_201_-12_None_T9,nan,nan,29.338,0.154,nan,nan,nan,nan,nan,6.094,nan,nan,80.068,nan,nan,8.882,1.288,33.797,3.000,1.000,0.000,nan,nan,nan,44.115,nan,20.864,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.331,nan,nan,nan
Soil5_CE_201_-15_None_T9,nan,nan,26.031,0.000,nan,nan,nan,nan,nan,3.973,nan,nan,53.060,nan,nan,10.461,1.632,28.991,3.000,4.000,1.000,nan,nan,nan,41.912,nan,21.628,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.691,nan,nan,nan
Soil5_CE_201_-19_None_T9,nan,nan,27.267,0.000,nan,nan,nan,nan,nan,5.765,nan,nan,74.801,nan,nan,1.421,0.428,27.828,1.000,0.000,0.000,nan,nan,nan,25.121,nan,8.871,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.295,nan,nan,nan
Soil5_CE_201_-23_None_T9,nan,nan,37.601,1.675,nan,nan,nan,nan,nan,5.521,nan,nan,77.164,nan,nan,4.553,0.855,35.000,2.026,1.000,1.000,nan,nan,nan,23.227,nan,20.024,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.608,nan,nan,nan
Soil5_CE_201_-28_None_T9,nan,nan,67.665,0.000,nan,nan,nan,nan,nan,3.008,nan,nan,64.593,nan,nan,0.000,0.000,47.727,0.242,0.000,0.000,nan,nan,nan,3.035,nan,6.643,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.674,nan,nan,nan
Soil5_CE_201_-35_None_T9,nan,nan,36.472,0.000,nan,nan,nan,nan,nan,0.327,nan,nan,3.265,nan,nan,1.000,0.000,34.491,0.024,0.000,0.000,nan,nan,nan,2.314,nan,6.760,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.388,nan,nan,nan
Soil5_CE_201_-55_None_T9,nan,nan,18.674,0.000,nan,nan,nan,nan,nan,0.161,nan,nan,0.312,nan,nan,1.000,0.423,21.626,0.000,0.000,0.000,nan,nan,nan,3.190,nan,4.594,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.070,nan,nan,nan
Soil5_CE_201_-5_None_T9,nan,nan,24.936,0.308,nan,nan,nan,nan,nan,4.015,nan,nan,62.429,nan,nan,1.066,0.000,29.906,1.000,4.000,0.000,nan,nan,nan,2.299,nan,5.096,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.436,nan,nan,nan
Soil5_CE_201_-9_None_T9,nan,nan,21.844,0.379,nan,nan,nan,nan,nan,5.130,nan,nan,69.865,nan,nan,0.000,0.072,28.909,2.013,0.000,0.000,nan,nan,nan,2.867,nan,4.901,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.503,nan,nan,nan
Soil5_CE_201_0_None_T9,nan,nan,27.264,0.000,nan,nan,nan,nan,nan,0.871,nan,nan,10.445,nan,nan,0.000,0.000,24.254,0.000,0.000,0.000,nan,nan,nan,2.956,nan,6.638,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.611,nan,nan,nan
Soil5_CE_201_7_None_T9,nan,nan,29.706,0.000,nan,nan,nan,nan,nan,0.163,nan,nan,0.703,nan,nan,0.000,0.000,21.457,0.011,0.000,0.000,nan,nan,nan,0.547,nan,3.394,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.487,nan,nan,nan
Soil6_CE_73_-11_None_T9,nan,nan,23.737,0.470,nan,nan,nan,nan,nan,3.085,nan,nan,25.229,nan,nan,0.000,0.000,49.409,2.000,1.000,1.000,nan,nan,nan,2.628,nan,10.765,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.755,nan,nan,nan
