,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil12_CE_229_10_None_T9,nan,nan,0.119,0.000,nan,nan,nan,0.114,3.209,nan,0.813,2.541,0.943,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.739,nan,2.331,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.979,nan,nan,nan
Soil12_CE_229_3_None_T9,nan,nan,0.309,0.000,nan,nan,nan,0.346,4.033,nan,2.274,3.172,1.571,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.218,nan,2.499,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.678,nan,nan,nan
Soil12_CE_229_6_None_T9,nan,nan,0.119,0.000,nan,nan,nan,0.053,4.186,nan,3.126,3.760,1.336,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.845,nan,0.538,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.094,nan,nan,nan
Soil14_CE_251_N2_-23_None_T9,nan,nan,1.006,0.000,nan,nan,nan,1.836,4.678,nan,6.058,3.996,5.323,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.528,nan,1.793,nan,nan,nan,nan,nan,0.000,nan,nan,nan,5.786,nan,nan,nan
Soil14_CE_251_N2_-2_None_T9,nan,nan,0.730,0.893,nan,nan,nan,1.491,6.221,nan,1.979,4.012,2.448,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.029,nan,2.906,nan,nan,nan,nan,nan,0.000,nan,nan,nan,5.064,nan,nan,nan
Soil14_CE_251_N2_-5_None_T9,nan,nan,0.581,0.000,nan,nan,nan,1.030,8.490,nan,4.034,5.012,3.175,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.070,nan,2.247,nan,nan,nan,nan,nan,0.000,nan,nan,nan,6.452,nan,nan,nan
Soil14_CE_251_N2_-8_None_T9,nan,nan,1.442,0.000,nan,nan,nan,2.021,10.888,nan,4.525,6.243,5.892,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.317,nan,2.690,nan,nan,nan,nan,nan,0.000,nan,nan,nan,8.034,nan,nan,nan
Soil14_CE_251_N2_-90_None_T9,nan,nan,0.059,0.000,nan,nan,nan,0.090,0.145,nan,0.000,1.245,0.079,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,1.729,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.230,nan,nan,nan
Soil14_CE_251_N2_0_None_T9,nan,nan,0.591,0.704,nan,nan,nan,1.757,10.940,nan,2.508,8.198,4.793,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.211,nan,2.555,nan,nan,nan,nan,nan,0.000,nan,nan,nan,7.386,nan,nan,nan
Soil14_CE_251_N2_14_None_T9,nan,nan,0.093,0.000,nan,nan,nan,0.040,1.289,nan,0.853,1.925,0.314,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,1.790,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.115,nan,nan,nan
Soil14_CE_251_N2_22_None_T9,nan,nan,0.000,0.000,nan,nan,nan,0.128,1.129,nan,0.114,0.619,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,1.793,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.235,nan,nan,nan
Soil14_CE_251_N2_2_None_T9,nan,nan,0.837,0.893,nan,nan,nan,1.711,11.931,nan,3.060,5.523,3.932,nan,0.069,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.101,nan,2.869,nan,nan,nan,nan,nan,0.000,nan,nan,nan,8.131,nan,nan,nan
Soil14_CE_251_N2_5_None_T9,nan,nan,0.200,0.000,nan,nan,nan,1.003,5.866,nan,1.916,2.672,3.534,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,2.420,nan,nan,nan,nan,nan,0.000,nan,nan,nan,5.441,nan,nan,nan
Soil14_CE_251_N2_9_None_T9,nan,nan,0.368,0.000,nan,nan,nan,0.142,1.581,nan,1.078,2.264,0.864,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.106,nan,3.411,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.516,nan,nan,nan
Soil15_CE_251_N5_-100_None_T9,nan,nan,0.000,0.000,nan,nan,nan,0.011,0.255,nan,0.215,1.191,0.701,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,3.698,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.230,nan,nan,nan
Soil15_CE_251_N5_-65_None_T9,nan,nan,0.178,0.447,nan,nan,nan,0.351,3.448,nan,0.642,2.437,1.257,nan,0.080,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.106,nan,4.660,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.799,nan,nan,nan
Soil15_CE_251_N5_0_None_T9,nan,nan,1.910,0.249,nan,nan,nan,4.582,25.612,nan,8.622,17.093,10.226,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.012,nan,3.204,nan,nan,nan,nan,nan,0.000,nan,nan,nan,14.961,nan,nan,nan
Soil15_CE_251_N5_12_None_T9,nan,nan,1.493,0.805,nan,nan,nan,4.529,25.352,nan,12.599,18.966,9.963,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,3.983,nan,nan,nan,nan,nan,0.000,nan,nan,nan,15.669,nan,nan,nan
Soil15_CE_251_N5_16_None_T9,nan,nan,1.860,0.000,nan,nan,nan,4.010,20.350,nan,6.569,9.856,5.032,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.197,nan,3.542,nan,nan,nan,nan,nan,0.000,nan,nan,nan,8.023,nan,nan,nan
Soil15_CE_251_N5_20_None_T9,nan,nan,0.607,0.263,nan,nan,nan,0.910,11.436,nan,2.649,7.699,4.875,nan,0.071,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.555,nan,4.441,nan,nan,nan,nan,nan,0.000,nan,nan,nan,6.429,nan,nan,nan
Soil15_CE_251_N5_22_None_T9,nan,nan,2.540,0.885,nan,nan,nan,2.259,15.239,nan,9.873,19.099,18.942,nan,0.076,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.106,nan,8.312,nan,nan,nan,nan,nan,1.000,nan,nan,nan,9.852,nan,nan,nan
Soil15_CE_251_N5_26_None_T9,nan,nan,0.764,0.000,nan,nan,nan,0.252,2.389,nan,2.986,3.732,3.378,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.211,nan,2.048,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.224,nan,nan,nan
Soil15_CE_251_N5_30_None_T9,nan,nan,0.355,0.000,nan,nan,nan,0.364,3.441,nan,1.154,2.916,1.100,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.317,nan,2.252,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.130,nan,nan,nan
Soil15_CE_251_N5_34_None_T9,nan,nan,0.271,0.000,nan,nan,nan,0.308,2.934,nan,0.853,2.793,1.806,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,2.346,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.767,nan,nan,nan
Soil15_CE_251_N5_7_None_T9,nan,nan,1.948,0.349,nan,nan,nan,3.638,21.555,nan,8.556,11.166,6.532,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.211,nan,2.690,nan,nan,nan,nan,nan,0.000,nan,nan,nan,13.855,nan,nan,nan
Soil16_CE_251_N6_-100_None_T9,nan,nan,0.367,0.000,nan,nan,nan,0.476,3.907,nan,1.723,1.737,2.512,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.178,nan,5.968,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.512,nan,nan,nan
Soil16_CE_251_N6_-7_None_T9,nan,nan,2.456,0.447,nan,nan,nan,5.947,25.756,nan,11.300,22.392,16.368,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,2.511,nan,nan,nan,nan,nan,0.000,nan,nan,nan,13.924,nan,nan,nan
Soil16_CE_251_N6_0_None_T9,nan,nan,2.702,0.000,nan,nan,nan,7.014,27.759,nan,13.666,18.259,13.111,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.418,nan,3.537,nan,nan,nan,nan,nan,0.000,nan,nan,nan,12.636,nan,nan,nan
Soil16_CE_251_N6_11_None_T9,nan,nan,1.085,0.893,nan,nan,nan,2.367,16.526,nan,3.877,4.416,5.739,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,3.948,nan,nan,nan,nan,nan,0.000,nan,nan,nan,9.301,nan,nan,nan
Soil16_CE_251_N6_14_None_T9,nan,nan,1.070,0.000,nan,nan,nan,0.670,9.467,nan,5.264,6.308,6.911,nan,0.083,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.073,nan,3.998,nan,nan,nan,nan,nan,1.000,nan,nan,nan,4.262,nan,nan,nan
Soil16_CE_251_N6_18_None_T9,nan,nan,0.494,0.447,nan,nan,nan,0.229,3.894,nan,1.098,1.800,2.602,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.317,nan,2.325,nan,nan,nan,nan,nan,0.000,nan,nan,nan,2.118,nan,nan,nan
Soil16_CE_251_N6_22_None_T9,nan,nan,0.351,0.000,nan,nan,nan,0.144,1.655,nan,0.853,0.832,1.493,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,2.964,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.060,nan,nan,nan
Soil16_CE_251_N6_28_None_T9,nan,nan,0.059,0.000,nan,nan,nan,0.595,1.971,nan,0.646,2.975,2.275,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,1.970,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.106,nan,nan,nan
Soil16_CE_251_N6_3_None_T9,nan,nan,4.070,0.000,nan,nan,nan,5.523,31.929,nan,14.013,15.375,12.102,nan,0.078,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.184,nan,3.809,nan,nan,nan,nan,nan,0.000,nan,nan,nan,13.610,nan,nan,nan
Soil16_CE_251_N6_6_None_T9,nan,nan,3.375,0.447,nan,nan,nan,5.662,37.552,nan,16.151,19.655,10.292,nan,0.000,0.024,0.000,nan,nan,nan,nan,nan,nan,nan,0.106,nan,6.129,nan,nan,nan,nan,nan,0.000,nan,nan,nan,15.630,nan,nan,nan
Soil16_CE_251_N6_8_None_T9,nan,nan,2.050,3.080,nan,nan,nan,4.744,29.556,nan,13.251,10.798,11.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.106,nan,4.125,nan,nan,nan,nan,nan,1.000,nan,nan,nan,11.073,nan,nan,nan
Soil17_CE_251_N3_-100_None_T9,nan,nan,0.054,0.000,nan,nan,nan,0.023,1.204,nan,0.000,0.785,0.393,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.796,nan,7.070,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.209,nan,nan,nan
Soil17_CE_251_N3_-40_None_T9,nan,nan,0.211,0.000,nan,nan,nan,0.244,4.944,nan,1.086,3.846,1.649,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,3.764,nan,nan,nan,nan,nan,0.000,nan,nan,nan,2.627,nan,nan,nan
Soil17_CE_251_N3_-4_None_T9,nan,nan,0.769,0.893,nan,nan,nan,3.052,37.274,nan,11.335,15.734,7.778,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.274,nan,3.314,nan,nan,nan,nan,nan,0.000,nan,nan,nan,18.707,nan,nan,nan
Soil17_CE_251_N3_0_None_T9,nan,nan,0.925,0.000,nan,nan,nan,1.588,26.768,nan,8.312,17.470,7.073,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.211,nan,4.295,nan,nan,nan,nan,nan,0.000,nan,nan,nan,15.047,nan,nan,nan
Soil17_CE_251_N3_10_None_T9,nan,nan,0.823,0.893,nan,nan,nan,1.344,9.569,nan,4.261,8.071,3.534,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.262,nan,2.774,nan,nan,nan,nan,nan,0.000,nan,nan,nan,5.617,nan,nan,nan
Soil17_CE_251_N3_13_None_T9,nan,nan,0.365,0.000,nan,nan,nan,0.367,3.521,nan,2.194,6.362,1.884,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.135,nan,2.454,nan,nan,nan,nan,nan,0.000,nan,nan,nan,3.530,nan,nan,nan
Soil17_CE_251_N3_16_None_T9,nan,nan,0.174,0.000,nan,nan,nan,0.568,4.588,nan,1.481,2.357,2.449,nan,0.093,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,1.970,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.976,nan,nan,nan
Soil17_CE_251_N3_20_None_T9,nan,nan,0.238,0.000,nan,nan,nan,0.211,3.917,nan,0.000,1.230,1.257,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.038,nan,3.519,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.695,nan,nan,nan
Soil17_CE_251_N3_24_None_T9,nan,nan,0.248,0.000,nan,nan,nan,0.177,2.354,nan,0.435,3.839,1.576,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.106,nan,1.614,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.836,nan,nan,nan
Soil17_CE_251_N3_28_None_T9,nan,nan,0.122,0.447,nan,nan,nan,0.136,1.993,nan,1.126,2.470,2.671,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.278,nan,1.134,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.174,nan,nan,nan
Soil17_CE_251_N3_6_None_T9,nan,nan,1.238,1.130,nan,nan,nan,2.344,28.928,nan,7.098,16.322,6.047,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.113,nan,4.900,nan,nan,nan,nan,nan,1.000,nan,nan,nan,15.014,nan,nan,nan
Soil3_CE_239_-11_None_T9,nan,nan,2.212,0.000,nan,nan,nan,2.581,16.938,nan,0.431,13.307,20.576,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,1.413,nan,12.190,nan,nan,nan,nan,nan,0.000,nan,nan,nan,34.691,nan,nan,nan
Soil3_CE_239_-14_None_T9,nan,nan,5.987,0.000,nan,nan,nan,4.068,20.927,nan,0.646,12.985,20.188,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.530,nan,11.873,nan,nan,nan,nan,nan,0.000,nan,nan,nan,27.412,nan,nan,nan
Soil3_CE_239_-16_None_T9,nan,nan,4.836,0.000,nan,nan,nan,3.289,19.705,nan,0.827,13.794,21.212,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,1.106,nan,10.295,nan,nan,nan,nan,nan,0.000,nan,nan,nan,30.695,nan,nan,nan
Soil3_CE_239_-19_None_T9,nan,nan,2.125,0.000,nan,nan,nan,1.730,17.955,nan,0.215,17.535,22.940,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.843,nan,4.651,nan,nan,nan,nan,nan,0.000,nan,nan,nan,39.414,nan,nan,nan
Soil3_CE_239_-22_None_T9,nan,nan,0.991,0.000,nan,nan,nan,0.801,11.358,nan,1.077,10.316,13.512,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.106,nan,3.587,nan,nan,nan,nan,nan,0.000,nan,nan,nan,25.930,nan,nan,nan
Soil3_CE_239_-26_None_T9,nan,nan,0.443,0.000,nan,nan,nan,1.846,8.940,nan,0.215,5.655,11.078,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.381,nan,6.692,nan,nan,nan,nan,nan,0.000,nan,nan,nan,20.023,nan,nan,nan
Soil3_CE_239_-32_None_T9,nan,nan,0.297,0.000,nan,nan,nan,0.089,0.710,nan,0.000,0.657,2.750,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,1.690,nan,11.442,nan,nan,nan,nan,nan,0.000,nan,nan,nan,3.743,nan,nan,nan
Soil3_CE_239_-50_None_T9,nan,nan,0.000,0.000,nan,nan,nan,0.000,0.198,nan,0.000,0.000,0.079,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,1.786,nan,7.393,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.507,nan,nan,nan
Soil3_CE_239_-7_None_T9,nan,nan,1.015,0.000,nan,nan,nan,0.729,4.882,nan,0.000,6.838,12.570,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,1.499,nan,10.223,nan,nan,nan,nan,nan,0.000,nan,nan,nan,20.267,nan,nan,nan
Soil3_CE_239_0_None_T9,nan,nan,0.178,0.000,nan,nan,nan,0.096,0.498,nan,0.000,0.567,0.157,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,1.017,nan,13.055,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.659,nan,nan,nan
Soil3_CE_239_9_None_T9,nan,nan,0.042,0.000,nan,nan,nan,0.002,0.478,nan,0.431,1.337,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,1.454,nan,18.594,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.173,nan,nan,nan
Soil5_CE_201_-12_None_T9,nan,nan,2.504,0.000,nan,nan,nan,1.402,15.535,nan,5.213,5.097,8.878,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.462,nan,14.738,nan,nan,nan,nan,nan,0.000,nan,nan,nan,3.346,nan,nan,nan
Soil5_CE_201_-15_None_T9,nan,nan,1.882,0.000,nan,nan,nan,1.079,12.045,nan,5.822,4.891,5.971,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,1.066,nan,10.159,nan,nan,nan,nan,nan,0.000,nan,nan,nan,3.281,nan,nan,nan
Soil5_CE_201_-19_None_T9,nan,nan,2.210,0.000,nan,nan,nan,1.926,15.416,nan,6.170,2.535,7.306,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.560,nan,7.812,nan,nan,nan,nan,nan,0.000,nan,nan,nan,4.421,nan,nan,nan
Soil5_CE_201_-23_None_T9,nan,nan,1.361,0.000,nan,nan,nan,1.877,14.679,nan,3.626,4.910,6.600,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.659,nan,6.353,nan,nan,nan,nan,nan,0.000,nan,nan,nan,5.066,nan,nan,nan
Soil5_CE_201_-28_None_T9,nan,nan,1.513,0.000,nan,nan,nan,1.517,6.894,nan,2.766,2.826,4.714,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.348,nan,7.753,nan,nan,nan,nan,nan,0.000,nan,nan,nan,4.142,nan,nan,nan
Soil5_CE_201_-35_None_T9,nan,nan,0.059,0.000,nan,nan,nan,0.232,1.032,nan,0.646,1.098,1.257,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.812,nan,13.629,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.749,nan,nan,nan
Soil5_CE_201_-55_None_T9,nan,nan,0.000,0.000,nan,nan,nan,0.022,0.915,nan,0.000,0.426,0.156,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.808,nan,14.567,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.224,nan,nan,nan
Soil5_CE_201_-5_None_T9,nan,nan,1.600,0.000,nan,nan,nan,1.301,14.173,nan,4.505,6.094,6.925,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,1.608,nan,9.969,nan,nan,nan,nan,nan,0.000,nan,nan,nan,5.557,nan,nan,nan
Soil5_CE_201_-9_None_T9,nan,nan,2.959,0.000,nan,nan,nan,1.942,15.914,nan,3.415,4.903,10.684,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.724,nan,11.211,nan,nan,nan,nan,nan,0.000,nan,nan,nan,5.837,nan,nan,nan
Soil5_CE_201_0_None_T9,nan,nan,0.659,0.000,nan,nan,nan,0.378,3.263,nan,1.077,2.249,1.545,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,1.187,nan,19.634,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.243,nan,nan,nan
Soil5_CE_201_7_None_T9,nan,nan,0.088,0.000,nan,nan,nan,0.016,0.343,nan,0.000,1.109,0.629,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,2.868,nan,23.685,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.403,nan,nan,nan
Soil6_CE_73_-11_None_T9,nan,nan,2.008,0.000,nan,nan,nan,1.229,31.957,nan,3.970,6.360,7.856,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.370,nan,5.815,nan,nan,nan,nan,nan,0.000,nan,nan,nan,8.230,nan,nan,nan
