,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil14_CE_251_N2_22_None_T9,nan,nan,0.180,0.000,nan,nan,nan,3.671,3.930,0.160,0.000,0.000,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.057,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,0.000
Soil14_CE_251_N2_2_None_T9,nan,nan,0.660,0.000,nan,nan,nan,26.645,13.648,3.575,2.799,12.446,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.114,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,1.673
Soil14_CE_251_N2_5_None_T9,nan,nan,0.360,0.000,nan,nan,nan,9.889,10.526,2.188,4.177,6.540,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.881,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,1.164
Soil14_CE_251_N2_9_None_T9,nan,nan,0.540,0.000,nan,nan,nan,6.177,6.152,0.953,0.891,2.250,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.881,nan,nan,nan,nan,1.191,nan,nan,nan,nan,nan,nan,nan,0.705
Soil15_CE_251_N5_-100_None_T9,nan,nan,0.120,0.000,nan,nan,nan,1.915,2.164,0.160,0.000,0.000,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.057,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.236
Soil15_CE_251_N5_-65_None_T9,nan,nan,0.480,0.000,nan,nan,nan,6.958,3.980,0.425,1.694,3.893,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.410,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,0.000
Soil15_CE_251_N5_0_None_T9,nan,nan,0.354,0.000,nan,nan,nan,111.379,71.068,5.173,29.783,75.011,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.881,nan,nan,nan,nan,0.286,nan,nan,nan,nan,nan,nan,nan,0.441
Soil15_CE_251_N5_12_None_T9,nan,nan,0.540,0.000,nan,nan,nan,104.887,67.275,3.951,26.485,83.840,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.410,nan,nan,nan,nan,0.477,nan,nan,nan,nan,nan,nan,nan,1.016
Soil15_CE_251_N5_16_None_T9,nan,nan,1.420,1.000,nan,nan,nan,66.957,43.010,2.230,23.878,52.114,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.705,nan,nan,nan,nan,0.477,nan,nan,nan,nan,nan,nan,nan,0.585
Soil15_CE_251_N5_20_None_T9,nan,nan,0.300,0.000,nan,nan,nan,27.248,13.938,3.655,6.729,23.155,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.938,nan,nan,nan,nan,0.286,nan,nan,nan,nan,nan,nan,nan,0.944
Soil15_CE_251_N5_22_None_T9,nan,nan,2.272,1.771,nan,nan,nan,27.489,19.507,8.632,6.784,19.308,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.995,nan,nan,nan,nan,1.858,nan,nan,nan,nan,nan,nan,nan,1.985
Soil15_CE_251_N5_26_None_T9,nan,nan,0.420,0.000,nan,nan,nan,4.694,5.060,1.699,0.847,3.274,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.529,nan,nan,nan,nan,1.200,nan,nan,nan,nan,nan,nan,nan,0.224
Soil15_CE_251_N5_30_None_T9,nan,nan,0.540,1.328,nan,nan,nan,5.049,4.384,3.064,1.480,4.684,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.233,nan,nan,nan,nan,0.572,nan,nan,nan,nan,nan,nan,nan,2.000
Soil15_CE_251_N5_34_None_T9,nan,nan,0.540,0.000,nan,nan,nan,5.493,4.621,0.958,1.212,3.464,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.410,nan,nan,nan,nan,0.286,nan,nan,nan,nan,nan,nan,nan,0.000
Soil15_CE_251_N5_7_None_T9,nan,nan,0.180,0.443,nan,nan,nan,85.919,54.446,3.993,22.916,55.631,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.410,nan,nan,nan,nan,0.382,nan,nan,nan,nan,nan,nan,nan,0.896
Soil16_CE_251_N6_-100_None_T9,nan,nan,0.362,0.000,nan,nan,nan,6.762,6.611,1.169,1.728,6.351,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.410,nan,nan,nan,nan,0.286,nan,nan,nan,nan,nan,nan,nan,0.236
Soil16_CE_251_N6_-7_None_T9,nan,nan,0.947,0.000,nan,nan,nan,82.938,44.955,6.853,21.464,58.022,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.938,nan,nan,nan,nan,0.761,nan,nan,nan,nan,nan,nan,nan,0.696
Soil16_CE_251_N6_0_None_T9,nan,nan,0.300,0.443,nan,nan,nan,89.072,51.499,7.775,22.836,53.624,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.586,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,0.573
Soil16_CE_251_N6_11_None_T9,nan,nan,0.240,0.000,nan,nan,nan,20.182,12.048,4.687,6.564,16.186,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.057,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,1.177
Soil16_CE_251_N6_14_None_T9,nan,nan,1.440,0.000,nan,nan,nan,13.542,8.873,4.130,2.548,11.248,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.410,nan,nan,nan,nan,1.286,nan,nan,nan,nan,nan,nan,nan,1.378
Soil16_CE_251_N6_18_None_T9,nan,nan,0.300,0.000,nan,nan,nan,7.117,7.406,1.387,1.272,2.445,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.410,nan,nan,nan,nan,0.572,nan,nan,nan,nan,nan,nan,nan,0.236
Soil16_CE_251_N6_22_None_T9,nan,nan,0.120,0.000,nan,nan,nan,3.756,2.282,1.118,1.482,0.205,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.805
Soil16_CE_251_N6_28_None_T9,nan,nan,0.240,0.000,nan,nan,nan,3.100,5.173,0.692,0.635,2.049,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.233,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.471
Soil16_CE_251_N6_3_None_T9,nan,nan,1.443,0.000,nan,nan,nan,85.038,49.916,6.067,32.426,85.639,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.938,nan,nan,nan,nan,0.382,nan,nan,nan,nan,nan,nan,nan,1.912
Soil16_CE_251_N6_6_None_T9,nan,nan,1.380,0.000,nan,nan,nan,89.875,52.496,6.305,31.195,74.031,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.952,nan,nan,nan,nan,0.858,nan,nan,nan,nan,nan,nan,nan,1.282
Soil16_CE_251_N6_8_None_T9,nan,nan,1.317,0.000,nan,nan,nan,70.286,41.016,4.420,26.001,57.254,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.382,nan,nan,nan,nan,nan,nan,nan,1.110
Soil17_CE_251_N3_-100_None_T9,nan,nan,0.360,0.000,nan,nan,nan,3.694,2.883,0.266,0.000,0.205,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.057,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,0.000
Soil17_CE_251_N3_-40_None_T9,nan,nan,0.241,0.000,nan,nan,nan,12.403,4.744,0.958,0.212,3.951,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.765,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,0.000
Soil17_CE_251_N3_-4_None_T9,nan,nan,0.480,0.000,nan,nan,nan,124.540,59.295,4.493,12.679,70.528,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.165,nan,nan,nan,nan,0.286,nan,nan,nan,nan,nan,nan,nan,0.696
Soil17_CE_251_N3_0_None_T9,nan,nan,0.480,0.000,nan,nan,nan,97.335,45.078,4.828,10.464,52.909,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.233,nan,nan,nan,nan,4.381,nan,nan,nan,nan,nan,nan,nan,1.028
Soil17_CE_251_N3_10_None_T9,nan,nan,0.120,0.000,nan,nan,nan,33.478,22.236,2.343,3.173,21.309,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.291,nan,nan,nan,nan,0.286,nan,nan,nan,nan,nan,nan,nan,0.360
Soil17_CE_251_N3_13_None_T9,nan,nan,0.422,0.000,nan,nan,nan,13.784,6.528,1.337,0.847,6.205,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.586,nan,nan,nan,nan,0.382,nan,nan,nan,nan,nan,nan,nan,1.685
Soil17_CE_251_N3_16_None_T9,nan,nan,0.720,0.443,nan,nan,nan,11.350,6.724,1.010,0.424,6.147,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.529,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.118
Soil17_CE_251_N3_20_None_T9,nan,nan,0.600,0.000,nan,nan,nan,6.074,4.155,0.266,1.271,2.659,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.705,nan,nan,nan,nan,0.382,nan,nan,nan,nan,nan,nan,nan,0.354
Soil17_CE_251_N3_24_None_T9,nan,nan,0.360,0.000,nan,nan,nan,5.904,3.872,0.905,0.212,2.436,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.586,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.820
Soil17_CE_251_N3_28_None_T9,nan,nan,0.660,0.000,nan,nan,nan,5.434,4.201,0.532,0.212,2.632,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.469,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.923
Soil17_CE_251_N3_6_None_T9,nan,nan,0.709,0.021,nan,nan,nan,96.620,48.742,3.350,9.532,55.848,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.762,nan,nan,nan,nan,0.286,nan,nan,nan,nan,nan,nan,nan,0.576
Soil3_CE_239_-11_None_T9,nan,nan,1.619,0.000,nan,nan,nan,101.476,35.833,16.875,9.447,40.634,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.176,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,19.518
Soil3_CE_239_-14_None_T9,nan,nan,5.089,0.000,nan,nan,nan,100.024,34.328,17.111,5.769,49.558,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.176,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,13.329
Soil3_CE_239_-16_None_T9,nan,nan,6.120,0.000,nan,nan,nan,99.438,31.421,18.486,3.846,50.125,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.176,nan,nan,nan,nan,1.095,nan,nan,nan,nan,nan,nan,nan,15.070
Soil3_CE_239_-19_None_T9,nan,nan,9.600,0.000,nan,nan,nan,110.077,38.055,21.239,5.600,48.427,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,18.045
Soil3_CE_239_-22_None_T9,nan,nan,14.566,0.000,nan,nan,nan,67.292,31.135,13.466,3.541,33.768,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,10.736
Soil3_CE_239_-26_None_T9,nan,nan,31.731,0.000,nan,nan,nan,53.244,29.007,9.526,2.684,18.171,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,7.527
Soil3_CE_239_-32_None_T9,nan,nan,18.863,0.000,nan,nan,nan,16.612,17.633,1.650,0.424,2.459,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.176,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,2.138
Soil3_CE_239_-50_None_T9,nan,nan,0.600,0.000,nan,nan,nan,5.284,5.217,0.160,0.000,0.410,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.176,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.000
Soil3_CE_239_-7_None_T9,nan,nan,0.720,0.000,nan,nan,nan,64.209,22.798,10.695,3.526,20.456,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.176,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,11.443
Soil3_CE_239_0_None_T9,nan,nan,1.079,0.000,nan,nan,nan,6.504,6.702,0.479,1.000,2.022,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.354
Soil3_CE_239_9_None_T9,nan,nan,0.419,0.000,nan,nan,nan,7.384,12.873,0.106,0.000,0.406,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.000
Soil5_CE_201_-12_None_T9,nan,nan,4.918,0.000,nan,nan,nan,42.920,20.122,8.902,2.337,18.482,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,7.318
Soil5_CE_201_-15_None_T9,nan,nan,5.878,0.000,nan,nan,nan,30.034,19.494,5.958,0.635,16.640,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.176,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,3.762
Soil5_CE_201_-19_None_T9,nan,nan,4.325,0.000,nan,nan,nan,42.013,21.358,8.357,3.377,17.419,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,2.210
Soil5_CE_201_-23_None_T9,nan,nan,11.034,0.000,nan,nan,nan,54.817,32.236,6.872,5.334,24.118,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,2.656
Soil5_CE_201_-28_None_T9,nan,nan,15.252,0.443,nan,nan,nan,41.711,20.742,5.913,2.753,13.145,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,2.218
Soil5_CE_201_-35_None_T9,nan,nan,3.127,0.000,nan,nan,nan,11.789,11.646,0.266,1.059,0.615,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.236
Soil5_CE_201_-55_None_T9,nan,nan,0.120,0.000,nan,nan,nan,7.731,7.178,0.106,0.000,0.000,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.124
Soil5_CE_201_-5_None_T9,nan,nan,1.562,0.443,nan,nan,nan,42.318,24.320,3.565,3.087,18.851,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.176,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,2.119
Soil5_CE_201_-9_None_T9,nan,nan,1.087,0.000,nan,nan,nan,47.333,22.621,5.975,4.837,21.490,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.233,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,3.499
Soil5_CE_201_0_None_T9,nan,nan,1.260,0.000,nan,nan,nan,15.455,12.234,1.869,1.634,3.685,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.337,nan,nan,nan,nan,nan,nan,nan,0.236
Soil5_CE_201_7_None_T9,nan,nan,0.479,0.000,nan,nan,nan,9.161,13.518,0.216,0.212,0.410,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.118
Soil6_CE_73_-11_None_T9,nan,nan,1.745,0.000,nan,nan,nan,12.752,9.243,13.064,0.635,2.665,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.881,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,6.050
Soil6_CE_73_-14_None_T9,nan,nan,2.161,0.000,nan,nan,nan,9.998,8.363,4.996,0.647,3.278,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,1.645
Soil6_CE_73_-17_None_T9,nan,nan,3.361,0.000,nan,nan,nan,21.791,15.310,9.777,1.635,6.943,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,0.286,nan,nan,nan,nan,nan,nan,nan,2.820
