,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil11_CE_234_3_None_T9,nan,nan,0.600,0.000,nan,nan,nan,13.070,19.682,2.895,0.000,2.460,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.057,nan,nan,nan,nan,0.192,nan,nan,nan,nan,nan,nan,nan,1.023
Soil12_CE_229_-100_None_T9,nan,nan,0.480,0.000,nan,nan,nan,17.263,26.781,0.369,0.000,0.206,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.291,nan,nan,nan,nan,0.384,nan,nan,nan,nan,nan,nan,nan,0.590
Soil12_CE_229_-13_None_T9,nan,nan,0.420,0.000,nan,nan,nan,42.312,24.223,9.232,1.550,20.069,nan,nan,nan,nan,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.881,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,3.523
Soil12_CE_229_-2_None_T9,nan,nan,0.841,0.886,nan,nan,nan,26.153,24.893,10.032,0.212,7.195,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.938,nan,nan,nan,nan,1.481,nan,nan,nan,nan,nan,nan,nan,4.274
Soil12_CE_229_-32_None_T9,nan,nan,0.658,1.328,nan,nan,nan,49.045,35.827,4.296,2.293,19.425,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.586,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,2.471
Soil12_CE_229_-4_None_T9,nan,nan,0.420,0.000,nan,nan,nan,23.227,24.766,8.972,0.884,10.023,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.410,nan,nan,nan,nan,0.670,nan,nan,nan,nan,nan,nan,nan,2.447
Soil12_CE_229_-6_None_T9,nan,nan,0.720,0.443,nan,nan,nan,27.411,23.445,7.650,0.098,14.318,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.057,nan,nan,nan,nan,0.192,nan,nan,nan,nan,nan,nan,nan,3.502
Soil12_CE_229_-9_None_T9,nan,nan,0.540,0.000,nan,nan,nan,20.775,17.987,5.699,0.245,11.259,nan,nan,nan,nan,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.529,nan,nan,nan,nan,0.192,nan,nan,nan,nan,nan,nan,nan,2.818
Soil12_CE_229_0_None_T9,nan,nan,0.180,0.000,nan,nan,nan,11.409,12.141,3.899,0.257,2.450,nan,nan,nan,nan,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.881,nan,nan,nan,nan,0.673,nan,nan,nan,nan,nan,nan,nan,1.862
Soil12_CE_229_10_None_T9,nan,nan,0.600,0.000,nan,nan,nan,11.190,19.310,1.424,0.000,1.434,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.708,nan,nan,nan,nan,0.192,nan,nan,nan,nan,nan,nan,nan,0.832
Soil12_CE_229_3_None_T9,nan,nan,0.540,0.443,nan,nan,nan,10.626,15.012,2.639,0.847,1.635,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.233,nan,nan,nan,nan,0.192,nan,nan,nan,nan,nan,nan,nan,2.220
Soil12_CE_229_6_None_T9,nan,nan,0.600,0.000,nan,nan,nan,11.770,12.936,2.319,0.000,0.611,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.705,nan,nan,nan,nan,0.384,nan,nan,nan,nan,nan,nan,nan,1.639
Soil14_CE_251_N2_-23_None_T9,nan,nan,0.240,0.440,nan,nan,nan,46.218,24.763,2.845,0.447,16.437,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,0.151,nan,nan,nan,nan,nan,nan,nan,0.568
Soil14_CE_251_N2_-2_None_T9,nan,nan,0.300,1.328,nan,nan,nan,29.591,16.222,6.642,2.651,12.851,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.291,nan,nan,nan,nan,0.288,nan,nan,nan,nan,nan,nan,nan,1.160
Soil14_CE_251_N2_-5_None_T9,nan,nan,0.480,1.328,nan,nan,nan,33.979,16.426,11.176,0.638,13.514,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,0.288,nan,nan,nan,nan,nan,nan,nan,2.045
Soil14_CE_251_N2_-8_None_T9,nan,nan,1.138,0.000,nan,nan,nan,41.939,25.418,11.174,3.620,13.712,nan,nan,nan,nan,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.705,nan,nan,nan,nan,0.384,nan,nan,nan,nan,nan,nan,nan,2.199
Soil14_CE_251_N2_-90_None_T9,nan,nan,0.314,0.000,nan,nan,nan,6.049,10.612,0.105,0.000,0.000,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.705,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.191
Soil14_CE_251_N2_0_None_T9,nan,nan,0.897,0.443,nan,nan,nan,39.959,20.962,9.625,0.847,17.826,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.233,nan,nan,nan,nan,0.384,nan,nan,nan,nan,nan,nan,nan,4.154
Soil14_CE_251_N2_14_None_T9,nan,nan,0.420,0.000,nan,nan,nan,8.772,12.189,1.054,1.212,2.639,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.410,nan,nan,nan,nan,0.573,nan,nan,nan,nan,nan,nan,nan,0.590
Soil14_CE_251_N2_22_None_T9,nan,nan,0.782,0.000,nan,nan,nan,8.274,14.178,0.425,0.424,0.615,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.705,nan,nan,nan,nan,0.192,nan,nan,nan,nan,nan,nan,nan,0.000
Soil14_CE_251_N2_2_None_T9,nan,nan,0.420,1.771,nan,nan,nan,37.440,21.936,10.186,2.188,8.837,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.410,nan,nan,nan,nan,0.389,nan,nan,nan,nan,nan,nan,nan,2.589
Soil14_CE_251_N2_5_None_T9,nan,nan,0.360,0.000,nan,nan,nan,15.400,10.550,4.121,0.424,6.147,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.529,nan,nan,nan,nan,0.769,nan,nan,nan,nan,nan,nan,nan,1.057
Soil14_CE_251_N2_9_None_T9,nan,nan,0.960,0.000,nan,nan,nan,8.364,9.896,1.843,0.212,2.049,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.881,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,1.039
Soil15_CE_251_N5_-100_None_T9,nan,nan,0.239,0.000,nan,nan,nan,3.491,4.482,0.685,0.000,0.000,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.529,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.000
Soil15_CE_251_N5_-65_None_T9,nan,nan,0.715,0.000,nan,nan,nan,11.118,9.968,1.002,1.640,6.122,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.762,nan,nan,nan,nan,0.384,nan,nan,nan,nan,nan,nan,nan,0.562
Soil15_CE_251_N5_0_None_T9,nan,nan,0.839,0.443,nan,nan,nan,184.849,89.413,9.614,18.797,40.864,nan,nan,nan,nan,0.398,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.881,nan,nan,nan,nan,1.096,nan,nan,nan,nan,nan,nan,nan,2.675
Soil15_CE_251_N5_12_None_T9,nan,nan,0.900,0.000,nan,nan,nan,176.585,75.419,8.069,19.102,49.052,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.938,nan,nan,nan,nan,1.288,nan,nan,nan,nan,nan,nan,nan,2.785
Soil15_CE_251_N5_16_None_T9,nan,nan,0.420,0.000,nan,nan,nan,113.660,45.186,2.692,8.097,37.026,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.881,nan,nan,nan,nan,0.288,nan,nan,nan,nan,nan,nan,nan,1.403
Soil15_CE_251_N5_20_None_T9,nan,nan,0.780,0.443,nan,nan,nan,40.625,25.709,2.690,1.927,12.267,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.057,nan,nan,nan,nan,4.481,nan,nan,nan,nan,nan,nan,nan,1.994
Soil15_CE_251_N5_22_None_T9,nan,nan,2.519,0.886,nan,nan,nan,40.370,40.106,9.283,4.902,14.913,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.578,nan,nan,nan,nan,10.153,nan,nan,nan,nan,nan,nan,nan,3.618
Soil15_CE_251_N5_26_None_T9,nan,nan,0.300,0.000,nan,nan,nan,7.757,9.613,1.476,0.428,2.868,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.762,nan,nan,nan,nan,1.096,nan,nan,nan,nan,nan,nan,nan,0.708
Soil15_CE_251_N5_30_None_T9,nan,nan,1.081,0.000,nan,nan,nan,8.511,8.705,1.265,0.851,1.828,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.705,nan,nan,nan,nan,1.192,nan,nan,nan,nan,nan,nan,nan,1.178
Soil15_CE_251_N5_34_None_T9,nan,nan,0.539,0.000,nan,nan,nan,6.376,8.766,1.270,1.000,2.840,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.881,nan,nan,nan,nan,0.288,nan,nan,nan,nan,nan,nan,nan,0.241
Soil15_CE_251_N5_7_None_T9,nan,nan,1.019,0.000,nan,nan,nan,146.250,67.391,8.053,19.222,41.449,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.586,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,1.899
Soil16_CE_251_N6_-100_None_T9,nan,nan,0.840,0.443,nan,nan,nan,12.525,13.269,1.003,0.424,0.820,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.938,nan,nan,nan,nan,0.673,nan,nan,nan,nan,nan,nan,nan,0.354
Soil16_CE_251_N6_-7_None_T9,nan,nan,1.260,0.877,nan,nan,nan,137.322,50.342,14.327,7.107,36.218,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.881,nan,nan,nan,nan,1.192,nan,nan,nan,nan,nan,nan,nan,4.418
Soil16_CE_251_N6_0_None_T9,nan,nan,0.952,0.000,nan,nan,nan,132.560,55.724,15.730,7.045,38.205,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.291,nan,nan,nan,nan,0.384,nan,nan,nan,nan,nan,nan,nan,2.225
Soil16_CE_251_N6_11_None_T9,nan,nan,0.540,0.000,nan,nan,nan,29.241,19.715,9.061,0.641,18.050,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.057,nan,nan,nan,nan,0.481,nan,nan,nan,nan,nan,nan,nan,2.003
Soil16_CE_251_N6_14_None_T9,nan,nan,1.080,0.000,nan,nan,nan,19.468,17.783,4.004,0.255,9.418,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.996,nan,nan,nan,nan,3.096,nan,nan,nan,nan,nan,nan,nan,1.517
Soil16_CE_251_N6_18_None_T9,nan,nan,0.720,0.000,nan,nan,nan,11.191,11.421,1.677,0.424,4.303,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.190,nan,nan,nan,nan,0.481,nan,nan,nan,nan,nan,nan,nan,1.297
Soil16_CE_251_N6_22_None_T9,nan,nan,0.240,0.000,nan,nan,nan,5.506,9.489,1.213,0.000,1.028,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.176,nan,nan,nan,nan,0.288,nan,nan,nan,nan,nan,nan,nan,0.940
Soil16_CE_251_N6_28_None_T9,nan,nan,0.659,0.000,nan,nan,nan,6.612,9.452,1.317,0.000,0.820,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.353
Soil16_CE_251_N6_3_None_T9,nan,nan,1.740,0.000,nan,nan,nan,134.078,58.733,12.750,7.773,50.191,nan,nan,nan,nan,0.398,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.176,nan,nan,nan,nan,0.383,nan,nan,nan,nan,nan,nan,nan,6.457
Soil16_CE_251_N6_6_None_T9,nan,nan,1.138,0.000,nan,nan,nan,142.258,61.835,11.698,6.920,52.161,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.819,nan,nan,nan,nan,0.481,nan,nan,nan,nan,nan,nan,nan,3.959
Soil16_CE_251_N6_8_None_T9,nan,nan,1.380,0.443,nan,nan,nan,119.372,41.415,10.329,4.459,45.700,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.233,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,2.699
Soil17_CE_251_N3_-100_None_T9,nan,nan,0.300,0.000,nan,nan,nan,4.161,4.751,0.604,0.212,0.402,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.288,nan,nan,nan,nan,nan,nan,nan,0.000
Soil17_CE_251_N3_-40_None_T9,nan,nan,0.360,0.443,nan,nan,nan,14.769,9.742,1.793,1.062,5.327,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.057,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.590
Soil17_CE_251_N3_-4_None_T9,nan,nan,0.360,0.000,nan,nan,nan,171.546,82.683,14.119,17.693,46.261,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.291,nan,nan,nan,nan,0.481,nan,nan,nan,nan,nan,nan,nan,3.462
Soil17_CE_251_N3_0_None_T9,nan,nan,0.600,0.000,nan,nan,nan,121.007,58.745,11.998,10.248,32.545,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.527,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,2.876
Soil17_CE_251_N3_10_None_T9,nan,nan,0.664,0.000,nan,nan,nan,44.141,22.382,3.482,3.282,16.985,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.762,nan,nan,nan,nan,0.587,nan,nan,nan,nan,nan,nan,nan,2.123
Soil17_CE_251_N3_13_None_T9,nan,nan,0.840,0.000,nan,nan,nan,18.350,19.171,2.107,3.851,9.621,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.291,nan,nan,nan,nan,1.481,nan,nan,nan,nan,nan,nan,nan,1.860
Soil17_CE_251_N3_16_None_T9,nan,nan,0.603,0.443,nan,nan,nan,13.680,10.005,1.951,0.850,3.284,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.643,nan,nan,nan,nan,0.288,nan,nan,nan,nan,nan,nan,nan,1.172
Soil17_CE_251_N3_20_None_T9,nan,nan,0.720,0.000,nan,nan,nan,12.136,11.173,1.106,2.424,5.893,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.176,nan,nan,nan,nan,0.288,nan,nan,nan,nan,nan,nan,nan,0.944
Soil17_CE_251_N3_24_None_T9,nan,nan,0.360,0.000,nan,nan,nan,11.243,9.228,1.424,0.212,3.073,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.233,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.590
Soil17_CE_251_N3_28_None_T9,nan,nan,1.300,1.000,nan,nan,nan,8.838,9.831,1.053,0.424,2.696,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.057,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.242
Soil17_CE_251_N3_6_None_T9,nan,nan,0.540,0.000,nan,nan,nan,140.786,64.646,4.932,10.299,42.278,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.881,nan,nan,nan,nan,0.865,nan,nan,nan,nan,nan,nan,nan,1.977
Soil3_CE_239_-11_None_T9,nan,nan,0.540,0.000,nan,nan,nan,161.326,35.535,26.097,13.205,73.369,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.176,nan,nan,nan,nan,2.192,nan,nan,nan,nan,nan,nan,nan,24.795
Soil3_CE_239_-14_None_T9,nan,nan,1.921,0.443,nan,nan,nan,159.381,46.908,31.330,10.725,69.787,nan,nan,nan,nan,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.352,nan,nan,nan,nan,1.481,nan,nan,nan,nan,nan,nan,nan,20.651
Soil3_CE_239_-16_None_T9,nan,nan,2.341,0.000,nan,nan,nan,155.921,37.015,29.375,9.091,76.433,nan,nan,nan,nan,2.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.176,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,23.084
Soil3_CE_239_-19_None_T9,nan,nan,2.903,0.000,nan,nan,nan,179.773,40.108,30.184,7.454,70.649,nan,nan,nan,nan,0.398,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,25.639
Soil3_CE_239_-22_None_T9,nan,nan,5.147,0.000,nan,nan,nan,106.068,28.643,17.253,9.154,44.415,nan,nan,nan,nan,0.796,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,14.594
Soil3_CE_239_-26_None_T9,nan,nan,9.810,0.000,nan,nan,nan,94.327,24.162,11.589,5.236,26.419,nan,nan,nan,nan,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.705,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,12.598
Soil3_CE_239_-32_None_T9,nan,nan,7.777,1.000,nan,nan,nan,34.507,23.230,4.534,1.846,5.927,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.705,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,1.184
Soil3_CE_239_-50_None_T9,nan,nan,0.060,0.000,nan,nan,nan,9.502,14.480,0.053,0.000,0.205,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.529,nan,nan,nan,nan,0.192,nan,nan,nan,nan,nan,nan,nan,0.000
Soil3_CE_239_-7_None_T9,nan,nan,0.540,0.000,nan,nan,nan,102.969,23.681,16.761,6.659,39.947,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,1.096,nan,nan,nan,nan,nan,nan,nan,14.755
Soil3_CE_239_0_None_T9,nan,nan,0.600,0.000,nan,nan,nan,11.432,18.288,0.632,0.000,0.000,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.458
Soil3_CE_239_9_None_T9,nan,nan,0.060,0.000,nan,nan,nan,18.161,29.272,0.211,0.000,0.205,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.176,nan,nan,nan,nan,0.577,nan,nan,nan,nan,nan,nan,nan,0.000
Soil5_CE_201_-12_None_T9,nan,nan,2.281,1.328,nan,nan,nan,58.007,36.570,16.718,0.691,23.433,nan,nan,nan,nan,2.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.352,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,9.981
Soil5_CE_201_-15_None_T9,nan,nan,2.341,1.771,nan,nan,nan,44.388,23.791,13.712,1.115,19.259,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.705,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,7.381
Soil5_CE_201_-19_None_T9,nan,nan,3.361,3.100,nan,nan,nan,65.692,27.572,12.047,1.847,20.255,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,5.277
Soil5_CE_201_-23_None_T9,nan,nan,6.698,4.100,nan,nan,nan,76.841,30.511,11.557,2.112,27.649,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.881,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,7.392
Soil5_CE_201_-28_None_T9,nan,nan,5.177,0.443,nan,nan,nan,59.315,34.583,7.229,3.208,21.206,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.057,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,3.999
Soil5_CE_201_-35_None_T9,nan,nan,1.320,0.000,nan,nan,nan,20.173,27.291,0.896,0.022,3.521,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.529,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.704
Soil5_CE_201_-55_None_T9,nan,nan,0.361,0.000,nan,nan,nan,11.087,22.269,0.475,1.000,1.410,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.000
Soil5_CE_201_-5_None_T9,nan,nan,0.480,0.000,nan,nan,nan,59.679,32.669,8.279,3.520,23.160,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.529,nan,nan,nan,nan,0.288,nan,nan,nan,nan,nan,nan,nan,5.489
Soil5_CE_201_-9_None_T9,nan,nan,0.839,0.000,nan,nan,nan,74.932,32.995,10.915,2.275,34.262,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.176,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,6.231
Soil5_CE_201_0_None_T9,nan,nan,1.200,0.000,nan,nan,nan,19.614,26.260,2.005,0.424,4.303,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.233,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.590
Soil5_CE_201_7_None_T9,nan,nan,0.240,0.000,nan,nan,nan,15.782,34.030,0.053,0.000,0.408,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.529,nan,nan,nan,nan,0.481,nan,nan,nan,nan,nan,nan,nan,0.681
Soil6_CE_73_-11_None_T9,nan,nan,1.080,0.000,nan,nan,nan,17.245,18.529,14.515,1.000,4.483,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.057,nan,nan,nan,nan,0.288,nan,nan,nan,nan,nan,nan,nan,8.029
Soil6_CE_73_-14_None_T9,nan,nan,0.420,0.000,nan,nan,nan,15.616,12.124,9.129,0.846,2.455,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.881,nan,nan,nan,nan,1.000,nan,nan,nan,nan,nan,nan,nan,3.497
Soil6_CE_73_-17_None_T9,nan,nan,0.856,0.000,nan,nan,nan,27.123,25.942,14.032,0.635,7.072,nan,nan,nan,nan,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.359,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,4.797
