,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil12_CE_229_-2_CHL_T9,nan,0.586,0.059,0.000,nan,nan,nan,0.888,0.387,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-32_CHL_T9,nan,0.489,0.059,0.000,nan,nan,nan,1.130,0.393,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-4_CHL_T9,nan,0.880,0.000,0.000,nan,nan,nan,1.089,1.109,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-6_CHL_T9,nan,1.176,0.119,0.000,nan,nan,nan,1.572,0.781,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-9_CHL_T9,nan,0.391,0.000,0.000,nan,nan,nan,1.048,0.098,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_0_CHL_T9,nan,0.880,0.178,0.000,nan,nan,nan,0.968,0.538,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_10_CHL_T9,nan,0.293,0.000,0.000,nan,nan,nan,0.699,0.197,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_3_CHL_T9,nan,0.880,0.059,0.000,nan,nan,nan,1.205,0.000,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_6_CHL_T9,nan,0.587,0.059,0.000,nan,nan,nan,0.807,0.197,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_-23_CHL_T9,nan,0.194,0.000,0.000,nan,nan,nan,0.444,0.341,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_-2_CHL_T9,nan,0.587,0.297,0.000,nan,nan,nan,0.323,0.538,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_-5_CHL_T9,nan,0.196,0.119,0.000,nan,nan,nan,0.363,0.531,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_-8_CHL_T9,nan,0.685,0.000,0.000,nan,nan,nan,0.282,0.439,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_-90_CHL_T9,nan,0.976,0.000,0.000,nan,nan,nan,0.525,0.295,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_0_CHL_T9,nan,0.587,0.059,0.000,nan,nan,nan,0.363,0.334,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_14_CHL_T9,nan,0.489,0.119,0.000,nan,nan,nan,0.202,1.220,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_22_CHL_T9,nan,1.467,0.000,0.000,nan,nan,nan,0.525,0.341,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_2_CHL_T9,nan,0.978,0.119,0.000,nan,nan,nan,0.283,0.197,0.058,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_5_CHL_T9,nan,0.880,0.059,0.000,nan,nan,nan,0.525,0.590,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_9_CHL_T9,nan,1.174,0.000,0.000,nan,nan,nan,0.646,0.575,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_-100_CHL_T9,nan,1.369,0.172,0.000,nan,nan,nan,0.282,0.584,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_-65_CHL_T9,nan,0.587,0.000,0.000,nan,nan,nan,0.202,0.630,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_0_CHL_T9,nan,0.489,0.000,0.000,nan,nan,nan,0.202,0.971,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_12_CHL_T9,nan,1.467,0.059,0.000,nan,nan,nan,0.323,0.393,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_16_CHL_T9,nan,0.587,0.059,0.000,nan,nan,nan,0.282,0.492,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_20_CHL_T9,nan,0.587,0.000,0.000,nan,nan,nan,0.202,0.833,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_22_CHL_T9,nan,0.587,0.000,0.000,nan,nan,nan,0.161,0.439,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_26_CHL_T9,nan,1.076,0.000,0.000,nan,nan,nan,0.081,0.485,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_30_CHL_T9,nan,0.843,0.000,0.000,nan,nan,nan,0.242,1.069,0.000,0.000,0.223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_34_CHL_T9,nan,0.685,0.000,0.000,nan,nan,nan,0.282,0.630,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_7_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_-100_CHL_T9,nan,0.685,0.000,0.000,nan,nan,nan,0.444,1.843,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_-7_CHL_T9,nan,1.468,0.059,0.000,nan,nan,nan,0.202,0.827,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_0_CHL_T9,nan,0.587,0.059,0.000,nan,nan,nan,0.605,1.509,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_11_CHL_T9,nan,0.489,0.000,0.000,nan,nan,nan,0.202,0.492,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_14_CHL_T9,nan,1.369,0.178,0.000,nan,nan,nan,0.524,0.879,0.058,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.209,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_18_CHL_T9,nan,0.978,0.000,0.000,nan,nan,nan,0.484,0.984,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_22_CHL_T9,nan,0.978,0.000,0.000,nan,nan,nan,0.242,0.919,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_28_CHL_T9,nan,0.978,0.000,0.000,nan,nan,nan,0.121,0.492,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_3_CHL_T9,nan,1.508,0.059,0.000,nan,nan,nan,0.484,0.295,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_6_CHL_T9,nan,1.174,0.059,0.000,nan,nan,nan,0.294,0.144,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_8_CHL_T9,nan,0.978,0.000,0.000,nan,nan,nan,0.404,0.460,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_-100_CHL_T9,nan,0.587,0.059,0.000,nan,nan,nan,0.202,0.393,0.058,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_-40_CHL_T9,nan,1.663,0.059,0.000,nan,nan,nan,0.040,1.410,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_-4_CHL_T9,nan,0.977,0.059,0.000,nan,nan,nan,0.646,0.630,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_0_CHL_T9,nan,0.489,0.119,0.000,nan,nan,nan,0.363,0.000,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_10_CHL_T9,nan,0.782,0.059,0.000,nan,nan,nan,0.040,0.243,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_13_CHL_T9,nan,0.782,0.119,0.000,nan,nan,nan,0.161,0.492,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_16_CHL_T9,nan,0.587,0.000,0.000,nan,nan,nan,0.282,0.197,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_20_CHL_T9,nan,1.076,0.059,0.000,nan,nan,nan,0.121,0.485,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_24_CHL_T9,nan,0.685,0.059,0.000,nan,nan,nan,0.121,0.538,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_28_CHL_T9,nan,0.880,0.000,0.000,nan,nan,nan,0.282,0.341,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_6_CHL_T9,nan,1.172,0.000,0.000,nan,nan,nan,0.242,0.098,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-11_CHL_T9,nan,0.489,0.303,0.000,nan,nan,nan,4.790,1.823,0.000,0.213,0.223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.448,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-14_CHL_T9,nan,0.685,0.297,0.000,nan,nan,nan,3.106,1.017,0.000,0.425,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-16_CHL_T9,nan,1.174,0.000,0.000,nan,nan,nan,5.083,2.010,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.179,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-19_CHL_T9,nan,2.880,1.426,0.000,nan,nan,nan,8.744,4.908,1.000,0.000,2.677,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.986,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-22_CHL_T9,nan,1.172,1.126,0.000,nan,nan,nan,7.367,3.478,0.058,0.000,1.761,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.627,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-26_CHL_T9,nan,0.098,0.059,0.000,nan,nan,nan,6.214,1.205,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.179,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-32_CHL_T9,nan,0.880,0.000,0.000,nan,nan,nan,5.091,2.369,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.179,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-50_CHL_T9,nan,0.489,0.000,0.000,nan,nan,nan,5.130,0.341,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-7_CHL_T9,nan,1.271,0.238,0.000,nan,nan,nan,6.493,2.527,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.090,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_0_CHL_T9,nan,0.880,0.238,0.000,nan,nan,nan,9.123,2.047,0.000,0.000,0.892,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.448,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_9_CHL_T9,nan,0.098,0.238,0.000,nan,nan,nan,8.755,0.873,0.000,0.000,0.446,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-12_CHL_T9,nan,0.880,0.000,0.000,nan,nan,nan,3.300,1.881,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-15_CHL_T9,nan,0.782,0.000,0.000,nan,nan,nan,2.461,0.341,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-19_CHL_T9,nan,1.174,0.000,0.000,nan,nan,nan,3.388,1.988,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.090,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-23_CHL_T9,nan,0.489,0.119,0.000,nan,nan,nan,4.539,1.600,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.090,nan,0.104,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-28_CHL_T9,nan,0.978,0.000,0.000,nan,nan,nan,4.719,1.647,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.209,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-35_CHL_T9,nan,0.685,0.119,0.000,nan,nan,nan,5.708,2.374,0.000,0.000,0.223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.209,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-55_CHL_T9,nan,0.685,0.000,0.000,nan,nan,nan,4.013,0.883,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.097,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-5_CHL_T9,nan,0.391,0.000,0.000,nan,nan,nan,2.790,1.023,0.000,0.000,0.446,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.104,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-9_CHL_T9,nan,0.880,0.178,0.000,nan,nan,nan,3.474,0.500,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_0_CHL_T9,nan,1.269,0.059,0.000,nan,nan,nan,4.237,0.728,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.090,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_7_CHL_T9,nan,0.978,0.059,0.000,nan,nan,nan,5.931,2.138,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.090,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil6_CE_73_-11_CHL_T9,nan,0.698,0.059,0.000,nan,nan,nan,2.636,0.529,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
