,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil11_CE_234_3_None_T9,nan,nan,nan,nan,nan,nan,nan,3.181,2.530,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-100_None_T9,nan,nan,nan,nan,nan,nan,nan,3.545,1.812,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-13_None_T9,nan,nan,nan,nan,nan,nan,nan,7.590,10.562,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-2_None_T9,nan,nan,nan,nan,nan,nan,nan,5.000,5.058,nan,2.000,2.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-32_None_T9,nan,nan,nan,nan,nan,nan,nan,6.044,6.529,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-4_None_T9,nan,nan,nan,nan,nan,nan,nan,3.629,3.563,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-6_None_T9,nan,nan,nan,nan,nan,nan,nan,6.089,6.609,nan,1.000,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-9_None_T9,nan,nan,nan,nan,nan,nan,nan,4.059,5.868,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_0_None_T9,nan,nan,nan,nan,nan,nan,nan,2.128,0.824,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_10_None_T9,nan,nan,nan,nan,nan,nan,nan,3.899,2.547,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_3_None_T9,nan,nan,nan,nan,nan,nan,nan,2.396,1.365,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_6_None_T9,nan,nan,nan,nan,nan,nan,nan,2.148,1.184,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_-23_None_T9,nan,nan,nan,nan,nan,nan,nan,4.479,7.383,nan,0.556,0.214,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_-2_None_T9,nan,nan,nan,nan,nan,nan,nan,7.060,12.444,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_-5_None_T9,nan,nan,nan,nan,nan,nan,nan,6.793,13.044,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_-8_None_T9,nan,nan,nan,nan,nan,nan,nan,6.347,11.456,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_-90_None_T9,nan,nan,nan,nan,nan,nan,nan,1.387,0.692,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_0_None_T9,nan,nan,nan,nan,nan,nan,nan,11.191,23.766,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_14_None_T9,nan,nan,nan,nan,nan,nan,nan,1.951,1.352,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_22_None_T9,nan,nan,nan,nan,nan,nan,nan,1.268,0.978,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_2_None_T9,nan,nan,nan,nan,nan,nan,nan,10.673,16.226,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_5_None_T9,nan,nan,nan,nan,nan,nan,nan,1.867,0.881,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_9_None_T9,nan,nan,nan,nan,nan,nan,nan,1.157,1.256,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_-100_None_T9,nan,nan,nan,nan,nan,nan,nan,0.715,0.879,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_-65_None_T9,nan,nan,nan,nan,nan,nan,nan,1.263,1.852,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_0_None_T9,nan,nan,nan,nan,nan,nan,nan,10.879,15.161,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_12_None_T9,nan,nan,nan,nan,nan,nan,nan,8.779,13.012,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_16_None_T9,nan,nan,nan,nan,nan,nan,nan,5.080,5.561,nan,0.000,0.851,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_20_None_T9,nan,nan,nan,nan,nan,nan,nan,6.831,4.970,nan,0.222,0.641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_22_None_T9,nan,nan,nan,nan,nan,nan,nan,7.887,5.369,nan,0.000,0.427,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_26_None_T9,nan,nan,nan,nan,nan,nan,nan,1.475,1.644,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_30_None_T9,nan,nan,nan,nan,nan,nan,nan,2.111,1.951,nan,0.000,0.214,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_34_None_T9,nan,nan,nan,nan,nan,nan,nan,1.756,1.532,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_7_None_T9,nan,nan,nan,nan,nan,nan,nan,7.651,13.472,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_-100_None_T9,nan,nan,nan,nan,nan,nan,nan,2.672,2.021,nan,0.000,0.214,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_-7_None_T9,nan,nan,nan,nan,nan,nan,nan,12.819,19.810,nan,0.000,0.641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_0_None_T9,nan,nan,nan,nan,nan,nan,nan,13.867,23.196,nan,0.000,0.214,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_11_None_T9,nan,nan,nan,nan,nan,nan,nan,5.083,3.701,nan,0.000,0.641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_14_None_T9,nan,nan,nan,nan,nan,nan,nan,4.890,1.932,nan,0.000,0.641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_18_None_T9,nan,nan,nan,nan,nan,nan,nan,2.424,2.833,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_22_None_T9,nan,nan,nan,nan,nan,nan,nan,1.411,1.737,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_28_None_T9,nan,nan,nan,nan,nan,nan,nan,1.192,1.663,nan,0.000,0.214,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_3_None_T9,nan,nan,nan,nan,nan,nan,nan,11.812,15.230,nan,0.000,0.214,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_6_None_T9,nan,nan,nan,nan,nan,nan,nan,11.254,13.410,nan,0.000,0.641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_8_None_T9,nan,nan,nan,nan,nan,nan,nan,9.632,10.876,nan,0.000,1.068,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_-100_None_T9,nan,nan,nan,nan,nan,nan,nan,1.114,2.054,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_-40_None_T9,nan,nan,nan,nan,nan,nan,nan,1.508,1.173,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_-4_None_T9,nan,nan,nan,nan,nan,nan,nan,9.485,21.614,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_0_None_T9,nan,nan,nan,nan,nan,nan,nan,7.223,14.277,nan,0.000,0.427,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_10_None_T9,nan,nan,nan,nan,nan,nan,nan,3.128,3.130,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_13_None_T9,nan,nan,nan,nan,nan,nan,nan,2.262,2.150,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_16_None_T9,nan,nan,nan,nan,nan,nan,nan,1.386,2.738,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_20_None_T9,nan,nan,nan,nan,nan,nan,nan,1.470,1.953,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_24_None_T9,nan,nan,nan,nan,nan,nan,nan,1.986,2.543,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_28_None_T9,nan,nan,nan,nan,nan,nan,nan,1.116,2.242,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_6_None_T9,nan,nan,nan,nan,nan,nan,nan,5.474,9.679,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-11_None_T9,nan,nan,nan,nan,nan,nan,nan,6.441,10.812,nan,1.000,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-14_None_T9,nan,nan,nan,nan,nan,nan,nan,5.613,13.080,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-16_None_T9,nan,nan,nan,nan,nan,nan,nan,6.650,15.666,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-19_None_T9,nan,nan,nan,nan,nan,nan,nan,10.609,12.949,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-22_None_T9,nan,nan,nan,nan,nan,nan,nan,11.202,11.586,nan,1.000,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-26_None_T9,nan,nan,nan,nan,nan,nan,nan,17.985,23.171,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-32_None_T9,nan,nan,nan,nan,nan,nan,nan,15.899,17.504,nan,0.000,0.214,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-50_None_T9,nan,nan,nan,nan,nan,nan,nan,4.935,5.859,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-7_None_T9,nan,nan,nan,nan,nan,nan,nan,4.406,5.472,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_0_None_T9,nan,nan,nan,nan,nan,nan,nan,5.363,5.569,nan,1.000,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_9_None_T9,nan,nan,nan,nan,nan,nan,nan,4.019,3.609,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-12_None_T9,nan,nan,nan,nan,nan,nan,nan,7.353,11.556,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-15_None_T9,nan,nan,nan,nan,nan,nan,nan,6.041,8.880,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-19_None_T9,nan,nan,nan,nan,nan,nan,nan,6.038,8.103,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-23_None_T9,nan,nan,nan,nan,nan,nan,nan,9.618,10.510,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-28_None_T9,nan,nan,nan,nan,nan,nan,nan,20.850,18.299,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-35_None_T9,nan,nan,nan,nan,nan,nan,nan,9.511,7.690,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-55_None_T9,nan,nan,nan,nan,nan,nan,nan,6.050,4.240,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-5_None_T9,nan,nan,nan,nan,nan,nan,nan,6.686,8.830,nan,0.159,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-9_None_T9,nan,nan,nan,nan,nan,nan,nan,7.033,12.163,nan,1.000,1.591,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_0_None_T9,nan,nan,nan,nan,nan,nan,nan,7.261,6.824,nan,1.000,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_7_None_T9,nan,nan,nan,nan,nan,nan,nan,11.075,9.021,nan,2.000,2.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil6_CE_73_-11_None_T9,nan,nan,nan,nan,nan,nan,nan,5.753,5.310,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil6_CE_73_-14_None_T9,nan,nan,nan,nan,nan,nan,nan,4.366,3.291,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil6_CE_73_-17_None_T9,nan,nan,nan,nan,nan,nan,nan,11.106,7.548,nan,1.000,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil6_CE_73_-21_None_T9,nan,nan,nan,nan,nan,nan,nan,16.887,11.829,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil6_CE_73_-26_None_T9,nan,nan,nan,nan,nan,nan,nan,21.652,15.248,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil6_CE_73_-40_None_T9,nan,nan,nan,nan,nan,nan,nan,8.800,5.322,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil6_CE_73_-4_None_T9,nan,nan,nan,nan,nan,nan,nan,3.878,5.111,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
