,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil11_CE_234_-100_CHL_T9,nan,nan,0.059,0.000,nan,nan,nan,0.121,0.094,nan,0.199,0.015,nan,nan,nan,nan,nan,0.088,0.000,0.000,nan,0.000,0.000,0.473,nan,nan,nan,0.060,nan,0.000,0.000,0.285,nan,nan,nan,nan,nan,nan,nan,nan
Soil11_CE_234_-10_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.000,0.000,nan,0.423,0.000,nan,nan,nan,nan,nan,0.060,0.000,1.243,nan,0.000,0.000,0.000,nan,nan,nan,0.230,nan,0.000,0.000,0.095,nan,nan,nan,nan,nan,nan,nan,nan
Soil11_CE_234_-14_CHL_T9,nan,nan,0.120,0.000,nan,nan,nan,0.081,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.108,0.269,0.373,nan,0.000,0.000,0.205,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil11_CE_234_-18_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.000,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.256,0.000,0.000,nan,0.105,0.000,0.000,nan,nan,nan,0.086,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil11_CE_234_-25_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.000,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,0.000,0.000,0.171,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil11_CE_234_-3_CHL_T9,nan,nan,0.032,0.000,nan,nan,nan,0.037,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,0.000,0.000,0.000,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil11_CE_234_-50_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.000,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.235,0.000,0.000,nan,0.000,0.000,0.337,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil11_CE_234_-5_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.211,0.149,nan,0.000,0.000,nan,nan,nan,nan,nan,0.121,0.000,0.000,nan,0.000,0.000,0.706,nan,nan,nan,0.092,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil11_CE_234_-8_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.367,0.000,nan,0.520,0.000,nan,nan,nan,nan,nan,0.307,0.000,1.662,nan,0.204,0.000,0.507,nan,nan,nan,0.444,nan,0.107,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil11_CE_234_0_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.000,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,0.432,0.000,0.000,nan,nan,nan,0.172,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil11_CE_234_3_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.000,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,0.000,0.000,0.000,nan,nan,nan,0.000,nan,0.000,0.000,0.174,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-100_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.081,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.182,0.000,0.000,nan,0.000,0.266,0.000,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-13_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.081,0.273,nan,0.000,0.213,nan,nan,nan,nan,nan,0.121,0.000,0.000,nan,0.000,0.000,0.000,nan,nan,nan,0.182,nan,0.000,0.061,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-2_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.000,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.061,0.000,0.000,nan,0.000,0.000,0.000,nan,nan,nan,0.182,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-32_CHL_T9,nan,nan,0.099,0.000,nan,nan,nan,0.086,0.358,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,0.105,0.000,0.000,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-4_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.161,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.121,0.000,0.000,nan,0.000,0.000,0.000,nan,nan,nan,0.534,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-6_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.081,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.188,0.000,0.000,nan,0.000,0.000,0.000,nan,nan,nan,0.178,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-9_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.000,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.657,0.000,nan,0.000,0.000,0.000,nan,nan,nan,0.081,nan,0.190,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_0_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.000,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,0.000,0.000,0.000,nan,nan,nan,0.261,nan,0.000,0.000,0.124,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_10_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.081,0.000,nan,0.425,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,0.000,0.000,0.000,nan,nan,nan,0.000,nan,0.105,0.000,0.186,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_3_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.000,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,0.000,0.000,0.000,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_6_CHL_T9,nan,nan,0.119,0.000,nan,nan,nan,0.121,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.243,0.414,0.000,nan,0.000,0.000,0.000,nan,nan,nan,0.273,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_-23_CHL_T9,nan,nan,0.119,0.000,nan,nan,nan,0.073,0.482,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,0.000,0.000,0.000,nan,nan,nan,0.082,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_-2_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.040,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.063,0.000,0.000,nan,0.000,0.000,0.000,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
