,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil14_CE_251_N2_-90_None_T9,nan,nan,1.350,0.000,nan,nan,nan,0.973,7.299,2.078,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.243
Soil14_CE_251_N2_0_None_T9,nan,nan,3.929,0.000,nan,nan,nan,13.444,65.283,3.184,1.000,13.191,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.243
Soil14_CE_251_N2_14_None_T9,nan,nan,1.408,0.000,nan,nan,nan,1.577,6.411,2.508,0.000,0.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.365
Soil14_CE_251_N2_22_None_T9,nan,nan,1.878,0.000,nan,nan,nan,0.567,8.459,2.619,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.122
Soil14_CE_251_N2_2_None_T9,nan,nan,5.182,0.000,nan,nan,nan,14.842,55.889,4.581,1.007,11.618,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,1.470
Soil14_CE_251_N2_5_None_T9,nan,nan,3.806,0.000,nan,nan,nan,0.736,4.266,2.289,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.365
Soil14_CE_251_N2_9_None_T9,nan,nan,2.758,0.000,nan,nan,nan,0.775,6.699,2.922,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.243
Soil15_CE_251_N5_-100_None_T9,nan,nan,1.994,0.000,nan,nan,nan,1.486,4.111,1.854,1.000,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.000
Soil15_CE_251_N5_-65_None_T9,nan,nan,1.933,0.000,nan,nan,nan,1.054,4.670,2.507,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.122
Soil15_CE_251_N5_0_None_T9,nan,nan,7.438,2.000,nan,nan,nan,11.482,65.748,5.332,1.000,17.340,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,2.730
Soil15_CE_251_N5_12_None_T9,nan,nan,6.044,0.000,nan,nan,nan,7.031,29.790,5.431,0.000,8.467,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.243
Soil15_CE_251_N5_16_None_T9,nan,nan,2.758,0.000,nan,nan,nan,1.458,4.473,3.598,0.000,0.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.973
Soil15_CE_251_N5_20_None_T9,nan,nan,5.930,1.000,nan,nan,nan,1.503,6.504,3.593,0.000,0.873,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,1.365
Soil15_CE_251_N5_22_None_T9,nan,nan,12.682,0.417,nan,nan,nan,5.256,17.483,11.108,0.000,0.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.573,nan,nan,nan,nan,nan,nan,nan,2.312
Soil15_CE_251_N5_26_None_T9,nan,nan,3.224,0.000,nan,nan,nan,0.780,2.620,3.448,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.000
Soil15_CE_251_N5_30_None_T9,nan,nan,3.117,0.000,nan,nan,nan,0.448,3.500,3.234,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.608
Soil15_CE_251_N5_34_None_T9,nan,nan,2.679,0.000,nan,nan,nan,1.092,3.889,2.291,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.122
Soil15_CE_251_N5_7_None_T9,nan,nan,3.399,0.417,nan,nan,nan,9.492,54.165,3.163,0.000,13.884,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.243
Soil16_CE_251_N6_-100_None_T9,nan,nan,3.229,0.000,nan,nan,nan,0.688,7.106,4.314,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.484
Soil16_CE_251_N6_-7_None_T9,nan,nan,6.114,1.251,nan,nan,nan,18.072,113.390,3.272,3.000,20.169,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.243
Soil16_CE_251_N6_0_None_T9,nan,nan,12.522,7.000,nan,nan,nan,17.723,118.120,11.557,0.000,19.532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,7.852
Soil16_CE_251_N6_11_None_T9,nan,nan,3.640,0.000,nan,nan,nan,2.116,8.154,2.782,1.000,1.655,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.608
Soil16_CE_251_N6_14_None_T9,nan,nan,9.105,0.000,nan,nan,nan,2.056,7.666,6.481,0.000,0.655,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,5.161
Soil16_CE_251_N6_18_None_T9,nan,nan,3.401,0.000,nan,nan,nan,1.397,5.992,3.121,0.000,0.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.122
Soil16_CE_251_N6_22_None_T9,nan,nan,2.690,0.000,nan,nan,nan,0.488,3.226,2.291,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.608
Soil16_CE_251_N6_28_None_T9,nan,nan,2.581,0.000,nan,nan,nan,1.216,6.343,2.731,1.000,1.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.608
Soil16_CE_251_N6_3_None_T9,nan,nan,8.099,3.417,nan,nan,nan,12.128,62.500,7.346,1.000,16.808,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.478,nan,nan,nan,nan,nan,nan,nan,3.608
Soil16_CE_251_N6_6_None_T9,nan,nan,5.826,0.000,nan,nan,nan,8.812,48.126,5.182,0.000,10.627,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.485
Soil16_CE_251_N6_8_None_T9,nan,nan,7.382,1.000,nan,nan,nan,4.298,26.231,4.112,0.000,3.710,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,1.608
Soil17_CE_251_N3_-100_None_T9,nan,nan,0.937,0.000,nan,nan,nan,0.445,3.398,2.355,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.243
Soil17_CE_251_N3_-40_None_T9,nan,nan,1.761,0.000,nan,nan,nan,0.446,5.546,3.375,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.243
Soil17_CE_251_N3_-4_None_T9,nan,nan,4.682,2.000,nan,nan,nan,15.541,80.683,6.591,0.000,18.272,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,2.365
Soil17_CE_251_N3_0_None_T9,nan,nan,4.090,2.293,nan,nan,nan,15.573,75.516,4.326,0.000,11.059,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,1.608
Soil17_CE_251_N3_10_None_T9,nan,nan,3.639,0.000,nan,nan,nan,2.895,14.334,3.654,0.000,1.960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.365
Soil17_CE_251_N3_13_None_T9,nan,nan,3.753,0.000,nan,nan,nan,1.201,5.853,3.881,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.287,nan,nan,nan,nan,nan,nan,nan,0.000
Soil17_CE_251_N3_16_None_T9,nan,nan,2.524,0.000,nan,nan,nan,1.024,6.203,3.325,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.852
Soil17_CE_251_N3_20_None_T9,nan,nan,3.406,0.000,nan,nan,nan,1.053,6.219,2.782,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.122
Soil17_CE_251_N3_24_None_T9,nan,nan,2.936,0.000,nan,nan,nan,1.245,7.646,2.609,0.218,0.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.608
Soil17_CE_251_N3_28_None_T9,nan,nan,3.003,0.000,nan,nan,nan,1.176,9.364,2.072,0.000,0.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.287,nan,nan,nan,nan,nan,nan,nan,0.730
Soil17_CE_251_N3_6_None_T9,nan,nan,4.206,1.000,nan,nan,nan,5.916,28.337,5.672,0.000,4.134,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,1.365
Soil3_CE_239_-11_None_T9,nan,nan,7.622,0.000,nan,nan,nan,2.952,12.184,3.544,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.852
Soil3_CE_239_-14_None_T9,nan,nan,18.966,0.000,nan,nan,nan,4.135,13.675,16.398,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,1.095
Soil3_CE_239_-16_None_T9,nan,nan,21.366,0.000,nan,nan,nan,4.804,10.991,15.966,0.000,0.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,1.460
Soil3_CE_239_-19_None_T9,nan,nan,19.878,0.000,nan,nan,nan,11.726,14.639,11.059,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.852
Soil3_CE_239_-22_None_T9,nan,nan,27.201,0.000,nan,nan,nan,12.997,14.845,9.471,0.655,0.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,2.197
Soil3_CE_239_-26_None_T9,nan,nan,73.638,0.000,nan,nan,nan,26.925,28.133,36.691,0.655,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,5.431
Soil3_CE_239_-32_None_T9,nan,nan,30.583,0.834,nan,nan,nan,19.562,20.905,12.077,0.000,0.649,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,4.297
Soil3_CE_239_-50_None_T9,nan,nan,1.995,0.000,nan,nan,nan,2.065,8.500,1.635,1.000,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.487
Soil3_CE_239_-7_None_T9,nan,nan,4.634,0.000,nan,nan,nan,2.664,9.761,2.396,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.485
Soil3_CE_239_0_None_T9,nan,nan,4.108,0.000,nan,nan,nan,1.818,9.696,1.445,2.000,2.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.487
Soil3_CE_239_9_None_T9,nan,nan,2.338,0.000,nan,nan,nan,2.895,13.283,1.418,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.122
Soil5_CE_201_-12_None_T9,nan,nan,26.201,0.000,nan,nan,nan,30.708,40.806,22.457,1.286,7.204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,3.407
Soil5_CE_201_-15_None_T9,nan,nan,24.393,0.000,nan,nan,nan,27.442,37.269,21.280,1.406,9.166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.000,nan,nan,nan,nan,nan,nan,nan,2.555
Soil5_CE_201_-19_None_T9,nan,nan,29.286,1.000,nan,nan,nan,13.315,25.806,24.120,0.000,1.964,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,9.646
Soil5_CE_201_-23_None_T9,nan,nan,41.213,0.000,nan,nan,nan,25.501,44.024,31.543,0.014,8.293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,17.527
Soil5_CE_201_-28_None_T9,nan,nan,56.983,0.000,nan,nan,nan,20.353,26.814,47.209,0.218,4.582,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,11.316
Soil5_CE_201_-35_None_T9,nan,nan,10.238,0.876,nan,nan,nan,6.681,13.896,5.950,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,1.947
Soil5_CE_201_-55_None_T9,nan,nan,1.585,0.000,nan,nan,nan,2.210,9.702,0.930,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.243
Soil5_CE_201_-5_None_T9,nan,nan,6.893,0.000,nan,nan,nan,3.507,17.450,5.173,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.487
Soil5_CE_201_-9_None_T9,nan,nan,9.448,0.000,nan,nan,nan,2.933,12.429,6.983,0.000,0.655,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.243
Soil5_CE_201_0_None_T9,nan,nan,10.424,0.459,nan,nan,nan,3.153,18.017,10.800,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,1.095
Soil5_CE_201_7_None_T9,nan,nan,3.580,0.000,nan,nan,nan,3.493,17.778,1.036,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.122
Soil6_CE_73_-11_None_T9,nan,nan,7.576,0.000,nan,nan,nan,6.720,15.765,4.994,3.000,3.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.852
Soil6_CE_73_-14_None_T9,nan,nan,2.992,0.000,nan,nan,nan,3.663,13.556,1.622,0.000,1.091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.122
Soil6_CE_73_-17_None_T9,nan,nan,8.672,0.000,nan,nan,nan,8.098,19.158,4.625,0.000,2.169,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,1.095
Soil6_CE_73_-21_None_T9,nan,nan,18.098,0.000,nan,nan,nan,10.878,26.563,10.591,1.218,3.814,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,1.217
