,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil11_CE_234_3_CHL_T9,nan,nan,0.059,0.000,nan,nan,nan,0.121,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-100_CHL_T9,nan,nan,0.000,1.433,nan,nan,nan,0.040,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-13_CHL_T9,nan,nan,0.000,0.479,nan,nan,nan,0.081,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.105,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-2_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.073,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-32_CHL_T9,nan,nan,0.059,0.000,nan,nan,nan,0.000,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.061,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-4_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.351,0.017,nan,0.000,0.000,nan,nan,nan,nan,nan,0.061,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-6_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.000,0.075,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_-9_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.000,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.100,nan,0.105,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_0_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.081,0.098,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.210,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_10_CHL_T9,nan,nan,0.000,0.436,nan,nan,nan,0.000,0.098,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_3_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.081,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil12_CE_229_6_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.081,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_-23_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.121,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_-2_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.077,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_-5_CHL_T9,nan,nan,0.000,0.874,nan,nan,nan,0.120,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.061,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.100,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_-8_CHL_T9,nan,nan,0.121,0.000,nan,nan,nan,0.000,0.000,nan,0.203,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_-90_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.220,0.196,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_0_CHL_T9,nan,nan,0.098,0.000,nan,nan,nan,0.000,0.222,nan,0.151,0.086,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_14_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.000,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.004,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_22_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.236,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.061,0.330,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.301,0.244,0.100,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_2_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.040,0.098,nan,0.000,0.000,nan,nan,nan,nan,nan,0.061,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.127,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_5_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.039,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_9_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.081,0.211,nan,0.000,0.000,nan,nan,nan,nan,nan,0.004,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.181,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_-100_CHL_T9,nan,nan,0.060,0.601,nan,nan,nan,0.301,0.285,nan,0.000,0.000,nan,nan,nan,nan,nan,0.243,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.099,0.000,0.213,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_-65_CHL_T9,nan,nan,0.231,0.000,nan,nan,nan,0.235,0.000,nan,0.000,0.542,nan,nan,nan,nan,nan,0.061,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.099,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_0_CHL_T9,nan,nan,0.059,0.660,nan,nan,nan,0.162,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.061,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.091,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_12_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.038,0.000,nan,0.213,0.000,nan,nan,nan,nan,nan,0.061,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_16_CHL_T9,nan,nan,0.024,0.939,nan,nan,nan,0.000,0.000,nan,0.071,0.381,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_20_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.080,0.000,nan,0.000,0.223,nan,nan,nan,nan,nan,0.061,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.269,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_22_CHL_T9,nan,nan,0.116,0.000,nan,nan,nan,0.251,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.061,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_26_CHL_T9,nan,nan,0.038,0.000,nan,nan,nan,0.121,0.337,nan,0.291,0.037,nan,nan,nan,nan,nan,0.058,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_30_CHL_T9,nan,nan,0.051,1.012,nan,nan,nan,0.202,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.006,0.000,0.586,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.105,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_34_CHL_T9,nan,nan,0.134,0.365,nan,nan,nan,0.174,0.161,nan,0.000,0.000,nan,nan,nan,nan,nan,0.064,0.000,0.023,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_7_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_-100_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.270,0.373,nan,0.161,0.247,nan,nan,nan,nan,nan,0.182,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.210,0.000,0.092,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_-7_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.483,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_0_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.081,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.061,0.285,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_11_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.040,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_14_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.154,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.061,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.100,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_18_CHL_T9,nan,nan,0.077,0.337,nan,nan,nan,0.079,0.269,nan,0.000,0.000,nan,nan,nan,nan,nan,0.061,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_22_CHL_T9,nan,nan,0.123,0.408,nan,nan,nan,0.081,0.225,nan,0.000,0.407,nan,nan,nan,nan,nan,0.061,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.133,0.199,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_28_CHL_T9,nan,nan,0.000,0.436,nan,nan,nan,0.081,0.220,nan,0.383,0.000,nan,nan,nan,nan,nan,0.000,0.826,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.207,0.000,0.100,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_3_CHL_T9,nan,nan,0.011,0.000,nan,nan,nan,0.000,0.000,nan,0.039,0.139,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_6_CHL_T9,nan,nan,0.059,0.347,nan,nan,nan,0.081,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.061,0.606,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.267,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_8_CHL_T9,nan,nan,0.059,0.000,nan,nan,nan,0.000,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_-100_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.044,0.163,nan,0.000,0.000,nan,nan,nan,nan,nan,0.151,0.000,0.882,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_-40_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.040,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.062,nan,0.000,0.045,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_-4_CHL_T9,nan,nan,0.055,0.000,nan,nan,nan,0.000,0.098,nan,0.000,0.000,nan,nan,nan,nan,nan,0.243,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_0_CHL_T9,nan,nan,0.030,0.347,nan,nan,nan,0.081,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_10_CHL_T9,nan,nan,0.058,0.101,nan,nan,nan,0.000,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_13_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.000,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.061,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.133,0.100,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_16_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.081,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.061,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_20_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.023,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.121,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_24_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.081,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_28_CHL_T9,nan,nan,0.000,0.926,nan,nan,nan,0.304,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_6_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.091,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.061,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-11_CHL_T9,nan,nan,0.076,0.000,nan,nan,nan,0.202,0.098,nan,0.217,0.000,nan,nan,nan,nan,nan,0.060,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.091,nan,0.194,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-14_CHL_T9,nan,nan,0.401,0.000,nan,nan,nan,0.161,0.393,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.074,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-16_CHL_T9,nan,nan,0.238,0.000,nan,nan,nan,0.121,0.296,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.204,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-19_CHL_T9,nan,nan,0.831,0.488,nan,nan,nan,1.048,0.593,nan,0.000,0.446,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.066,nan,0.000,0.000,0.098,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-22_CHL_T9,nan,nan,0.891,1.365,nan,nan,nan,1.009,2.070,nan,0.000,1.294,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-26_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.197,0.148,nan,0.030,0.000,nan,nan,nan,nan,nan,0.364,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.133,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-32_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.081,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.061,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-50_CHL_T9,nan,nan,0.041,0.000,nan,nan,nan,0.178,0.098,nan,0.010,0.625,nan,nan,nan,nan,nan,0.061,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-7_CHL_T9,nan,nan,0.176,1.267,nan,nan,nan,0.320,0.000,nan,0.000,0.223,nan,nan,nan,nan,nan,0.109,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.167,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_0_CHL_T9,nan,nan,0.377,2.537,nan,nan,nan,0.505,0.557,nan,0.080,1.100,nan,nan,nan,nan,nan,0.243,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.050,nan,0.105,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_9_CHL_T9,nan,nan,0.344,1.052,nan,nan,nan,0.358,0.000,nan,0.167,0.000,nan,nan,nan,nan,nan,0.054,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.105,0.000,0.124,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-12_CHL_T9,nan,nan,0.098,0.000,nan,nan,nan,0.110,0.041,nan,0.491,0.260,nan,nan,nan,nan,nan,0.061,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-15_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.000,0.100,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.336,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-19_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.000,0.098,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-23_CHL_T9,nan,nan,0.119,0.000,nan,nan,nan,0.088,0.098,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.256,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.117,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-28_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.040,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-35_CHL_T9,nan,nan,0.178,0.000,nan,nan,nan,0.000,0.196,nan,0.000,0.000,nan,nan,nan,nan,nan,0.182,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-55_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.040,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.061,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-5_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.000,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.061,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-9_CHL_T9,nan,nan,0.000,0.531,nan,nan,nan,0.040,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.210,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_0_CHL_T9,nan,nan,0.000,0.715,nan,nan,nan,0.106,0.101,nan,0.000,0.000,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_7_CHL_T9,nan,nan,0.119,0.258,nan,nan,nan,0.250,0.000,nan,0.000,0.000,nan,nan,nan,nan,nan,0.035,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.202,0.000,0.074,nan,nan,nan,nan,nan,nan,nan,nan
