,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil17_CE_251_N3_0_CHL_No_Nitrate_T9,nan,nan,0.809,0.447,nan,nan,nan,0.924,8.518,nan,2.693,8.360,5.499,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.106,nan,3.419,nan,nan,nan,nan,nan,0.000,nan,nan,nan,4.449,nan,nan,nan
Soil17_CE_251_N3_0_None_No_Nitrate_T9,nan,nan,0.524,0.000,nan,nan,nan,1.386,23.530,nan,7.445,9.880,3.221,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,1.793,nan,nan,nan,nan,nan,0.000,nan,nan,nan,10.523,nan,nan,nan
Soil3_CE_239_0_CHL_No_Nitrate_T9,nan,nan,0.059,0.000,nan,nan,nan,0.015,0.344,nan,0.000,0.817,0.157,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.727,nan,15.164,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.522,nan,nan,nan
Soil3_CE_239_0_None_No_Nitrate_T9,nan,nan,0.000,0.000,nan,nan,nan,0.000,0.694,nan,0.646,0.206,0.393,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,1.122,nan,10.033,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.682,nan,nan,nan
Soil5_CE_201_0_CHL_No_Nitrate_T9,nan,nan,0.155,0.000,nan,nan,nan,0.017,0.435,nan,0.431,0.812,0.547,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.670,nan,7.270,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.173,nan,nan,nan
Soil5_CE_201_0_None_No_Nitrate_T9,nan,nan,0.488,0.000,nan,nan,nan,0.308,2.550,nan,0.646,0.342,1.021,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.902,nan,12.702,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.596,nan,nan,nan
Soil6_CE_73_0_CHL_No_Nitrate_T9,nan,nan,0.117,0.000,nan,nan,nan,0.261,5.379,nan,0.862,1.743,2.121,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.966,nan,11.830,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.662,nan,nan,nan
Soil6_CE_73_0_None_No_Nitrate_T9,nan,nan,1.331,1.000,nan,nan,nan,1.607,9.303,nan,1.508,2.048,2.728,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,1.945,nan,10.322,nan,nan,nan,nan,nan,0.000,nan,nan,nan,4.261,nan,nan,nan
Soil9_CE_277_0_CHL_No_Nitrate_T9,nan,nan,0.971,0.000,nan,nan,nan,0.667,8.482,nan,1.292,4.647,1.661,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.469,nan,4.258,nan,nan,nan,nan,nan,0.000,nan,nan,nan,2.716,nan,nan,nan
Soil9_CE_277_0_None_No_Nitrate_T9,nan,nan,4.205,0.000,nan,nan,nan,4.231,30.905,nan,1.757,9.140,6.276,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.322,nan,4.490,nan,nan,nan,nan,nan,1.000,nan,nan,nan,7.338,nan,nan,nan
