,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil12_CE_229_-13_None_T9,nan,nan,0.118,0.671,nan,nan,nan,51.909,45.150,13.704,0.041,6.180,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.396,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,7.755
Soil12_CE_229_-2_None_T9,nan,nan,0.284,0.000,nan,nan,nan,16.400,20.341,15.871,3.000,7.358,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.264,nan,nan,nan,nan,nan,nan,0.569,nan,nan,nan,nan,nan,nan,nan,3.035
Soil12_CE_229_-32_None_T9,nan,nan,0.059,0.000,nan,nan,nan,33.362,47.910,11.881,0.000,4.715,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.131,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,3.233
Soil12_CE_229_-4_None_T9,nan,nan,0.059,0.000,nan,nan,nan,20.934,24.022,9.416,0.021,3.931,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.597,nan,nan,nan,nan,nan,nan,0.379,nan,nan,nan,nan,nan,nan,nan,3.119
Soil12_CE_229_-6_None_T9,nan,nan,0.118,0.000,nan,nan,nan,34.045,28.025,10.557,0.065,7.080,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.530,nan,nan,nan,nan,nan,nan,0.854,nan,nan,nan,nan,nan,nan,nan,3.241
Soil12_CE_229_-9_None_T9,nan,nan,0.000,0.000,nan,nan,nan,23.409,21.795,7.520,0.000,4.919,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.395,nan,nan,nan,nan,nan,nan,0.379,nan,nan,nan,nan,nan,nan,nan,2.840
Soil12_CE_229_0_None_T9,nan,nan,0.118,0.000,nan,nan,nan,5.188,6.341,5.273,0.000,2.068,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.396,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,2.521
Soil12_CE_229_10_None_T9,nan,nan,0.059,0.000,nan,nan,nan,4.813,11.433,4.419,0.000,0.424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.463,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,1.299
Soil12_CE_229_3_None_T9,nan,nan,0.000,0.000,nan,nan,nan,4.634,9.363,6.501,0.000,0.406,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.066,nan,nan,nan,nan,nan,nan,0.759,nan,nan,nan,nan,nan,nan,nan,1.699
Soil12_CE_229_6_None_T9,nan,nan,0.118,0.000,nan,nan,nan,4.969,9.276,5.721,0.000,0.610,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.268,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,1.563
Soil14_CE_251_N2_-23_None_T9,nan,nan,0.000,0.000,nan,nan,nan,38.442,44.469,6.088,0.000,7.745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.264,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,4.661
Soil14_CE_251_N2_-2_None_T9,nan,nan,0.000,0.000,nan,nan,nan,56.534,34.264,8.576,0.078,4.344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.197,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,6.182
Soil14_CE_251_N2_-5_None_T9,nan,nan,0.000,0.000,nan,nan,nan,62.718,40.452,9.097,0.214,5.311,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.529,nan,nan,nan,nan,nan,nan,0.474,nan,nan,nan,nan,nan,nan,nan,10.037
Soil14_CE_251_N2_-8_None_T9,nan,nan,0.118,0.000,nan,nan,nan,72.461,43.972,12.772,0.001,9.326,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.396,nan,nan,nan,nan,nan,nan,0.379,nan,nan,nan,nan,nan,nan,nan,8.137
Soil14_CE_251_N2_-90_None_T9,nan,nan,0.000,0.000,nan,nan,nan,2.010,3.988,0.895,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.190,nan,nan,nan,nan,nan,nan,nan,0.526
Soil14_CE_251_N2_0_None_T9,nan,nan,0.000,0.000,nan,nan,nan,80.234,54.794,10.973,0.214,5.850,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.595,nan,nan,nan,nan,nan,nan,0.379,nan,nan,nan,nan,nan,nan,nan,7.455
Soil14_CE_251_N2_14_None_T9,nan,nan,0.000,0.000,nan,nan,nan,3.517,6.810,3.157,0.214,0.203,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.132,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,2.158
Soil14_CE_251_N2_22_None_T9,nan,nan,0.000,0.000,nan,nan,nan,3.340,3.950,2.763,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.066,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.574
Soil14_CE_251_N2_2_None_T9,nan,nan,0.000,0.000,nan,nan,nan,63.118,39.275,14.375,0.515,6.263,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.502,nan,nan,nan,nan,nan,nan,0.474,nan,nan,nan,nan,nan,nan,nan,9.146
Soil14_CE_251_N2_5_None_T9,nan,nan,0.000,0.000,nan,nan,nan,8.414,7.874,7.600,0.000,1.644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.264,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,2.887
Soil14_CE_251_N2_9_None_T9,nan,nan,0.057,0.000,nan,nan,nan,3.979,5.446,4.003,0.000,0.628,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.264,nan,nan,nan,nan,nan,nan,0.759,nan,nan,nan,nan,nan,nan,nan,2.204
Soil15_CE_251_N5_-100_None_T9,nan,nan,0.000,0.000,nan,nan,nan,1.088,3.606,1.597,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.280,nan,nan,nan,nan,nan,nan,nan,1.612
Soil15_CE_251_N5_-65_None_T9,nan,nan,0.118,0.000,nan,nan,nan,4.875,3.272,3.056,0.000,1.447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.661,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,1.280
Soil15_CE_251_N5_0_None_T9,nan,nan,0.059,0.000,nan,nan,nan,127.640,97.176,11.916,0.860,59.417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.208,nan,nan,nan,nan,nan,nan,0.474,nan,nan,nan,nan,nan,nan,nan,13.041
Soil15_CE_251_N5_12_None_T9,nan,nan,0.000,0.000,nan,nan,nan,94.214,67.888,14.652,0.431,56.918,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.291,nan,nan,nan,nan,nan,nan,0.474,nan,nan,nan,nan,nan,nan,nan,7.137
Soil15_CE_251_N5_16_None_T9,nan,nan,0.118,0.000,nan,nan,nan,34.374,30.788,8.676,0.953,25.541,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.860,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,3.108
Soil15_CE_251_N5_20_None_T9,nan,nan,0.000,0.000,nan,nan,nan,17.572,18.508,7.769,0.000,8.571,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.727,nan,nan,nan,nan,nan,nan,0.764,nan,nan,nan,nan,nan,nan,nan,3.505
Soil15_CE_251_N5_22_None_T9,nan,nan,0.174,0.326,nan,nan,nan,21.266,22.082,16.657,0.041,5.012,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.462,nan,nan,nan,nan,nan,nan,3.035,nan,nan,nan,nan,nan,nan,nan,7.183
Soil15_CE_251_N5_26_None_T9,nan,nan,0.000,0.000,nan,nan,nan,2.770,4.939,2.787,0.222,0.610,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.727,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,1.968
Soil15_CE_251_N5_30_None_T9,nan,nan,0.059,0.000,nan,nan,nan,3.418,4.189,2.578,0.000,2.068,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.396,nan,nan,nan,nan,nan,nan,0.661,nan,nan,nan,nan,nan,nan,nan,0.550
Soil15_CE_251_N5_34_None_T9,nan,nan,0.000,0.000,nan,nan,nan,3.457,5.066,3.696,0.000,1.230,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.330,nan,nan,nan,nan,nan,nan,0.190,nan,nan,nan,nan,nan,nan,nan,1.257
Soil15_CE_251_N5_7_None_T9,nan,nan,0.000,0.000,nan,nan,nan,97.412,80.597,8.872,0.963,46.976,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.595,nan,nan,nan,nan,nan,nan,1.026,nan,nan,nan,nan,nan,nan,nan,7.073
Soil16_CE_251_N6_-100_None_T9,nan,nan,0.059,0.000,nan,nan,nan,5.236,6.392,4.652,0.000,1.458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.463,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,2.576
Soil16_CE_251_N6_-7_None_T9,nan,nan,0.000,0.302,nan,nan,nan,136.258,109.973,19.640,0.909,27.336,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.454,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,12.577
Soil16_CE_251_N6_0_None_T9,nan,nan,0.000,0.000,nan,nan,nan,149.427,121.447,16.054,0.759,34.943,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.255,nan,nan,nan,nan,nan,nan,0.379,nan,nan,nan,nan,nan,nan,nan,11.127
Soil16_CE_251_N6_11_None_T9,nan,nan,0.118,0.000,nan,nan,nan,11.211,10.164,7.876,0.007,2.847,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.189,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,2.768
Soil16_CE_251_N6_14_None_T9,nan,nan,0.000,0.000,nan,nan,nan,9.989,11.705,8.315,0.063,3.034,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.661,nan,nan,nan,nan,nan,nan,0.854,nan,nan,nan,nan,nan,nan,nan,3.822
Soil16_CE_251_N6_18_None_T9,nan,nan,0.000,0.000,nan,nan,nan,4.882,7.327,4.442,0.000,1.016,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.925,nan,nan,nan,nan,nan,nan,0.569,nan,nan,nan,nan,nan,nan,nan,2.491
Soil16_CE_251_N6_22_None_T9,nan,nan,0.000,0.000,nan,nan,nan,2.247,3.263,2.487,0.000,0.424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.396,nan,nan,nan,nan,nan,nan,0.190,nan,nan,nan,nan,nan,nan,nan,1.249
Soil16_CE_251_N6_28_None_T9,nan,nan,0.000,0.000,nan,nan,nan,2.285,3.663,3.403,0.001,0.628,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.595,nan,nan,nan,nan,nan,nan,0.190,nan,nan,nan,nan,nan,nan,nan,2.225
Soil16_CE_251_N6_3_None_T9,nan,nan,0.118,0.000,nan,nan,nan,107.809,92.878,19.557,0.049,29.661,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.210,nan,nan,nan,nan,nan,nan,1.043,nan,nan,nan,nan,nan,nan,nan,10.907
Soil16_CE_251_N6_6_None_T9,nan,nan,0.059,0.000,nan,nan,nan,85.597,66.980,18.058,0.000,20.663,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.191,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,9.009
Soil16_CE_251_N6_8_None_T9,nan,nan,1.237,1.000,nan,nan,nan,51.344,50.136,15.872,0.000,20.762,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.988,nan,nan,nan,nan,nan,nan,0.379,nan,nan,nan,nan,nan,nan,nan,5.665
Soil17_CE_251_N3_-100_None_T9,nan,nan,0.000,0.000,nan,nan,nan,2.414,2.471,0.704,0.000,0.203,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.684
Soil17_CE_251_N3_-40_None_T9,nan,nan,1.000,1.000,nan,nan,nan,6.584,5.751,3.609,0.000,1.624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.066,nan,nan,nan,nan,nan,nan,0.569,nan,nan,nan,nan,nan,nan,nan,3.151
Soil17_CE_251_N3_-4_None_T9,nan,nan,0.000,0.000,nan,nan,nan,140.438,93.601,16.078,1.381,48.526,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.529,nan,nan,nan,nan,nan,nan,0.863,nan,nan,nan,nan,nan,nan,nan,12.877
Soil17_CE_251_N3_0_None_T9,nan,nan,0.000,0.000,nan,nan,nan,107.288,80.716,13.350,0.735,30.671,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.399,nan,nan,nan,nan,nan,nan,0.190,nan,nan,nan,nan,nan,nan,nan,9.474
Soil17_CE_251_N3_10_None_T9,nan,nan,0.000,0.000,nan,nan,nan,25.744,23.810,8.194,0.071,11.344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.826,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,4.574
Soil17_CE_251_N3_13_None_T9,nan,nan,0.000,0.000,nan,nan,nan,11.648,8.989,5.389,0.044,4.967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.198,nan,nan,nan,nan,nan,nan,0.759,nan,nan,nan,nan,nan,nan,nan,2.474
Soil17_CE_251_N3_16_None_T9,nan,nan,0.000,0.000,nan,nan,nan,8.923,7.273,3.928,0.000,2.678,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.395,nan,nan,nan,nan,nan,nan,0.441,nan,nan,nan,nan,nan,nan,nan,3.303
Soil17_CE_251_N3_20_None_T9,nan,nan,0.059,0.000,nan,nan,nan,7.228,7.497,2.734,0.000,1.865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.198,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,2.239
Soil17_CE_251_N3_24_None_T9,nan,nan,0.000,0.000,nan,nan,nan,6.600,7.064,3.540,0.013,2.913,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.198,nan,nan,nan,nan,nan,nan,0.379,nan,nan,nan,nan,nan,nan,nan,2.259
Soil17_CE_251_N3_28_None_T9,nan,nan,0.000,0.000,nan,nan,nan,6.459,5.261,2.049,0.000,2.321,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.066,nan,nan,nan,nan,nan,nan,0.199,nan,nan,nan,nan,nan,nan,nan,1.258
Soil17_CE_251_N3_6_None_T9,nan,nan,0.000,0.000,nan,nan,nan,76.526,50.818,11.435,0.628,31.894,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.991,nan,nan,nan,nan,nan,nan,0.187,nan,nan,nan,nan,nan,nan,nan,6.201
Soil3_CE_239_-11_None_T9,nan,nan,0.000,0.000,nan,nan,nan,99.174,115.732,18.090,3.006,46.799,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,2.534
Soil3_CE_239_-14_None_T9,nan,nan,0.000,0.000,nan,nan,nan,96.999,88.745,21.285,0.488,40.489,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.066,nan,nan,nan,nan,nan,nan,0.379,nan,nan,nan,nan,nan,nan,nan,7.396
Soil3_CE_239_-16_None_T9,nan,nan,0.059,0.000,nan,nan,nan,99.465,111.298,18.421,0.281,43.453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.066,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,7.038
Soil3_CE_239_-19_None_T9,nan,nan,0.177,0.000,nan,nan,nan,122.499,146.000,23.461,0.695,51.854,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,4.055
Soil3_CE_239_-22_None_T9,nan,nan,0.000,0.000,nan,nan,nan,93.504,108.203,18.148,0.739,43.688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.066,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,3.933
Soil3_CE_239_-26_None_T9,nan,nan,0.000,0.000,nan,nan,nan,133.464,130.529,26.894,1.286,43.080,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.132,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,4.635
Soil3_CE_239_-32_None_T9,nan,nan,0.057,0.000,nan,nan,nan,74.197,66.907,17.961,0.225,19.416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.132,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,3.204
Soil3_CE_239_-50_None_T9,nan,nan,0.000,0.000,nan,nan,nan,9.014,10.267,1.352,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.066,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,0.606
Soil3_CE_239_-7_None_T9,nan,nan,0.000,0.000,nan,nan,nan,58.913,59.457,10.209,1.251,22.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.066,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,1.453
Soil3_CE_239_0_None_T9,nan,nan,0.000,0.000,nan,nan,nan,12.503,14.285,2.306,0.000,0.628,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.222,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,1.040
Soil3_CE_239_9_None_T9,nan,nan,0.000,0.000,nan,nan,nan,10.295,14.283,1.336,0.000,0.203,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.066,nan,nan,nan,nan,nan,nan,0.190,nan,nan,nan,nan,nan,nan,nan,1.110
Soil5_CE_201_-12_None_T9,nan,nan,0.000,0.000,nan,nan,nan,58.215,55.402,21.428,4.307,22.821,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.330,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,5.653
Soil5_CE_201_-15_None_T9,nan,nan,0.012,0.606,nan,nan,nan,48.061,41.895,15.593,4.619,18.630,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.461,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,5.500
Soil5_CE_201_-19_None_T9,nan,nan,0.000,0.000,nan,nan,nan,52.056,58.941,13.898,0.684,11.009,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.291,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,4.098
Soil5_CE_201_-23_None_T9,nan,nan,0.000,0.695,nan,nan,nan,64.443,89.194,12.601,3.119,16.033,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.069,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,5.030
Soil5_CE_201_-28_None_T9,nan,nan,0.000,0.000,nan,nan,nan,73.784,94.033,20.342,0.895,17.042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.066,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,3.388
Soil5_CE_201_-35_None_T9,nan,nan,0.000,0.000,nan,nan,nan,22.845,35.036,8.375,0.214,4.328,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.619,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,1.079
Soil5_CE_201_-55_None_T9,nan,nan,0.000,0.000,nan,nan,nan,10.031,12.065,2.032,0.000,0.406,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.469
Soil5_CE_201_-5_None_T9,nan,nan,0.000,0.000,nan,nan,nan,34.628,44.415,8.161,0.238,7.114,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.360,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,4.205
Soil5_CE_201_-9_None_T9,nan,nan,0.000,0.000,nan,nan,nan,39.850,48.761,10.050,0.253,11.395,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.000,nan,nan,nan,nan,nan,nan,1.000,nan,nan,nan,nan,nan,nan,nan,3.673
Soil5_CE_201_0_None_T9,nan,nan,0.000,0.000,nan,nan,nan,17.291,20.822,5.104,0.000,1.668,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.132,nan,nan,nan,nan,nan,nan,0.190,nan,nan,nan,nan,nan,nan,nan,2.508
Soil5_CE_201_7_None_T9,nan,nan,0.000,0.000,nan,nan,nan,10.520,15.021,2.065,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.529,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,0.478
Soil6_CE_73_-11_None_T9,nan,nan,0.118,0.000,nan,nan,nan,15.926,19.853,37.320,0.000,5.815,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.462,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,5.550
Soil6_CE_73_-14_None_T9,nan,nan,0.000,0.000,nan,nan,nan,15.542,17.492,28.449,0.010,4.755,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.264,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,8.761
Soil6_CE_73_-17_None_T9,nan,nan,0.079,0.518,nan,nan,nan,32.481,31.768,59.327,2.000,14.438,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,11.772
