,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil14_CE_251_N2_-2_CHL_T9,nan,nan,0.302,0.000,nan,nan,nan,0.176,2.095,nan,1.278,4.632,1.492,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.897,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.543,nan,nan,nan
Soil14_CE_251_N2_-5_CHL_T9,nan,nan,0.178,0.000,nan,nan,nan,0.399,0.974,nan,0.615,2.590,1.491,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.251,nan,0.823,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.043,nan,nan,nan
Soil14_CE_251_N2_-8_CHL_T9,nan,nan,0.298,0.000,nan,nan,nan,0.357,1.542,nan,0.990,1.309,1.571,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,1.329,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.944,nan,nan,nan
Soil14_CE_251_N2_-90_CHL_T9,nan,nan,0.263,0.000,nan,nan,nan,0.252,0.442,nan,0.215,0.411,0.470,nan,0.078,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.106,nan,3.406,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.370,nan,nan,nan
Soil14_CE_251_N2_0_CHL_T9,nan,nan,0.142,0.000,nan,nan,nan,0.433,2.033,nan,1.077,3.451,1.178,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.106,nan,1.435,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.847,nan,nan,nan
Soil14_CE_251_N2_14_CHL_T9,nan,nan,0.097,0.000,nan,nan,nan,0.040,1.374,nan,0.810,1.136,0.707,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.538,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.394,nan,nan,nan
Soil14_CE_251_N2_22_CHL_T9,nan,nan,0.162,1.787,nan,nan,nan,0.175,1.121,nan,0.629,1.343,0.707,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.184,nan,2.550,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.341,nan,nan,nan
Soil14_CE_251_N2_2_CHL_T9,nan,nan,0.129,0.447,nan,nan,nan,0.583,2.931,nan,0.593,2.587,2.592,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.106,nan,1.076,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.403,nan,nan,nan
Soil14_CE_251_N2_5_CHL_T9,nan,nan,0.193,0.000,nan,nan,nan,0.262,2.210,nan,1.014,2.695,0.707,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,1.629,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.480,nan,nan,nan
Soil14_CE_251_N2_9_CHL_T9,nan,nan,0.063,0.314,nan,nan,nan,0.098,2.513,nan,0.215,1.559,0.786,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.217,nan,3.196,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.220,nan,nan,nan
Soil15_CE_251_N5_-100_CHL_T9,nan,nan,0.431,0.000,nan,nan,nan,0.272,3.686,nan,1.846,6.970,5.027,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.422,nan,5.309,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.702,nan,nan,nan
Soil15_CE_251_N5_-65_CHL_T9,nan,nan,0.436,0.000,nan,nan,nan,0.615,3.840,nan,0.633,4.695,1.255,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.255,nan,5.672,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.808,nan,nan,nan
Soil15_CE_251_N5_0_CHL_T9,nan,nan,1.358,0.000,nan,nan,nan,0.773,11.102,nan,3.118,10.223,7.541,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.528,nan,4.664,nan,nan,nan,nan,nan,0.000,nan,nan,nan,3.658,nan,nan,nan
Soil15_CE_251_N5_12_CHL_T9,nan,nan,1.062,0.000,nan,nan,nan,1.071,7.571,nan,2.593,9.925,4.563,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.336,nan,4.729,nan,nan,nan,nan,nan,0.000,nan,nan,nan,2.792,nan,nan,nan
Soil15_CE_251_N5_16_CHL_T9,nan,nan,1.232,0.893,nan,nan,nan,1.114,7.803,nan,3.133,10.749,6.202,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.138,nan,2.989,nan,nan,nan,nan,nan,0.000,nan,nan,nan,3.585,nan,nan,nan
Soil15_CE_251_N5_20_CHL_T9,nan,nan,0.682,0.852,nan,nan,nan,1.446,8.867,nan,5.185,11.221,7.806,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.106,nan,5.097,nan,nan,nan,nan,nan,0.000,nan,nan,nan,4.568,nan,nan,nan
Soil15_CE_251_N5_22_CHL_T9,nan,nan,0.952,0.000,nan,nan,nan,0.853,6.201,nan,4.220,6.933,6.362,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.528,nan,3.905,nan,nan,nan,nan,nan,0.000,nan,nan,nan,4.554,nan,nan,nan
Soil15_CE_251_N5_26_CHL_T9,nan,nan,0.407,0.000,nan,nan,nan,0.449,3.847,nan,3.298,3.816,3.221,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.106,nan,2.511,nan,nan,nan,nan,nan,0.000,nan,nan,nan,2.901,nan,nan,nan
Soil15_CE_251_N5_30_CHL_T9,nan,nan,0.232,0.000,nan,nan,nan,0.418,3.549,nan,1.170,3.891,1.178,nan,0.069,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,2.158,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.886,nan,nan,nan
Soil15_CE_251_N5_34_CHL_T9,nan,nan,0.270,0.000,nan,nan,nan,0.429,3.954,nan,0.431,3.000,2.121,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,3.228,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.534,nan,nan,nan
Soil16_CE_251_N6_-100_CHL_T9,nan,nan,0.858,0.000,nan,nan,nan,0.569,5.827,nan,1.056,3.484,2.513,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.106,nan,6.151,nan,nan,nan,nan,nan,0.000,nan,nan,nan,2.470,nan,nan,nan
Soil16_CE_251_N6_-7_CHL_T9,nan,nan,1.319,0.000,nan,nan,nan,0.950,8.477,nan,3.244,4.940,4.644,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.106,nan,6.811,nan,nan,nan,nan,nan,0.000,nan,nan,nan,3.259,nan,nan,nan
Soil16_CE_251_N6_0_CHL_T9,nan,nan,2.037,0.367,nan,nan,nan,1.028,11.009,nan,5.698,6.418,8.563,nan,0.080,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.108,nan,6.143,nan,nan,nan,nan,nan,0.000,nan,nan,nan,3.754,nan,nan,nan
Soil16_CE_251_N6_11_CHL_T9,nan,nan,0.417,0.000,nan,nan,nan,0.427,4.160,nan,1.407,2.262,2.104,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,3.057,nan,nan,nan,nan,nan,0.000,nan,nan,nan,2.493,nan,nan,nan
Soil16_CE_251_N6_14_CHL_T9,nan,nan,0.919,0.000,nan,nan,nan,0.701,5.507,nan,2.815,2.764,2.514,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,6.279,nan,nan,nan,nan,nan,0.000,nan,nan,nan,2.700,nan,nan,nan
Soil16_CE_251_N6_18_CHL_T9,nan,nan,0.178,0.000,nan,nan,nan,0.408,1.565,nan,0.964,2.653,1.021,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,2.691,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.703,nan,nan,nan
Soil16_CE_251_N6_22_CHL_T9,nan,nan,0.305,0.000,nan,nan,nan,0.062,1.600,nan,0.000,3.892,1.209,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,1.613,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.959,nan,nan,nan
Soil16_CE_251_N6_28_CHL_T9,nan,nan,0.300,0.000,nan,nan,nan,0.125,1.458,nan,0.646,2.354,0.942,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.528,nan,1.255,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.162,nan,nan,nan
Soil16_CE_251_N6_3_CHL_T9,nan,nan,1.011,0.000,nan,nan,nan,1.239,8.947,nan,3.241,8.484,6.438,nan,0.080,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,3.498,nan,nan,nan,nan,nan,0.000,nan,nan,nan,3.428,nan,nan,nan
Soil16_CE_251_N6_6_CHL_T9,nan,nan,1.068,0.000,nan,nan,nan,1.357,7.325,nan,2.223,5.237,8.939,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.091,nan,3.430,nan,nan,nan,nan,nan,0.000,nan,nan,nan,2.563,nan,nan,nan
Soil16_CE_251_N6_8_CHL_T9,nan,nan,0.814,0.447,nan,nan,nan,0.922,5.871,nan,2.217,5.420,3.535,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.031,nan,4.787,nan,nan,nan,nan,nan,2.000,nan,nan,nan,3.792,nan,nan,nan
Soil17_CE_251_N3_-100_CHL_T9,nan,nan,0.416,0.000,nan,nan,nan,0.435,1.573,nan,0.612,2.684,1.493,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.144,nan,5.488,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.093,nan,nan,nan
Soil17_CE_251_N3_-40_CHL_T9,nan,nan,0.238,0.000,nan,nan,nan,0.600,9.548,nan,1.723,4.068,4.164,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.317,nan,2.331,nan,nan,nan,nan,nan,0.000,nan,nan,nan,3.834,nan,nan,nan
Soil17_CE_251_N3_-4_CHL_T9,nan,nan,1.104,0.000,nan,nan,nan,0.954,10.124,nan,2.442,6.939,4.555,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.141,nan,2.872,nan,nan,nan,nan,nan,0.000,nan,nan,nan,3.108,nan,nan,nan
Soil17_CE_251_N3_0_CHL_T9,nan,nan,0.720,0.000,nan,nan,nan,0.579,7.272,nan,3.575,8.226,5.735,nan,0.146,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.241,nan,2.273,nan,nan,nan,nan,nan,0.000,nan,nan,nan,3.853,nan,nan,nan
Soil17_CE_251_N3_10_CHL_T9,nan,nan,0.938,0.447,nan,nan,nan,0.810,5.391,nan,1.949,5.267,2.844,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,1.435,nan,nan,nan,nan,nan,0.000,nan,nan,nan,3.127,nan,nan,nan
Soil17_CE_251_N3_13_CHL_T9,nan,nan,0.744,0.000,nan,nan,nan,0.850,7.955,nan,1.284,5.240,2.344,nan,0.085,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.132,nan,2.454,nan,nan,nan,nan,nan,0.000,nan,nan,nan,2.209,nan,nan,nan
Soil17_CE_251_N3_16_CHL_T9,nan,nan,0.897,0.000,nan,nan,nan,0.622,4.642,nan,2.074,5.496,4.320,nan,0.000,0.000,0.330,nan,nan,nan,nan,nan,nan,nan,0.317,nan,1.614,nan,nan,nan,nan,nan,0.000,nan,nan,nan,3.931,nan,nan,nan
Soil17_CE_251_N3_20_CHL_T9,nan,nan,0.324,0.447,nan,nan,nan,0.347,3.884,nan,1.284,2.768,1.964,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,3.590,nan,nan,nan,nan,nan,0.000,nan,nan,nan,2.100,nan,nan,nan
Soil17_CE_251_N3_24_CHL_T9,nan,nan,0.357,0.000,nan,nan,nan,0.143,2.627,nan,1.939,4.958,2.354,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,3.587,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.871,nan,nan,nan
Soil17_CE_251_N3_28_CHL_T9,nan,nan,0.318,0.000,nan,nan,nan,0.229,1.795,nan,0.431,2.262,1.178,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,2.704,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.079,nan,nan,nan
Soil17_CE_251_N3_6_CHL_T9,nan,nan,0.238,0.000,nan,nan,nan,0.907,6.927,nan,2.990,8.495,4.247,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.385,nan,3.286,nan,nan,nan,nan,nan,0.000,nan,nan,nan,2.691,nan,nan,nan
Soil3_CE_239_-11_CHL_T9,nan,nan,0.090,0.000,nan,nan,nan,0.060,1.378,nan,0.646,2.790,1.493,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.806,nan,4.356,nan,nan,nan,nan,nan,0.000,nan,nan,nan,2.404,nan,nan,nan
Soil3_CE_239_-14_CHL_T9,nan,nan,0.119,0.000,nan,nan,nan,0.213,1.874,nan,1.471,2.168,1.257,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.484,nan,6.809,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.261,nan,nan,nan
Soil3_CE_239_-16_CHL_T9,nan,nan,0.271,0.000,nan,nan,nan,0.119,1.773,nan,0.642,3.842,2.043,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,1.166,nan,12.854,nan,nan,nan,nan,nan,0.000,nan,nan,nan,2.061,nan,nan,nan
Soil3_CE_239_-19_CHL_T9,nan,nan,0.141,0.000,nan,nan,nan,0.098,2.741,nan,0.646,2.187,1.414,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.707,nan,10.272,nan,nan,nan,nan,nan,0.000,nan,nan,nan,3.095,nan,nan,nan
Soil3_CE_239_-22_CHL_T9,nan,nan,0.201,0.000,nan,nan,nan,0.113,1.871,nan,1.292,1.356,1.257,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.592,nan,8.988,nan,nan,nan,nan,nan,0.000,nan,nan,nan,2.853,nan,nan,nan
Soil3_CE_239_-26_CHL_T9,nan,nan,0.298,0.000,nan,nan,nan,0.190,2.120,nan,1.715,3.684,2.121,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,1.253,nan,10.406,nan,nan,nan,nan,nan,0.000,nan,nan,nan,2.646,nan,nan,nan
Soil3_CE_239_-32_CHL_T9,nan,nan,0.287,0.000,nan,nan,nan,0.251,3.056,nan,0.000,2.526,1.257,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,1.638,nan,14.055,nan,nan,nan,nan,nan,0.000,nan,nan,nan,2.502,nan,nan,nan
Soil3_CE_239_-50_CHL_T9,nan,nan,0.173,0.000,nan,nan,nan,0.053,1.184,nan,0.431,2.030,0.629,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,1.302,nan,12.289,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.960,nan,nan,nan
Soil3_CE_239_-7_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.177,1.726,nan,1.077,0.823,1.493,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,1.183,nan,14.403,nan,nan,nan,nan,nan,0.000,nan,nan,nan,2.166,nan,nan,nan
Soil3_CE_239_0_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.185,1.334,nan,0.431,2.357,0.943,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,2.297,nan,23.720,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.615,nan,nan,nan
Soil3_CE_239_9_CHL_T9,nan,nan,0.016,0.000,nan,nan,nan,0.016,0.540,nan,0.215,0.000,0.236,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,1.869,nan,21.164,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.576,nan,nan,nan
Soil5_CE_201_-12_CHL_T9,nan,nan,0.238,0.000,nan,nan,nan,0.212,2.391,nan,1.792,0.715,0.707,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.975,nan,9.284,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.450,nan,nan,nan
Soil5_CE_201_-15_CHL_T9,nan,nan,0.119,0.000,nan,nan,nan,0.128,2.913,nan,1.077,1.484,0.786,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.671,nan,8.082,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.347,nan,nan,nan
Soil5_CE_201_-19_CHL_T9,nan,nan,0.356,0.000,nan,nan,nan,0.135,4.496,nan,0.862,2.044,1.886,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.543,nan,8.177,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.419,nan,nan,nan
Soil5_CE_201_-23_CHL_T9,nan,nan,0.236,0.000,nan,nan,nan,0.176,3.866,nan,1.508,1.015,2.120,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,1.434,nan,13.863,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.377,nan,nan,nan
Soil5_CE_201_-28_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,0.110,5.160,nan,1.481,1.816,1.958,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.869,nan,10.819,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.383,nan,nan,nan
Soil5_CE_201_-35_CHL_T9,nan,nan,0.253,0.000,nan,nan,nan,0.294,6.056,nan,2.369,0.371,2.278,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,1.017,nan,11.457,nan,nan,nan,nan,nan,0.000,nan,nan,nan,1.413,nan,nan,nan
Soil5_CE_201_-55_CHL_T9,nan,nan,0.059,0.000,nan,nan,nan,0.144,2.696,nan,1.292,1.168,1.571,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.850,nan,7.853,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.455,nan,nan,nan
Soil5_CE_201_-5_CHL_T9,nan,nan,0.541,0.000,nan,nan,nan,0.088,0.991,nan,0.646,0.617,0.709,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.000,nan,3.989,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.196,nan,nan,nan
Soil5_CE_201_-9_CHL_T9,nan,nan,0.178,0.000,nan,nan,nan,0.076,3.185,nan,0.215,1.407,2.515,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.726,nan,10.039,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.570,nan,nan,nan
Soil5_CE_201_0_CHL_T9,nan,nan,0.119,0.000,nan,nan,nan,0.158,3.895,nan,0.000,1.350,1.017,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,1.353,nan,16.255,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.894,nan,nan,nan
Soil5_CE_201_7_CHL_T9,nan,nan,0.059,0.000,nan,nan,nan,0.177,1.671,nan,0.431,1.853,0.629,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,1.482,nan,25.061,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0.492,nan,nan,nan
Soil6_CE_73_-11_CHL_T9,nan,nan,0.297,0.000,nan,nan,nan,0.271,5.418,nan,2.104,1.857,1.940,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,0.166,nan,4.732,nan,nan,nan,nan,nan,0.000,nan,nan,nan,2.032,nan,nan,nan
