,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil11_CE_234_3_CHL_T9,nan,nan,14.977,0.447,nan,nan,nan,nan,nan,0.979,nan,nan,2.954,nan,nan,0.000,0.000,21.636,0.323,0.000,0.000,nan,nan,nan,0.438,nan,2.828,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.487,nan,nan,nan
Soil12_CE_229_-100_CHL_T9,nan,nan,23.144,1.893,nan,nan,nan,nan,nan,2.816,nan,nan,0.917,nan,nan,0.355,0.087,36.334,2.004,1.000,1.000,nan,nan,nan,0.876,nan,4.723,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.070,nan,nan,nan
Soil12_CE_229_-13_CHL_T9,nan,nan,21.677,0.038,nan,nan,nan,nan,nan,1.906,nan,nan,0.547,nan,nan,0.000,0.000,42.950,0.400,0.000,0.000,nan,nan,nan,0.547,nan,4.537,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.043,nan,nan,nan
Soil12_CE_229_-2_CHL_T9,nan,nan,21.061,0.000,nan,nan,nan,nan,nan,1.685,nan,nan,0.462,nan,nan,0.000,0.000,33.073,0.685,0.000,0.000,nan,nan,nan,0.440,nan,3.775,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.487,nan,nan,nan
Soil12_CE_229_-32_CHL_T9,nan,nan,24.636,0.000,nan,nan,nan,nan,nan,3.037,nan,nan,0.229,nan,nan,0.880,0.072,50.416,1.000,2.000,1.000,nan,nan,nan,0.109,nan,5.093,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.417,nan,nan,nan
Soil12_CE_229_-4_CHL_T9,nan,nan,22.488,0.453,nan,nan,nan,nan,nan,2.199,nan,nan,0.156,nan,nan,0.704,0.000,46.963,0.002,0.000,0.000,nan,nan,nan,1.201,nan,5.096,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.348,nan,nan,nan
Soil12_CE_229_-6_CHL_T9,nan,nan,31.386,0.429,nan,nan,nan,nan,nan,2.426,nan,nan,1.327,nan,nan,0.355,0.000,48.770,2.026,1.000,0.000,nan,nan,nan,3.394,nan,5.466,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.626,nan,nan,nan
Soil12_CE_229_-9_CHL_T9,nan,nan,23.054,1.893,nan,nan,nan,nan,nan,1.857,nan,nan,0.312,nan,nan,5.988,0.730,51.575,4.135,4.000,3.000,nan,nan,nan,3.766,nan,9.229,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.973,nan,nan,nan
Soil12_CE_229_0_CHL_T9,nan,nan,26.016,0.447,nan,nan,nan,nan,nan,1.800,nan,nan,1.477,nan,nan,0.000,0.000,40.171,0.390,0.000,0.000,nan,nan,nan,0.657,nan,4.697,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.461,nan,nan,nan
Soil12_CE_229_10_CHL_T9,nan,nan,14.390,0.000,nan,nan,nan,nan,nan,1.252,nan,nan,0.388,nan,nan,1.000,0.072,18.603,1.323,1.000,0.000,nan,nan,nan,1.328,nan,1.851,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.211,nan,nan,nan
Soil12_CE_229_3_CHL_T9,nan,nan,22.390,0.000,nan,nan,nan,nan,nan,1.739,nan,nan,2.156,nan,nan,0.000,0.000,31.249,1.672,1.000,0.000,nan,nan,nan,0.766,nan,3.771,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.696,nan,nan,nan
Soil12_CE_229_6_CHL_T9,nan,nan,18.195,0.447,nan,nan,nan,nan,nan,1.470,nan,nan,0.619,nan,nan,0.711,0.000,26.338,2.000,2.000,2.000,nan,nan,nan,1.861,nan,4.904,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.278,nan,nan,nan
Soil14_CE_251_N2_-23_CHL_T9,nan,nan,18.879,0.000,nan,nan,nan,nan,nan,1.793,nan,nan,1.616,nan,nan,2.421,1.288,52.279,4.334,4.000,3.000,nan,nan,nan,3.518,nan,7.787,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.504,nan,nan,nan
Soil14_CE_251_N2_-2_CHL_T9,nan,nan,18.433,0.000,nan,nan,nan,nan,nan,2.091,nan,nan,3.252,nan,nan,1.066,0.143,42.219,0.026,0.000,0.000,nan,nan,nan,1.785,nan,9.265,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.425,nan,nan,nan
Soil14_CE_251_N2_-5_CHL_T9,nan,nan,18.375,0.447,nan,nan,nan,nan,nan,1.703,nan,nan,1.681,nan,nan,0.355,0.143,43.261,2.649,2.000,1.000,nan,nan,nan,2.190,nan,6.036,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.959,nan,nan,nan
Soil14_CE_251_N2_-8_CHL_T9,nan,nan,17.937,0.000,nan,nan,nan,nan,nan,1.478,nan,nan,2.036,nan,nan,0.355,0.286,43.884,3.687,2.000,2.000,nan,nan,nan,1.423,nan,6.084,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.612,nan,nan,nan
Soil14_CE_251_N2_-90_CHL_T9,nan,nan,20.633,0.000,nan,nan,nan,nan,nan,2.143,nan,nan,0.859,nan,nan,2.355,0.072,45.569,3.666,2.000,0.000,nan,nan,nan,3.640,nan,10.348,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.113,nan,nan,nan
Soil14_CE_251_N2_0_CHL_T9,nan,nan,17.111,0.447,nan,nan,nan,nan,nan,1.155,nan,nan,3.041,nan,nan,1.033,0.354,42.292,0.000,0.000,0.000,nan,nan,nan,0.985,nan,7.361,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.102,nan,nan,nan
Soil14_CE_251_N2_14_CHL_T9,nan,nan,22.277,0.459,nan,nan,nan,nan,nan,1.904,nan,nan,0.547,nan,nan,0.000,0.072,30.269,0.000,0.000,0.000,nan,nan,nan,1.533,nan,6.223,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.181,nan,nan,nan
Soil14_CE_251_N2_22_CHL_T9,nan,nan,21.881,0.000,nan,nan,nan,nan,nan,1.846,nan,nan,1.952,nan,nan,2.125,0.389,31.222,1.647,1.000,1.000,nan,nan,nan,1.423,nan,6.614,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.436,nan,nan,nan
Soil14_CE_251_N2_2_CHL_T9,nan,nan,26.450,1.000,nan,nan,nan,nan,nan,2.520,nan,nan,1.951,nan,nan,1.421,0.072,59.318,2.107,1.000,0.000,nan,nan,nan,1.095,nan,6.976,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.410,nan,nan,nan
Soil14_CE_251_N2_5_CHL_T9,nan,nan,20.161,1.000,nan,nan,nan,nan,nan,2.685,nan,nan,1.796,nan,nan,0.555,1.000,41.822,3.660,3.000,2.000,nan,nan,nan,1.467,nan,5.213,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.173,nan,nan,nan
Soil14_CE_251_N2_9_CHL_T9,nan,nan,29.042,1.322,nan,nan,nan,nan,nan,2.751,nan,nan,1.249,nan,nan,1.355,0.072,46.633,1.180,2.000,2.000,nan,nan,nan,1.985,nan,7.536,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.643,nan,nan,nan
Soil15_CE_251_N5_-100_CHL_T9,nan,nan,30.403,0.000,nan,nan,nan,nan,nan,2.979,nan,nan,7.699,nan,nan,1.066,0.747,74.593,3.955,0.000,0.000,nan,nan,nan,3.732,nan,10.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.032,nan,nan,nan
Soil15_CE_251_N5_-65_CHL_T9,nan,nan,33.617,0.000,nan,nan,nan,nan,nan,1.930,nan,nan,14.820,nan,nan,4.487,0.070,83.861,1.293,1.000,0.000,nan,nan,nan,5.175,nan,15.419,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.848,nan,nan,nan
Soil15_CE_251_N5_0_CHL_T9,nan,nan,34.947,0.000,nan,nan,nan,nan,nan,4.209,nan,nan,30.463,nan,nan,2.842,0.288,117.889,2.223,0.000,0.000,nan,nan,nan,3.841,nan,8.894,nan,nan,nan,nan,nan,nan,nan,nan,nan,47.810,nan,nan,nan
Soil15_CE_251_N5_12_CHL_T9,nan,nan,29.585,2.447,nan,nan,nan,nan,nan,2.386,nan,nan,28.010,nan,nan,2.132,1.358,98.568,3.580,2.000,0.000,nan,nan,nan,3.942,nan,13.114,nan,nan,nan,nan,nan,nan,nan,nan,nan,34.351,nan,nan,nan
Soil15_CE_251_N5_16_CHL_T9,nan,nan,25.016,1.447,nan,nan,nan,nan,nan,2.119,nan,nan,20.986,nan,nan,0.711,0.143,99.243,0.972,0.000,0.000,nan,nan,nan,1.971,nan,9.432,nan,nan,nan,nan,nan,nan,nan,nan,nan,42.218,nan,nan,nan
Soil15_CE_251_N5_20_CHL_T9,nan,nan,34.232,0.000,nan,nan,nan,nan,nan,4.160,nan,nan,32.280,nan,nan,2.708,2.179,118.847,6.726,2.000,2.000,nan,nan,nan,4.728,nan,12.576,nan,nan,nan,nan,nan,nan,nan,nan,nan,49.445,nan,nan,nan
Soil15_CE_251_N5_22_CHL_T9,nan,nan,31.251,1.000,nan,nan,nan,nan,nan,2.285,nan,nan,16.704,nan,nan,0.711,0.072,88.864,3.514,2.000,1.000,nan,nan,nan,2.518,nan,9.626,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.023,nan,nan,nan
Soil15_CE_251_N5_26_CHL_T9,nan,nan,25.936,0.000,nan,nan,nan,nan,nan,2.926,nan,nan,11.565,nan,nan,1.776,0.286,62.743,1.017,0.000,0.000,nan,nan,nan,3.175,nan,8.115,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.173,nan,nan,nan
Soil15_CE_251_N5_30_CHL_T9,nan,nan,25.011,0.000,nan,nan,nan,nan,nan,1.688,nan,nan,7.810,nan,nan,1.776,0.143,52.733,2.677,1.000,1.000,nan,nan,nan,1.428,nan,6.229,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.275,nan,nan,nan
Soil15_CE_251_N5_34_CHL_T9,nan,nan,27.878,0.000,nan,nan,nan,nan,nan,1.845,nan,nan,8.479,nan,nan,3.487,1.286,46.707,0.019,0.000,0.000,nan,nan,nan,3.302,nan,9.115,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.973,nan,nan,nan
Soil16_CE_251_N6_-100_CHL_T9,nan,nan,33.426,2.000,nan,nan,nan,nan,nan,2.071,nan,nan,14.947,nan,nan,1.000,0.000,71.714,0.690,0.000,0.000,nan,nan,nan,3.518,nan,11.339,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.942,nan,nan,nan
Soil16_CE_251_N6_-7_CHL_T9,nan,nan,36.558,1.000,nan,nan,nan,nan,nan,3.130,nan,nan,14.471,nan,nan,3.772,2.644,107.261,1.146,0.000,0.000,nan,nan,nan,4.727,nan,19.579,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.465,nan,nan,nan
Soil16_CE_251_N6_0_CHL_T9,nan,nan,43.741,0.243,nan,nan,nan,nan,nan,3.559,nan,nan,20.492,nan,nan,6.833,0.429,136.298,3.850,2.000,2.000,nan,nan,nan,11.752,nan,19.404,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.936,nan,nan,nan
Soil16_CE_251_N6_11_CHL_T9,nan,nan,21.305,0.000,nan,nan,nan,nan,nan,1.963,nan,nan,6.804,nan,nan,0.000,0.000,48.590,2.066,0.000,0.000,nan,nan,nan,1.752,nan,7.365,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.589,nan,nan,nan
Soil16_CE_251_N6_14_CHL_T9,nan,nan,42.492,3.447,nan,nan,nan,nan,nan,3.887,nan,nan,7.936,nan,nan,3.132,0.501,98.741,2.677,1.000,1.000,nan,nan,nan,4.392,nan,20.960,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.801,nan,nan,nan
Soil16_CE_251_N6_18_CHL_T9,nan,nan,22.800,1.000,nan,nan,nan,nan,nan,2.610,nan,nan,3.571,nan,nan,1.416,0.143,46.543,1.407,1.000,0.000,nan,nan,nan,2.294,nan,5.660,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.293,nan,nan,nan
Soil16_CE_251_N6_22_CHL_T9,nan,nan,24.835,1.000,nan,nan,nan,nan,nan,1.742,nan,nan,5.188,nan,nan,1.355,1.429,40.787,1.700,1.000,0.000,nan,nan,nan,4.497,nan,12.689,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.287,nan,nan,nan
Soil16_CE_251_N6_28_CHL_T9,nan,nan,20.871,0.893,nan,nan,nan,nan,nan,2.148,nan,nan,4.902,nan,nan,2.421,0.358,36.117,2.255,1.000,0.000,nan,nan,nan,5.489,nan,7.572,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.535,nan,nan,nan
Soil16_CE_251_N6_3_CHL_T9,nan,nan,29.834,0.000,nan,nan,nan,nan,nan,3.672,nan,nan,10.082,nan,nan,0.000,1.072,107.875,0.493,0.000,0.000,nan,nan,nan,1.533,nan,10.060,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.457,nan,nan,nan
Soil16_CE_251_N6_6_CHL_T9,nan,nan,33.675,0.000,nan,nan,nan,nan,nan,3.960,nan,nan,11.475,nan,nan,0.355,0.072,105.693,6.323,1.000,1.000,nan,nan,nan,1.861,nan,8.870,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.344,nan,nan,nan
Soil16_CE_251_N6_8_CHL_T9,nan,nan,31.599,0.000,nan,nan,nan,nan,nan,2.554,nan,nan,11.700,nan,nan,0.000,0.072,97.041,4.195,3.000,1.000,nan,nan,nan,3.175,nan,10.614,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.456,nan,nan,nan
Soil17_CE_251_N3_-100_CHL_T9,nan,nan,29.667,0.000,nan,nan,nan,nan,nan,2.018,nan,nan,3.357,nan,nan,1.795,0.215,69.158,3.597,1.000,0.000,nan,nan,nan,5.554,nan,14.526,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.873,nan,nan,nan
Soil17_CE_251_N3_-40_CHL_T9,nan,nan,28.147,1.000,nan,nan,nan,nan,nan,3.836,nan,nan,22.423,nan,nan,2.842,0.572,89.742,4.015,2.000,2.000,nan,nan,nan,5.363,nan,11.894,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.780,nan,nan,nan
Soil17_CE_251_N3_-4_CHL_T9,nan,nan,39.920,0.500,nan,nan,nan,nan,nan,5.653,nan,nan,23.631,nan,nan,8.758,1.715,124.149,11.178,5.000,1.000,nan,nan,nan,17.606,nan,24.774,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.051,nan,nan,nan
Soil17_CE_251_N3_0_CHL_T9,nan,nan,29.725,0.893,nan,nan,nan,nan,nan,4.911,nan,nan,21.592,nan,nan,6.040,0.286,109.328,6.535,0.000,0.000,nan,nan,nan,11.497,nan,13.211,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.282,nan,nan,nan
Soil17_CE_251_N3_10_CHL_T9,nan,nan,23.522,0.000,nan,nan,nan,nan,nan,3.780,nan,nan,14.514,nan,nan,7.751,0.369,81.751,5.820,0.000,0.000,nan,nan,nan,6.993,nan,11.129,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.089,nan,nan,nan
Soil17_CE_251_N3_13_CHL_T9,nan,nan,32.783,0.447,nan,nan,nan,nan,nan,2.558,nan,nan,16.795,nan,nan,9.939,0.429,97.060,6.092,2.000,1.000,nan,nan,nan,10.365,nan,17.898,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.844,nan,nan,nan
Soil17_CE_251_N3_16_CHL_T9,nan,nan,28.862,1.000,nan,nan,nan,nan,nan,5.394,nan,nan,10.299,nan,nan,5.682,0.358,87.901,5.005,0.000,0.000,nan,nan,nan,7.993,nan,14.140,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.823,nan,nan,nan
Soil17_CE_251_N3_20_CHL_T9,nan,nan,27.220,0.000,nan,nan,nan,nan,nan,4.453,nan,nan,7.254,nan,nan,1.066,0.286,68.740,2.788,1.000,0.000,nan,nan,nan,4.587,nan,9.245,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.294,nan,nan,nan
Soil17_CE_251_N3_24_CHL_T9,nan,nan,24.947,0.000,nan,nan,nan,nan,nan,2.569,nan,nan,6.476,nan,nan,3.198,0.358,57.318,3.749,1.000,0.000,nan,nan,nan,6.018,nan,10.004,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.656,nan,nan,nan
Soil17_CE_251_N3_28_CHL_T9,nan,nan,22.614,0.000,nan,nan,nan,nan,nan,1.441,nan,nan,5.217,nan,nan,3.908,0.572,43.973,2.940,1.000,0.000,nan,nan,nan,4.743,nan,9.242,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.889,nan,nan,nan
Soil17_CE_251_N3_6_CHL_T9,nan,nan,31.085,1.000,nan,nan,nan,nan,nan,3.592,nan,nan,20.358,nan,nan,7.075,0.886,99.895,8.653,2.000,1.000,nan,nan,nan,15.091,nan,19.061,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.409,nan,nan,nan
Soil3_CE_239_-11_CHL_T9,nan,nan,22.860,0.000,nan,nan,nan,nan,nan,1.006,nan,nan,7.878,nan,nan,0.000,0.000,14.243,1.000,2.000,1.000,nan,nan,nan,0.438,nan,3.586,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.113,nan,nan,nan
Soil3_CE_239_-14_CHL_T9,nan,nan,17.795,0.000,nan,nan,nan,nan,nan,0.762,nan,nan,5.277,nan,nan,0.000,0.000,13.859,0.000,0.000,0.000,nan,nan,nan,0.328,nan,5.481,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.597,nan,nan,nan
Soil3_CE_239_-16_CHL_T9,nan,nan,21.002,0.893,nan,nan,nan,nan,nan,1.478,nan,nan,5.524,nan,nan,0.000,0.000,19.209,1.000,1.000,0.000,nan,nan,nan,1.408,nan,4.152,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.837,nan,nan,nan
Soil3_CE_239_-19_CHL_T9,nan,nan,21.162,0.447,nan,nan,nan,nan,nan,0.653,nan,nan,7.308,nan,nan,0.000,0.000,21.777,3.000,3.000,2.000,nan,nan,nan,1.222,nan,3.965,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.321,nan,nan,nan
Soil3_CE_239_-22_CHL_T9,nan,nan,23.781,0.873,nan,nan,nan,nan,nan,1.088,nan,nan,8.734,nan,nan,1.000,0.000,18.842,0.647,0.000,0.000,nan,nan,nan,1.657,nan,5.265,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.321,nan,nan,nan
Soil3_CE_239_-26_CHL_T9,nan,nan,29.719,1.000,nan,nan,nan,nan,nan,1.198,nan,nan,8.691,nan,nan,0.000,0.000,22.098,2.000,1.000,1.000,nan,nan,nan,0.219,nan,3.764,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.675,nan,nan,nan
Soil3_CE_239_-32_CHL_T9,nan,nan,25.409,1.000,nan,nan,nan,nan,nan,1.653,nan,nan,8.036,nan,nan,0.000,0.072,20.224,0.334,0.000,0.000,nan,nan,nan,0.556,nan,4.341,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.178,nan,nan,nan
Soil3_CE_239_-50_CHL_T9,nan,nan,24.214,2.000,nan,nan,nan,nan,nan,0.539,nan,nan,6.160,nan,nan,0.000,0.000,14.090,0.323,0.000,0.000,nan,nan,nan,1.423,nan,5.848,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.047,nan,nan,nan
Soil3_CE_239_-7_CHL_T9,nan,nan,26.824,0.000,nan,nan,nan,nan,nan,0.923,nan,nan,7.053,nan,nan,2.000,0.000,15.348,0.000,0.000,0.000,nan,nan,nan,2.775,nan,3.964,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.043,nan,nan,nan
Soil3_CE_239_0_CHL_T9,nan,nan,42.258,1.447,nan,nan,nan,nan,nan,1.034,nan,nan,5.683,nan,nan,0.000,0.000,24.298,1.323,3.000,0.000,nan,nan,nan,0.547,nan,10.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.693,nan,nan,nan
Soil3_CE_239_9_CHL_T9,nan,nan,32.469,0.077,nan,nan,nan,nan,nan,0.054,nan,nan,1.248,nan,nan,0.000,0.000,12.582,1.000,2.000,2.000,nan,nan,nan,0.151,nan,3.013,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.556,nan,nan,nan
Soil5_CE_201_-12_CHL_T9,nan,nan,10.076,0.000,nan,nan,nan,nan,nan,0.109,nan,nan,3.654,nan,nan,0.000,0.000,16.934,0.024,0.000,0.000,nan,nan,nan,0.328,nan,2.454,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.043,nan,nan,nan
Soil5_CE_201_-15_CHL_T9,nan,nan,11.871,0.000,nan,nan,nan,nan,nan,0.326,nan,nan,4.200,nan,nan,0.000,0.000,19.135,5.000,3.000,0.000,nan,nan,nan,0.547,nan,2.454,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.211,nan,nan,nan
Soil5_CE_201_-19_CHL_T9,nan,nan,17.920,0.000,nan,nan,nan,nan,nan,0.659,nan,nan,4.093,nan,nan,0.000,0.000,18.670,0.013,1.000,0.000,nan,nan,nan,2.409,nan,2.671,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.463,nan,nan,nan
Soil5_CE_201_-23_CHL_T9,nan,nan,21.912,0.000,nan,nan,nan,nan,nan,0.544,nan,nan,5.391,nan,nan,1.000,0.615,22.261,0.000,0.000,0.000,nan,nan,nan,2.533,nan,3.269,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.739,nan,nan,nan
Soil5_CE_201_-28_CHL_T9,nan,nan,22.132,3.346,nan,nan,nan,nan,nan,0.544,nan,nan,3.672,nan,nan,2.000,0.000,23.089,1.000,1.000,1.000,nan,nan,nan,2.400,nan,2.454,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.695,nan,nan,nan
Soil5_CE_201_-35_CHL_T9,nan,nan,23.983,0.000,nan,nan,nan,nan,nan,0.218,nan,nan,5.387,nan,nan,0.711,0.000,29.299,3.000,3.000,1.000,nan,nan,nan,2.080,nan,4.737,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.904,nan,nan,nan
Soil5_CE_201_-55_CHL_T9,nan,nan,18.977,0.000,nan,nan,nan,nan,nan,0.328,nan,nan,4.025,nan,nan,2.000,0.615,22.443,1.009,1.000,0.000,nan,nan,nan,3.136,nan,2.697,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.277,nan,nan,nan
Soil5_CE_201_-5_CHL_T9,nan,nan,15.028,0.000,nan,nan,nan,nan,nan,0.544,nan,nan,2.780,nan,nan,0.000,0.000,11.725,1.000,0.000,0.000,nan,nan,nan,0.438,nan,1.887,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.205,nan,nan,nan
Soil5_CE_201_-9_CHL_T9,nan,nan,16.001,1.893,nan,nan,nan,nan,nan,0.218,nan,nan,3.806,nan,nan,0.000,0.000,14.583,0.000,0.000,0.000,nan,nan,nan,1.314,nan,3.216,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.113,nan,nan,nan
Soil5_CE_201_0_CHL_T9,nan,nan,25.575,0.447,nan,nan,nan,nan,nan,0.381,nan,nan,3.028,nan,nan,0.000,0.000,18.879,0.041,0.000,0.000,nan,nan,nan,1.364,nan,4.152,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.252,nan,nan,nan
Soil5_CE_201_7_CHL_T9,nan,nan,32.954,2.000,nan,nan,nan,nan,nan,0.327,nan,nan,2.320,nan,nan,1.000,0.000,17.558,1.000,1.000,0.000,nan,nan,nan,1.766,nan,5.846,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.618,nan,nan,nan
Soil6_CE_73_-11_CHL_T9,nan,nan,14.500,0.956,nan,nan,nan,nan,nan,0.489,nan,nan,1.941,nan,nan,0.000,0.000,23.723,0.000,0.000,0.000,nan,nan,nan,0.666,nan,4.532,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.974,nan,nan,nan
