,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil12_CE_229_-2_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.111,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.389,nan,nan,nan,nan,nan,nan,0.000,3.742
Soil12_CE_229_-32_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.274,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.194,nan,nan,nan,nan,nan,nan,1.237,5.609
Soil12_CE_229_-4_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.268,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.389,nan,nan,nan,nan,nan,nan,0.095,5.603
Soil12_CE_229_-6_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.389,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.486,nan,nan,nan,nan,nan,nan,0.000,4.985
Soil12_CE_229_-9_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.389,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.097,nan,nan,nan,nan,nan,nan,0.000,4.187
Soil12_CE_229_0_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.501,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,4.795
Soil12_CE_229_10_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.432,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.194,nan,nan,nan,nan,nan,nan,0.000,3.605
Soil12_CE_229_3_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.378,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,4.278
Soil12_CE_229_6_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.194,nan,nan,nan,nan,nan,nan,0.767,3.874
Soil14_CE_251_N2_-23_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.111,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.292,nan,nan,nan,nan,nan,nan,0.000,4.371
Soil14_CE_251_N2_-2_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.167,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.097,nan,nan,nan,nan,nan,nan,0.751,3.820
Soil14_CE_251_N2_-5_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.033,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.194,nan,nan,nan,nan,nan,nan,0.000,3.262
Soil14_CE_251_N2_-8_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.389,nan,nan,nan,nan,nan,nan,0.000,3.818
Soil14_CE_251_N2_-90_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.097,nan,nan,nan,nan,nan,nan,0.000,3.570
Soil14_CE_251_N2_0_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.194,nan,nan,nan,nan,nan,nan,0.000,4.188
Soil14_CE_251_N2_14_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.478,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.842,nan,nan,nan,nan,nan,nan,0.470,3.021
Soil14_CE_251_N2_22_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.278,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.194,nan,nan,nan,nan,nan,nan,0.000,3.829
Soil14_CE_251_N2_2_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.194,nan,nan,nan,nan,nan,nan,0.000,6.212
Soil14_CE_251_N2_5_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.111,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.677,nan,nan,nan,nan,nan,nan,0.000,3.695
Soil14_CE_251_N2_9_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.371,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.292,nan,nan,nan,nan,nan,nan,0.363,5.055
Soil15_CE_251_N5_-100_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.445,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.448,nan,nan,nan,nan,nan,nan,0.410,4.863
Soil15_CE_251_N5_-65_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.221,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.167,nan,nan,nan,nan,nan,nan,0.041,5.346
Soil15_CE_251_N5_0_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.278,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.292,nan,nan,nan,nan,nan,nan,0.000,6.323
Soil15_CE_251_N5_12_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.181,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.778,nan,nan,nan,nan,nan,nan,0.356,6.058
Soil15_CE_251_N5_16_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.389,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.194,nan,nan,nan,nan,nan,nan,0.000,6.402
Soil15_CE_251_N5_20_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.445,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.776,nan,nan,nan,nan,nan,nan,0.000,8.463
Soil15_CE_251_N5_22_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.583,nan,nan,nan,nan,nan,nan,0.000,6.483
Soil15_CE_251_N5_26_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.248,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.414,nan,nan,nan,nan,nan,nan,0.744,5.427
Soil15_CE_251_N5_30_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.612,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.097,nan,nan,nan,nan,nan,nan,0.044,4.119
Soil15_CE_251_N5_34_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.723,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.389,nan,nan,nan,nan,nan,nan,0.000,3.449
Soil16_CE_251_N6_-100_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.302,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.264,nan,nan,nan,nan,nan,nan,1.877,6.100
Soil16_CE_251_N6_-7_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.117,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.139,nan,nan,nan,nan,nan,nan,3.467,10.817
Soil16_CE_251_N6_0_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.625,nan,nan,nan,nan,nan,nan,1.751,12.946
Soil16_CE_251_N6_11_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.174,nan,nan,nan,nan,nan,nan,1.369,5.756
Soil16_CE_251_N6_14_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.875,nan,nan,nan,nan,nan,nan,0.599,8.866
Soil16_CE_251_N6_18_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.486,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.681,nan,nan,nan,nan,nan,nan,1.098,5.782
Soil16_CE_251_N6_22_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.473,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.503,nan,nan,nan,nan,nan,nan,1.041,4.474
Soil16_CE_251_N6_28_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.399,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.292,nan,nan,nan,nan,nan,nan,0.293,4.174
Soil16_CE_251_N6_3_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.686,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.361,nan,nan,nan,nan,nan,nan,1.114,9.375
Soil16_CE_251_N6_6_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.026,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.496,nan,nan,nan,nan,nan,nan,0.003,8.124
Soil16_CE_251_N6_8_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.946,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.676,nan,nan,nan,nan,nan,nan,0.000,6.768
Soil17_CE_251_N3_-100_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.097,nan,nan,nan,nan,nan,nan,0.000,5.060
Soil17_CE_251_N3_-40_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.501,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.750,nan,nan,nan,nan,nan,nan,0.953,7.038
Soil17_CE_251_N3_-4_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.057,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.070,nan,nan,nan,nan,nan,nan,0.126,9.401
Soil17_CE_251_N3_0_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.941,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.486,nan,nan,nan,nan,nan,nan,1.016,10.526
Soil17_CE_251_N3_10_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.890,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.875,nan,nan,nan,nan,nan,nan,0.000,6.840
Soil17_CE_251_N3_13_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.730,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.486,nan,nan,nan,nan,nan,nan,0.073,8.979
Soil17_CE_251_N3_16_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.286,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.653,nan,nan,nan,nan,nan,nan,0.536,6.711
Soil17_CE_251_N3_20_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.719,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.334,nan,nan,nan,nan,nan,nan,1.126,5.434
Soil17_CE_251_N3_24_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.389,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.556,nan,nan,nan,nan,nan,nan,0.000,5.110
Soil17_CE_251_N3_28_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.167,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.194,nan,nan,nan,nan,nan,nan,0.476,2.945
Soil17_CE_251_N3_6_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.618,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.778,nan,nan,nan,nan,nan,nan,0.000,7.230
Soil3_CE_239_-11_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,2.154
Soil3_CE_239_-14_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,1.231
Soil3_CE_239_-16_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.278,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.194,nan,nan,nan,nan,nan,nan,0.000,1.969
Soil3_CE_239_-19_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.386,nan,nan,nan,nan,nan,nan,0.000,2.463
Soil3_CE_239_-22_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.194,nan,nan,nan,nan,nan,nan,0.000,1.769
Soil3_CE_239_-26_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.159,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.971,nan,nan,nan,nan,nan,nan,0.000,2.339
Soil3_CE_239_-32_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.556,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.486,nan,nan,nan,nan,nan,nan,0.000,1.662
Soil3_CE_239_-50_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.097,nan,nan,nan,nan,nan,nan,0.000,2.093
Soil3_CE_239_-7_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,2.093
Soil3_CE_239_0_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.111,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.778,nan,nan,nan,nan,nan,nan,0.000,2.516
Soil3_CE_239_9_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,0.819
Soil5_CE_201_-12_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.215,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.292,nan,nan,nan,nan,nan,nan,0.000,1.600
Soil5_CE_201_-15_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.167,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.292,nan,nan,nan,nan,nan,nan,0.000,1.674
Soil5_CE_201_-19_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.262,nan,nan,nan,nan,nan,nan,0.000,2.094
Soil5_CE_201_-23_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.292,nan,nan,nan,nan,nan,nan,0.000,2.345
Soil5_CE_201_-28_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.939,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.073,3.361
Soil5_CE_201_-35_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.167,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.194,nan,nan,nan,nan,nan,nan,0.000,2.956
Soil5_CE_201_-55_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.194,nan,nan,nan,nan,nan,nan,0.000,2.523
Soil5_CE_201_-5_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.292,nan,nan,nan,nan,nan,nan,0.000,1.600
Soil5_CE_201_-9_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.583,nan,nan,nan,nan,nan,nan,0.000,2.310
Soil5_CE_201_0_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.158,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.549,1.609
Soil5_CE_201_7_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.329,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.389,nan,nan,nan,nan,nan,nan,0.410,1.908
Soil6_CE_73_-11_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.097,nan,nan,nan,nan,nan,nan,0.000,4.124
Soil6_CE_73_-14_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.097,nan,nan,nan,nan,nan,nan,0.000,7.805
Soil6_CE_73_-17_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.097,nan,nan,nan,nan,nan,nan,0.000,4.034
Soil6_CE_73_-21_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.583,nan,nan,nan,nan,nan,nan,0.000,4.328
Soil6_CE_73_-26_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,3.354
Soil6_CE_73_-40_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.194,nan,nan,nan,nan,nan,nan,0.000,3.898
Soil6_CE_73_-4_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.292,nan,nan,nan,nan,nan,nan,0.000,6.005
