,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil11_CE_234_-100_None_T9,nan,0.196,0.000,0.000,nan,nan,nan,1.491,0.144,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil11_CE_234_-10_None_T9,nan,0.587,0.000,0.000,nan,nan,nan,2.585,0.919,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil11_CE_234_-14_None_T9,nan,0.587,0.059,0.000,nan,nan,nan,2.362,0.820,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil11_CE_234_-18_None_T9,nan,0.489,0.000,0.000,nan,nan,nan,3.386,0.387,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil11_CE_234_-25_None_T9,nan,0.782,0.059,0.000,nan,nan,nan,3.752,0.917,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil11_CE_234_-3_None_T9,nan,0.489,0.119,0.000,nan,nan,nan,2.703,0.636,0.000,0.000,0.446,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil11_CE_234_-50_None_T9,nan,0.293,1.603,0.000,nan,nan,nan,2.503,1.706,0.000,0.000,0.223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.179,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil11_CE_234_-5_None_T9,nan,0.489,0.000,0.000,nan,nan,nan,2.825,0.425,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil11_CE_234_-8_None_T9,nan,0.685,0.000,0.000,nan,nan,nan,2.582,0.781,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil11_CE_234_0_None_T9,nan,0.587,0.356,0.000,nan,nan,nan,2.686,0.735,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
