,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil14_CE_251_N2_-23_CHL_T9,nan,nan,0.117,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.646,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.180,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_-2_CHL_T9,nan,nan,0.636,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.355,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_-5_CHL_T9,nan,nan,0.241,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.650,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.359,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_-8_CHL_T9,nan,nan,0.103,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.145,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_-90_CHL_T9,nan,nan,0.058,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.605,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.473,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_0_CHL_T9,nan,nan,0.340,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.958,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.142,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_14_CHL_T9,nan,nan,0.233,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.112,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.594,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_22_CHL_T9,nan,nan,1.049,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.158,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_2_CHL_T9,nan,nan,0.254,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.153,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_5_CHL_T9,nan,nan,0.117,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.840,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil14_CE_251_N2_9_CHL_T9,nan,nan,0.175,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.523,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.180,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_-100_CHL_T9,nan,nan,0.069,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.482,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.362,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_-65_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.774,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_0_CHL_T9,nan,nan,0.058,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.581,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_12_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.348,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_16_CHL_T9,nan,nan,0.117,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.451,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_20_CHL_T9,nan,nan,0.117,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.581,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_22_CHL_T9,nan,nan,0.125,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.954,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_26_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.629,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_30_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.484,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_34_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.579,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil15_CE_251_N5_7_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_-100_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.773,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_-7_CHL_T9,nan,nan,0.242,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.057,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.446,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_0_CHL_T9,nan,nan,0.018,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.575,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_11_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.725,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_14_CHL_T9,nan,nan,0.049,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.149,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_18_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.161,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_22_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.581,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_28_CHL_T9,nan,nan,0.243,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_3_CHL_T9,nan,nan,0.058,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.273,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.180,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_6_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.184,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.180,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_8_CHL_T9,nan,nan,0.077,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.033,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_-100_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.701,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_-40_CHL_T9,nan,nan,0.017,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.885,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_-4_CHL_T9,nan,nan,0.117,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.205,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.180,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_0_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.767,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_10_CHL_T9,nan,nan,0.058,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.653,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_13_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.064,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_16_CHL_T9,nan,nan,0.058,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.871,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_20_CHL_T9,nan,nan,0.058,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.678,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_24_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.291,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_28_CHL_T9,nan,nan,0.165,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.393,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_6_CHL_T9,nan,nan,0.058,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.179,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-11_CHL_T9,nan,nan,2.463,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.530,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.298,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-14_CHL_T9,nan,nan,1.698,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.343,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-16_CHL_T9,nan,nan,2.768,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.960,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.666,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-19_CHL_T9,nan,nan,3.050,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.045,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.918,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-22_CHL_T9,nan,nan,2.130,0.078,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.240,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.955,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-26_CHL_T9,nan,nan,2.940,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.290,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.601,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-32_CHL_T9,nan,nan,3.333,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.042,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.988,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-50_CHL_T9,nan,nan,1.074,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.155,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_-7_CHL_T9,nan,nan,3.124,0.055,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.871,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.498,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_0_CHL_T9,nan,nan,5.159,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.688,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.145,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_9_CHL_T9,nan,nan,2.454,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.331,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.857,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-12_CHL_T9,nan,nan,0.451,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.428,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.249,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-15_CHL_T9,nan,nan,1.494,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.258,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.180,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-19_CHL_T9,nan,nan,0.951,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.054,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-23_CHL_T9,nan,nan,1.315,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.194,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.700,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-28_CHL_T9,nan,nan,2.224,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.631,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-35_CHL_T9,nan,nan,1.371,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.097,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.820,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-55_CHL_T9,nan,nan,1.291,0.075,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.087,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.819,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-5_CHL_T9,nan,nan,0.720,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.266,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.232,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_-9_CHL_T9,nan,nan,1.614,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.553,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_0_CHL_T9,nan,nan,1.307,0.086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.612,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_7_CHL_T9,nan,nan,1.502,0.164,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.165,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.380,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil6_CE_73_-11_CHL_T9,nan,nan,1.533,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.916,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.752,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil6_CE_73_-14_CHL_T9,nan,nan,1.727,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.875,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil6_CE_73_-17_CHL_T9,nan,nan,1.349,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.930,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.319,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil6_CE_73_-21_CHL_T9,nan,nan,1.904,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.937,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.640,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil6_CE_73_-26_CHL_T9,nan,nan,1.798,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.660,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.851,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil6_CE_73_-40_CHL_T9,nan,nan,1.340,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.101,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
