,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil17_CE_251_N3_13_None_T9,nan,nan,nan,nan,nan,nan,nan,11.930,14.678,8.494,0.000,4.114,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.331,nan,nan,nan,nan,nan,nan,0.766,nan,nan,nan,nan,nan,nan,4.142,18.889
Soil17_CE_251_N3_16_None_T9,nan,nan,nan,nan,nan,nan,nan,6.560,11.503,7.030,0.215,2.057,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.479,nan,nan,nan,nan,nan,nan,4.519,19.556
Soil17_CE_251_N3_20_None_T9,nan,nan,nan,nan,nan,nan,nan,6.876,8.028,6.288,0.646,1.854,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.066,nan,nan,nan,nan,nan,nan,0.192,nan,nan,nan,nan,nan,nan,1.506,13.050
Soil17_CE_251_N3_24_None_T9,nan,nan,nan,nan,nan,nan,nan,5.202,7.351,4.010,0.215,2.263,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.197,nan,nan,nan,nan,nan,nan,1.341,nan,nan,nan,nan,nan,nan,3.389,12.429
Soil17_CE_251_N3_28_None_T9,nan,nan,nan,nan,nan,nan,nan,4.523,3.641,2.714,0.000,1.029,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.128,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,2.282,9.381
Soil17_CE_251_N3_6_None_T9,nan,nan,nan,nan,nan,nan,nan,83.876,101.840,30.903,3.447,41.346,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.397,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,12.426,72.515
Soil3_CE_239_-11_None_T9,nan,nan,nan,nan,nan,nan,nan,67.247,73.646,128.965,6.000,25.132,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.394,nan,nan,nan,nan,nan,nan,0.383,nan,nan,nan,nan,nan,nan,17.945,170.361
Soil3_CE_239_-14_None_T9,nan,nan,nan,nan,nan,nan,nan,67.136,84.917,97.705,6.000,22.649,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.066,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,19.434,160.705
Soil3_CE_239_-16_None_T9,nan,nan,nan,nan,nan,nan,nan,68.635,77.045,103.487,0.431,16.463,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,17.526,168.279
Soil3_CE_239_-19_None_T9,nan,nan,nan,nan,nan,nan,nan,67.326,66.353,139.967,6.000,23.480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,14.309,194.268
Soil3_CE_239_-22_None_T9,nan,nan,nan,nan,nan,nan,nan,34.362,43.066,81.173,3.000,14.725,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.206,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,9.037,109.963
Soil3_CE_239_-26_None_T9,nan,nan,nan,nan,nan,nan,nan,31.056,52.159,63.574,4.000,12.850,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,7.242,85.664
Soil3_CE_239_-32_None_T9,nan,nan,nan,nan,nan,nan,nan,15.442,26.368,11.219,1.000,1.617,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.066,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,1.130,18.938
Soil3_CE_239_-50_None_T9,nan,nan,nan,nan,nan,nan,nan,2.348,11.523,0.852,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,1.435
Soil3_CE_239_-7_None_T9,nan,nan,nan,nan,nan,nan,nan,33.774,48.403,59.974,1.000,8.406,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,10.167,99.023
Soil3_CE_239_0_None_T9,nan,nan,nan,nan,nan,nan,nan,4.076,12.039,1.916,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,1.506,3.521
Soil3_CE_239_9_None_T9,nan,nan,nan,nan,nan,nan,nan,3.431,10.904,0.106,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.192,nan,nan,nan,nan,nan,nan,0.000,1.178
Soil5_CE_201_-12_None_T9,nan,nan,nan,nan,nan,nan,nan,24.748,54.530,23.256,1.000,8.616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.132,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,29.753,79.829
Soil5_CE_201_-15_None_T9,nan,nan,nan,nan,nan,nan,nan,22.485,35.570,17.776,0.000,3.703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.000,nan,nan,nan,nan,nan,nan,1.000,nan,nan,nan,nan,nan,nan,19.207,55.466
Soil5_CE_201_-19_None_T9,nan,nan,nan,nan,nan,nan,nan,32.590,46.986,20.414,2.000,10.435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,13.933,63.078
Soil5_CE_201_-23_None_T9,nan,nan,nan,nan,nan,nan,nan,30.555,66.678,21.812,0.646,12.771,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,14.923,62.783
Soil5_CE_201_-28_None_T9,nan,nan,nan,nan,nan,nan,nan,21.174,39.355,11.404,0.000,4.732,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.264,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,6.025,47.101
Soil5_CE_201_-35_None_T9,nan,nan,nan,nan,nan,nan,nan,4.257,17.575,2.940,0.000,1.234,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.459,nan,nan,nan,nan,nan,nan,1.192,nan,nan,nan,nan,nan,nan,3.015,3.335
Soil5_CE_201_-55_None_T9,nan,nan,nan,nan,nan,nan,nan,2.535,16.920,0.425,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.000,nan,nan,nan,nan,nan,nan,1.000,nan,nan,nan,nan,nan,nan,0.000,1.355
Soil5_CE_201_-5_None_T9,nan,nan,nan,nan,nan,nan,nan,24.559,46.374,17.833,0.000,6.377,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.066,nan,nan,nan,nan,nan,nan,0.640,nan,nan,nan,nan,nan,nan,9.070,53.177
Soil5_CE_201_-9_None_T9,nan,nan,nan,nan,nan,nan,nan,33.954,52.435,20.787,1.000,6.550,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.066,nan,nan,nan,nan,nan,nan,1.192,nan,nan,nan,nan,nan,nan,21.454,69.396
Soil5_CE_201_0_None_T9,nan,nan,nan,nan,nan,nan,nan,6.050,21.096,3.621,0.000,0.621,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.132,nan,nan,nan,nan,nan,nan,2.000,nan,nan,nan,nan,nan,nan,3.766,12.986
Soil5_CE_201_7_None_T9,nan,nan,nan,nan,nan,nan,nan,3.156,14.047,0.426,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.262,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,0.756,1.664
Soil6_CE_73_-11_None_T9,nan,nan,nan,nan,nan,nan,nan,5.144,14.081,73.650,0.000,3.909,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.132,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,78.883,155.066
Soil6_CE_73_-14_None_T9,nan,nan,nan,nan,nan,nan,nan,4.910,11.970,62.421,0.215,4.526,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,43.409,113.926
Soil6_CE_73_-17_None_T9,nan,nan,nan,nan,nan,nan,nan,7.889,18.926,40.803,0.000,6.789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.066,nan,nan,nan,nan,nan,nan,1.096,nan,nan,nan,nan,nan,nan,51.995,99.441
