,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil14_CE_251_N2_-23_CHL_T9,nan,nan,0.960,0.000,nan,nan,nan,8.226,8.940,0.950,0.000,1.024,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.481,nan,nan,nan,nan,nan,nan,nan,0.708
Soil14_CE_251_N2_-2_CHL_T9,nan,nan,0.240,0.000,nan,nan,nan,6.914,8.106,1.169,0.237,2.647,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.410,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.702
Soil14_CE_251_N2_-5_CHL_T9,nan,nan,0.899,0.493,nan,nan,nan,6.057,7.530,2.104,0.424,1.229,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.705,nan,nan,nan,nan,0.192,nan,nan,nan,nan,nan,nan,nan,1.926
Soil14_CE_251_N2_-8_CHL_T9,nan,nan,0.600,0.886,nan,nan,nan,7.310,6.509,1.687,0.424,0.820,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.233,nan,nan,nan,nan,0.288,nan,nan,nan,nan,nan,nan,nan,1.057
Soil14_CE_251_N2_-90_CHL_T9,nan,nan,0.720,0.000,nan,nan,nan,6.587,10.055,0.421,0.000,0.615,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.769,nan,nan,nan,nan,nan,nan,nan,0.354
Soil14_CE_251_N2_0_CHL_T9,nan,nan,0.660,0.000,nan,nan,nan,8.852,7.417,1.371,0.254,2.030,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.057,nan,nan,nan,nan,0.635,nan,nan,nan,nan,nan,nan,nan,0.580
Soil14_CE_251_N2_14_CHL_T9,nan,nan,0.304,0.000,nan,nan,nan,8.376,11.377,1.107,1.212,2.178,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.705,nan,nan,nan,nan,0.288,nan,nan,nan,nan,nan,nan,nan,0.118
Soil14_CE_251_N2_22_CHL_T9,nan,nan,0.539,0.000,nan,nan,nan,8.502,12.905,0.580,0.022,1.229,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.577,nan,nan,nan,nan,nan,nan,nan,0.118
Soil14_CE_251_N2_2_CHL_T9,nan,nan,0.960,0.408,nan,nan,nan,11.001,9.345,2.403,0.635,3.320,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.057,nan,nan,nan,nan,0.481,nan,nan,nan,nan,nan,nan,nan,1.532
Soil14_CE_251_N2_5_CHL_T9,nan,nan,0.478,0.000,nan,nan,nan,6.917,7.660,1.476,0.234,1.855,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.057,nan,nan,nan,nan,0.673,nan,nan,nan,nan,nan,nan,nan,1.770
Soil14_CE_251_N2_9_CHL_T9,nan,nan,0.600,0.000,nan,nan,nan,8.476,10.908,1.424,0.000,1.639,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.057,nan,nan,nan,nan,0.288,nan,nan,nan,nan,nan,nan,nan,0.350
Soil15_CE_251_N5_-100_CHL_T9,nan,nan,1.140,0.000,nan,nan,nan,11.236,8.857,1.160,1.851,3.254,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.673,nan,nan,nan,nan,0.384,nan,nan,nan,nan,nan,nan,nan,0.945
Soil15_CE_251_N5_-65_CHL_T9,nan,nan,0.600,1.006,nan,nan,nan,17.508,14.820,0.896,1.708,8.195,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.940,nan,nan,nan,nan,0.577,nan,nan,nan,nan,nan,nan,nan,0.590
Soil15_CE_251_N5_0_CHL_T9,nan,nan,0.779,0.000,nan,nan,nan,30.255,18.180,4.377,1.063,11.469,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.114,nan,nan,nan,nan,0.192,nan,nan,nan,nan,nan,nan,nan,1.642
Soil15_CE_251_N5_12_CHL_T9,nan,nan,0.960,0.000,nan,nan,nan,22.992,14.631,3.433,2.745,7.163,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.762,nan,nan,nan,nan,0.769,nan,nan,nan,nan,nan,nan,nan,1.165
Soil15_CE_251_N5_16_CHL_T9,nan,nan,0.792,0.443,nan,nan,nan,22.632,13.120,3.161,5.015,8.748,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.057,nan,nan,nan,nan,0.384,nan,nan,nan,nan,nan,nan,nan,1.866
Soil15_CE_251_N5_20_CHL_T9,nan,nan,0.840,0.000,nan,nan,nan,26.630,13.700,3.975,2.352,10.475,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.405,nan,nan,nan,nan,0.865,nan,nan,nan,nan,nan,nan,nan,1.872
Soil15_CE_251_N5_22_CHL_T9,nan,nan,1.382,0.443,nan,nan,nan,18.840,10.659,2.497,0.209,7.147,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.585,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,1.677
Soil15_CE_251_N5_26_CHL_T9,nan,nan,0.360,0.000,nan,nan,nan,12.134,8.866,2.583,1.433,6.539,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.233,nan,nan,nan,nan,0.769,nan,nan,nan,nan,nan,nan,nan,0.696
Soil15_CE_251_N5_30_CHL_T9,nan,nan,1.021,0.000,nan,nan,nan,10.627,8.117,1.582,0.715,4.501,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.529,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.811
Soil15_CE_251_N5_34_CHL_T9,nan,nan,0.900,0.000,nan,nan,nan,11.263,8.925,1.730,0.000,2.664,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.410,nan,nan,nan,nan,0.481,nan,nan,nan,nan,nan,nan,nan,0.464
Soil16_CE_251_N6_-100_CHL_T9,nan,nan,0.900,0.000,nan,nan,nan,18.518,13.067,1.634,0.000,10.228,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.700,nan,nan,nan,nan,0.481,nan,nan,nan,nan,nan,nan,nan,0.236
Soil16_CE_251_N6_-7_CHL_T9,nan,nan,0.600,0.000,nan,nan,nan,20.846,14.332,2.913,1.059,8.635,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.586,nan,nan,nan,nan,0.481,nan,nan,nan,nan,nan,nan,nan,2.076
Soil16_CE_251_N6_0_CHL_T9,nan,nan,1.320,0.000,nan,nan,nan,25.251,16.500,5.272,1.665,6.976,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.819,nan,nan,nan,nan,1.153,nan,nan,nan,nan,nan,nan,nan,3.261
Soil16_CE_251_N6_11_CHL_T9,nan,nan,0.300,0.000,nan,nan,nan,9.530,7.896,1.371,0.424,3.144,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.410,nan,nan,nan,nan,0.194,nan,nan,nan,nan,nan,nan,nan,1.062
Soil16_CE_251_N6_14_CHL_T9,nan,nan,1.680,0.443,nan,nan,nan,18.306,13.697,3.265,0.254,8.191,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.762,nan,nan,nan,nan,0.288,nan,nan,nan,nan,nan,nan,nan,2.220
Soil16_CE_251_N6_18_CHL_T9,nan,nan,0.600,0.443,nan,nan,nan,8.288,8.044,1.119,0.000,1.677,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.163,nan,nan,nan,nan,0.673,nan,nan,nan,nan,nan,nan,nan,0.641
Soil16_CE_251_N6_22_CHL_T9,nan,nan,0.779,0.000,nan,nan,nan,6.792,9.021,1.530,0.000,1.840,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.356,nan,nan,nan,nan,0.192,nan,nan,nan,nan,nan,nan,nan,0.472
Soil16_CE_251_N6_28_CHL_T9,nan,nan,0.300,0.000,nan,nan,nan,6.879,8.186,0.896,0.000,1.229,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.884,nan,nan,nan,nan,0.288,nan,nan,nan,nan,nan,nan,nan,0.706
Soil16_CE_251_N6_3_CHL_T9,nan,nan,1.020,0.642,nan,nan,nan,16.920,12.965,4.108,0.424,5.935,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.529,nan,nan,nan,nan,1.769,nan,nan,nan,nan,nan,nan,nan,1.959
Soil16_CE_251_N6_6_CHL_T9,nan,nan,0.959,0.443,nan,nan,nan,16.544,11.648,3.901,0.424,6.144,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.995,nan,nan,nan,nan,0.384,nan,nan,nan,nan,nan,nan,nan,3.603
Soil16_CE_251_N6_8_CHL_T9,nan,nan,0.720,0.000,nan,nan,nan,15.446,13.565,2.903,2.693,9.589,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.114,nan,nan,nan,nan,0.288,nan,nan,nan,nan,nan,nan,nan,3.414
Soil17_CE_251_N3_-100_CHL_T9,nan,nan,0.660,0.000,nan,nan,nan,6.661,7.321,1.160,0.445,2.242,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.938,nan,nan,nan,nan,0.288,nan,nan,nan,nan,nan,nan,nan,1.156
Soil17_CE_251_N3_-40_CHL_T9,nan,nan,0.420,0.000,nan,nan,nan,21.842,14.559,2.373,1.697,7.974,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.586,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.817
Soil17_CE_251_N3_-4_CHL_T9,nan,nan,0.900,0.886,nan,nan,nan,26.855,13.917,4.056,2.554,10.027,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.410,nan,nan,nan,nan,0.577,nan,nan,nan,nan,nan,nan,nan,1.751
Soil17_CE_251_N3_0_CHL_T9,nan,nan,0.840,0.000,nan,nan,nan,21.520,11.382,3.259,0.210,7.796,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.467,nan,nan,nan,nan,0.769,nan,nan,nan,nan,nan,nan,nan,1.848
Soil17_CE_251_N3_10_CHL_T9,nan,nan,0.360,0.443,nan,nan,nan,18.457,9.449,2.951,2.640,7.528,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.705,nan,nan,nan,nan,0.481,nan,nan,nan,nan,nan,nan,nan,1.302
Soil17_CE_251_N3_13_CHL_T9,nan,nan,0.299,0.490,nan,nan,nan,17.026,12.327,2.740,0.635,6.167,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.589,nan,nan,nan,nan,0.288,nan,nan,nan,nan,nan,nan,nan,1.770
Soil17_CE_251_N3_16_CHL_T9,nan,nan,0.660,0.000,nan,nan,nan,15.431,9.801,3.373,2.269,4.893,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.057,nan,nan,nan,nan,0.288,nan,nan,nan,nan,nan,nan,nan,1.056
Soil17_CE_251_N3_20_CHL_T9,nan,nan,0.599,0.000,nan,nan,nan,11.778,10.188,2.344,1.081,3.278,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.957,nan,nan,nan,nan,0.577,nan,nan,nan,nan,nan,nan,nan,0.933
Soil17_CE_251_N3_24_CHL_T9,nan,nan,0.960,0.000,nan,nan,nan,12.935,9.587,1.636,0.000,3.258,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.291,nan,nan,nan,nan,0.192,nan,nan,nan,nan,nan,nan,nan,0.589
Soil17_CE_251_N3_28_CHL_T9,nan,nan,0.660,0.000,nan,nan,nan,11.049,10.149,1.842,0.422,1.434,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.357,nan,nan,nan,nan,1.096,nan,nan,nan,nan,nan,nan,nan,0.923
Soil17_CE_251_N3_6_CHL_T9,nan,nan,0.600,0.443,nan,nan,nan,14.290,11.703,3.480,1.271,7.376,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.233,nan,nan,nan,nan,0.288,nan,nan,nan,nan,nan,nan,nan,0.595
Soil3_CE_239_-11_CHL_T9,nan,nan,0.180,0.000,nan,nan,nan,13.821,14.690,1.424,1.000,2.844,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.881,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,1.888
Soil3_CE_239_-14_CHL_T9,nan,nan,0.420,0.000,nan,nan,nan,14.246,11.978,1.419,2.219,3.640,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.705,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,2.302
Soil3_CE_239_-16_CHL_T9,nan,nan,0.180,0.000,nan,nan,nan,17.020,13.502,1.740,0.424,3.274,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,0.192,nan,nan,nan,nan,nan,nan,nan,0.944
Soil3_CE_239_-19_CHL_T9,nan,nan,0.960,0.000,nan,nan,nan,17.683,15.323,2.164,0.000,2.061,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,1.886
Soil3_CE_239_-22_CHL_T9,nan,nan,0.420,0.000,nan,nan,nan,17.331,18.910,2.214,0.825,2.459,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,1.770
Soil3_CE_239_-26_CHL_T9,nan,nan,0.839,0.000,nan,nan,nan,24.155,17.618,1.690,1.482,5.062,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.529,nan,nan,nan,nan,0.577,nan,nan,nan,nan,nan,nan,nan,2.241
Soil3_CE_239_-32_CHL_T9,nan,nan,0.180,0.000,nan,nan,nan,19.145,16.444,2.112,0.529,3.073,nan,nan,nan,nan,2.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.529,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,1.745
Soil3_CE_239_-50_CHL_T9,nan,nan,0.120,0.434,nan,nan,nan,12.465,15.872,1.381,0.212,2.659,nan,nan,nan,nan,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.410,nan,nan,nan,nan,0.288,nan,nan,nan,nan,nan,nan,nan,1.663
Soil3_CE_239_-7_CHL_T9,nan,nan,0.360,0.000,nan,nan,nan,20.522,18.850,2.214,1.000,3.459,nan,nan,nan,nan,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.166,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,1.521
Soil3_CE_239_0_CHL_T9,nan,nan,0.960,0.000,nan,nan,nan,27.829,32.308,1.269,2.000,3.844,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.705,nan,nan,nan,nan,0.384,nan,nan,nan,nan,nan,nan,nan,1.533
Soil3_CE_239_9_CHL_T9,nan,nan,0.416,0.000,nan,nan,nan,17.394,23.435,0.737,0.000,0.615,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.623,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.473
Soil5_CE_201_-12_CHL_T9,nan,nan,0.540,0.000,nan,nan,nan,8.521,11.249,0.842,0.000,0.387,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.705,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.352
Soil5_CE_201_-15_CHL_T9,nan,nan,0.357,0.000,nan,nan,nan,7.668,13.157,1.475,0.000,0.410,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.822
Soil5_CE_201_-19_CHL_T9,nan,nan,0.468,0.000,nan,nan,nan,13.386,17.489,1.569,1.424,2.844,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.192,nan,nan,nan,nan,nan,nan,nan,1.816
Soil5_CE_201_-23_CHL_T9,nan,nan,0.780,0.000,nan,nan,nan,12.981,21.396,1.161,0.000,2.049,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.057,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,1.970
Soil5_CE_201_-28_CHL_T9,nan,nan,0.597,0.443,nan,nan,nan,12.416,19.968,1.054,0.000,2.706,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.586,nan,nan,nan,nan,0.192,nan,nan,nan,nan,nan,nan,nan,1.626
Soil5_CE_201_-35_CHL_T9,nan,nan,0.300,0.425,nan,nan,nan,16.434,23.777,1.257,0.000,0.820,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.288,nan,nan,nan,nan,nan,nan,nan,1.514
Soil5_CE_201_-55_CHL_T9,nan,nan,0.180,0.000,nan,nan,nan,11.463,16.156,0.580,0.000,0.615,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.881,nan,nan,nan,nan,0.288,nan,nan,nan,nan,nan,nan,nan,1.410
Soil5_CE_201_-5_CHL_T9,nan,nan,0.300,0.000,nan,nan,nan,6.453,12.609,0.952,0.000,0.818,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.176,nan,nan,nan,nan,0.192,nan,nan,nan,nan,nan,nan,nan,0.938
Soil5_CE_201_-9_CHL_T9,nan,nan,0.780,0.000,nan,nan,nan,9.421,16.845,1.213,0.000,0.410,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,2.105
Soil5_CE_201_0_CHL_T9,nan,nan,0.180,0.000,nan,nan,nan,12.771,24.524,1.470,0.000,1.024,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.233,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,1.395
Soil5_CE_201_7_CHL_T9,nan,nan,0.360,0.000,nan,nan,nan,16.422,34.376,0.475,0.000,0.820,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.176,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.354
Soil6_CE_73_-11_CHL_T9,nan,nan,0.540,0.886,nan,nan,nan,7.110,13.546,2.532,0.000,0.410,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.288,nan,nan,nan,nan,nan,nan,nan,1.576
Soil6_CE_73_-14_CHL_T9,nan,nan,1.320,0.000,nan,nan,nan,15.276,26.125,3.758,0.000,1.231,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.586,nan,nan,nan,nan,0.481,nan,nan,nan,nan,nan,nan,nan,2.063
Soil6_CE_73_-17_CHL_T9,nan,nan,0.300,0.000,nan,nan,nan,8.173,12.750,3.156,0.000,0.615,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.705,nan,nan,nan,nan,0.192,nan,nan,nan,nan,nan,nan,nan,1.845
