0.091415	1.059935	0.017135	0.017319	0.025023	0.068544	0.027989	0.000000	0.187819	0.029467	0.006060	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.002412	0.000000	0.000000	0.002561	0.011887	0.003805	0.000000	0.003798	0.045695	0.069647	0.019391	0.012873	0.044584	0.017931	0.004029	0.001390
0.001083	0.041982	0.010682	0.012406	0.027133	0.022263	0.025797	0.013799	0.020010	0.018148	0.039943	0.009494	0.002972	0.000000	0.000000	0.000536	0.000740	0.002314	0.000537	0.000618
0.023429	0.002290	0.008234	0.026653	0.004522	0.001386	0.016692	0.023899	0.042002	0.002244	0.061429	0.073846	0.036408	0.040264	0.016140	0.037277	0.019795	0.002892	0.025516	0.009264
0.566909	0.760565	0.155329	0.174909	0.681338	0.257455	0.233856	0.189340	0.255379	0.203536	0.164178	0.035236	0.014674	0.035368	0.017649	0.015554	0.029045	0.004242	0.004566	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.010022	0.053890	0.008234	0.000000	0.003618	0.004619	0.000000	0.000000	0.004161	0.001171	0.000000	0.000000	0.004644	0.000000	0.000000	0.000000	0.002220	0.002314	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.243774	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000551	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.013001	0.003817	0.004673	0.026531	0.011758	0.006466	0.033553	0.017497	0.029917	0.028199	0.050135	0.140730	0.098820	0.002721	0.008244	0.017566	0.018685	0.010026	0.004297	0.021154
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.307019	0.136022	0.000000	0.103791	0.201688	0.058105	0.093576	0.097017	0.140072	0.016295	0.041595	0.052747	0.010402	0.031015	0.006038	0.032718	0.011285	0.000000	0.001746	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.014491	0.035265	0.008234	0.018179	0.015375	0.008961	0.010116	0.022049	0.102626	0.230857	0.028648	0.065617	0.586236	0.404548	0.418931	0.516654	0.314864	0.363243	0.145437	0.379063
0.006094	0.011450	0.006676	0.011914	0.124209	0.012009	0.022256	0.008108	0.011095	0.008489	0.025343	0.006119	0.000000	0.000000	0.000000	0.002011	0.002775	0.002892	0.000000	0.000000
0.386112	0.404403	0.076996	0.270715	0.201086	0.191405	0.346317	0.400871	0.330863	0.278082	0.368298	0.083763	0.057768	0.050874	0.000000	0.005095	0.001665	0.003278	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.008126	0.008396	0.001558	0.006141	0.004221	0.007113	0.005901	0.000000	0.004161	0.000000	0.002204	0.010127	0.030463	0.026934	0.015907	0.013543	0.017575	0.023715	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.012595	0.003511	0.002003	0.028988	0.039192	0.020323	0.064239	0.021623	0.051710	0.013855	0.021211	0.033125	0.001672	0.007346	0.008709	0.001207	0.002405	0.003085	0.000671	0.001390
0.038056	0.062897	0.047177	0.005773	0.035574	0.007297	0.004384	0.003557	0.014859	0.029272	0.000000	0.002743	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.017606	0.031296	0.021586	0.001105	0.021405	0.011270	0.006913	0.010811	0.010500	0.004293	0.011845	0.000000	0.000000	0.002449	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.018959	0.148082	0.063867	0.030461	0.082304	0.037967	0.045355	0.016786	0.069342	0.081863	0.018731	0.033125	0.025448	0.034824	0.002903	0.044117	0.017205	0.033934	0.003088	0.000772
0.152900	0.178157	0.088346	0.105510	0.078686	0.100137	0.085652	0.047796	0.147798	0.092498	0.115696	0.036712	0.039937	0.033463	0.021133	0.071471	0.024790	0.051865	0.000000	0.002779
0.081529	0.210521	0.053408	0.021986	0.080494	0.027344	0.030180	0.014937	0.035860	0.037468	0.018181	0.066250	0.022105	0.016868	0.008128	0.013007	0.011655	0.005013	0.000000	0.005404
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.101437	0.047478	0.012017	0.000000	0.003316	0.007205	0.000000	0.001280	0.007331	0.004098	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.066496	0.000000	0.000000	0.000000	0.006030	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.006412	0.000000	0.004790	0.025626	0.000000	0.148373	0.061311	0.000000	0.001464	0.056471	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.006870	0.005118	0.005773	0.006632	0.009145	0.019052	0.002987	0.018425	0.002244	0.000000	0.000000	0.000000	0.000000	0.000000	0.001609	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.061485	0.234031	0.307319	0.088683	0.101296	0.031963	0.028494	0.047086	0.070531	0.100207	0.088976	0.016246	0.070772	0.026117	0.033208	0.080589	0.028674	0.131685	0.022695	0.015132
1.704790	2.859672	1.993235	1.283072	2.507386	0.857906	0.861069	0.410118	1.096406	0.584850	0.884800	0.076167	0.005944	0.027478	0.000000	0.000000	0.000000	0.000000	0.004029	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.003664	0.000000	0.000000	0.004221	0.004989	0.000000	0.005263	0.105797	0.020783	0.025894	0.006752	0.140801	0.049786	0.058869	0.043714	0.044029	0.023329	0.005775	0.002162
0.040358	0.071751	0.004006	0.016582	0.012059	0.017921	0.003372	0.005690	0.025954	0.028979	0.017079	0.000000	0.003715	0.002721	0.000000	0.003352	0.003700	0.003278	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.152495	0.122893	0.028038	0.084384	0.107930	0.144109	0.068792	0.114941	0.169395	0.307158	0.134427	0.012238	0.005387	0.002176	0.000000	0.000536	0.002405	0.000000	0.000940	0.004323
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.346835	0.712476	0.149543	0.187314	0.151341	0.163414	0.107064	0.125041	0.157903	0.193194	0.113492	0.047683	0.019132	0.038904	0.003600	0.005498	0.005180	0.004820	0.001746	0.001235
0.028711	0.042287	0.018915	0.003316	0.029243	0.049422	0.006070	0.000000	0.018623	0.006928	0.005509	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.092905	1.155197	0.032712	0.018793	0.066626	0.071962	0.023773	0.000000	0.303324	0.054348	0.007438	0.000000	0.003158	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.107125	0.162891	0.062755	0.079101	0.162496	0.063185	0.061542	0.049646	0.094703	0.038834	0.080988	0.045151	0.003529	0.005713	0.000813	0.003620	0.001480	0.000000	0.000940	0.000000
0.382996	0.152663	0.075662	0.147150	0.080192	0.042308	0.071658	0.104129	0.080041	0.024393	0.047655	0.052536	0.022848	0.033464	0.002670	0.025208	0.014615	0.007327	0.004968	0.004631
0.000000	0.002748	0.000000	0.000491	0.009949	0.000000	0.012140	0.000000	0.005944	0.261494	0.005234	0.000000	0.000000	0.000000	0.000000	0.000536	0.000000	0.000000	0.000537	0.000000
0.771678	2.279403	0.388321	0.111283	0.469400	0.230388	0.035912	0.027882	0.249436	0.213001	0.029200	0.000000	0.001672	0.006801	0.000000	0.000536	0.000000	0.000000	0.001343	0.000000
