0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.193272	1.666005	0.958453	0.456064	1.577630	0.462439	0.261170	0.050216	0.601498	0.337796	0.091180	0.038611	0.000000	0.018772	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.168746	0.147014	0.020918	0.025180	0.075068	0.021801	0.052774	0.003130	0.091136	0.024588	0.026445	0.014769	0.000000	0.000000	0.008128	0.000000	0.000000	0.000000	0.000000	0.000000
0.070830	0.058928	0.004896	0.037217	0.069641	0.029006	0.020064	0.014794	0.026152	0.009367	0.019283	0.031015	0.002786	0.005713	0.000813	0.002950	0.001480	0.000000	0.000000	0.000000
0.526686	0.877656	0.150210	0.044587	0.204100	0.160182	0.013994	0.043103	0.162064	0.232613	0.039392	0.006963	0.005387	0.003537	0.000000	0.000000	0.001295	0.000000	0.001880	0.000000
0.010022	0.053890	0.008234	0.000000	0.003618	0.004619	0.000000	0.000000	0.004161	0.001171	0.000000	0.000000	0.004644	0.000000	0.000000	0.000000	0.002220	0.002314	0.000000	0.000000
0.081529	0.210521	0.053408	0.021986	0.080494	0.027344	0.030180	0.014937	0.035860	0.037468	0.018181	0.066250	0.022105	0.016868	0.008128	0.013007	0.011655	0.005013	0.000000	0.005404
0.014220	0.002290	0.008234	0.021249	0.004522	0.001386	0.012814	0.023899	0.022982	0.000000	0.061429	0.073846	0.014489	0.014419	0.004993	0.016359	0.002775	0.002892	0.017861	0.009264
0.073538	0.287158	0.044507	0.015108	0.100693	0.015889	0.007081	0.008962	0.020803	0.018246	0.014324	0.000000	0.000000	0.008706	0.000000	0.000000	0.000000	0.000000	0.001343	0.000000
0.006094	0.011450	0.006676	0.011914	0.124209	0.012009	0.022256	0.008108	0.011095	0.008489	0.025343	0.006119	0.000000	0.000000	0.000000	0.002011	0.002775	0.002892	0.000000	0.000000
0.432427	0.739955	0.182478	0.285332	0.340368	0.174223	0.137414	0.286783	0.351666	0.341991	0.177676	0.054435	0.036222	0.050058	0.001974	0.008716	0.007955	0.002121	0.000806	0.001235
0.004198	0.010686	0.011349	0.013388	0.017486	0.015519	0.044006	0.014652	0.038634	0.038053	0.012671	0.018567	0.010588	0.021493	0.000000	0.002414	0.002035	0.000000	0.001477	0.000772
0.086269	0.060760	0.004228	0.065714	0.050950	0.076581	0.096780	0.110247	0.111741	0.092206	0.066663	0.033336	0.038079	0.011698	0.000000	0.002950	0.000000	0.000000	0.000000	0.004323
0.000000	0.006870	0.005118	0.005773	0.006632	0.009145	0.019052	0.002987	0.018425	0.002244	0.000000	0.000000	0.000000	0.000000	0.000000	0.001609	0.000000	0.000000	0.000000	0.000000
0.155744	0.002290	0.001558	0.000860	0.009647	0.000647	0.001180	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004029	0.000000
