0.001000	10.000000	10.000000	10.000000	10.000000	10.000000	10.000000	4.415092	3.842713	3.053202
10.000000	10.000000	10.000000	10.000000	10.000000	10.000000	10.000000	10.000000	5.910943	6.651891
10.000000	10.000000	10.000000	10.000000	10.000000	10.000000	10.000000	6.962847	8.853326	2.368316
10.000000	10.000000	10.000000	10.000000	10.000000	8.852909	6.628605	9.673375	8.360819	5.851147
10.000000	10.000000	10.000000	10.000000	10.000000	10.000000	10.000000	10.000000	10.000000	7.860140
10.000000	10.000000	10.000000	10.000000	10.000000	10.000000	10.000000	10.000000	5.853310	8.529439
10.000000	10.000000	10.000000	10.000000	10.000000	10.000000	10.000000	10.000000	5.847338	4.941737
10.000000	10.000000	10.000000	10.000000	10.000000	10.000000	10.000000	10.000000	9.712480	6.679494
10.000000	9.999999	10.000000	10.000000	10.000000	10.000000	10.000000	8.669540	2.742502	4.421169
10.000000	10.000000	10.000000	10.000000	10.000000	10.000000	1.803997	1.293498	0.951021	1.352770
