0.001000	3.353807	2.434391	2.632061	4.688367	4.202142	6.250554	7.332072	10.000000	10.000000
6.417594	6.347752	2.587137	2.609102	4.902390	5.203107	4.573598	4.691992	5.851743	7.306196
10.000000	8.895214	3.113722	3.529013	3.581932	3.822538	4.512289	7.337892	7.137376	10.000000
10.000000	1.566363	2.925234	1.702705	1.861338	3.923069	4.506899	5.203131	6.090617	10.000000
2.217240	2.283095	1.318098	1.285635	1.633815	2.002276	2.522821	3.394328	5.235078	10.000000
3.265073	4.320195	4.279887	2.669626	4.927811	3.742834	3.987970	4.865026	4.904428	10.000000
9.999970	10.000000	10.000000	6.952007	7.397406	4.549707	5.058638	4.718682	4.454148	5.999321
0.001000	0.001000	0.001000	0.001000	3.683467	2.811267	1.188407	1.132896	1.140318	10.000000
0.001000	2.877459	1.893842	8.826638	10.000000	4.951959	1.635081	0.656300	2.598756	2.770087
0.001002	10.000000	0.001000	0.001070	9.999995	7.915829	5.866194	4.521975	4.810936	10.000000
