0.001000	19.286427	45.681694	47.255840	27.004909	15.999882	8.887162	2.019027	2.167378	1.954920
59.873817	100.000000	82.770366	100.000000	39.150599	14.927393	6.642954	3.927532	2.126422	2.156193
98.342240	99.999996	100.000000	99.998617	23.373269	8.445304	3.454911	2.687837	1.657480	15.381501
12.892906	69.991660	46.079017	7.866630	4.104226	3.052640	2.092847	1.538518	1.194608	1.257631
20.345594	27.363062	28.394646	25.154681	22.466827	13.366832	8.800125	4.070099	2.584701	1.892080
62.894384	11.749102	9.515276	10.495000	8.652804	8.120740	5.799121	4.105101	2.852760	2.147913
47.867468	17.956120	11.099706	16.423175	10.907330	5.262651	3.498007	2.157132	1.599371	1.215944
39.473055	13.534585	10.585984	10.048149	7.544728	5.972366	4.724676	2.673848	2.284341	1.213178
100.000000	100.000000	100.000000	100.000000	51.327189	27.301895	7.544206	5.292717	3.085202	2.294623
100.000000	26.324865	19.869907	13.060291	8.677998	7.177986	5.529879	4.361842	3.404562	2.728236
