0.002741	20.000000	19.659436	20.000000	20.000000	11.644686	16.693398	4.415106	3.842720	3.053163
20.000000	20.000000	20.000000	20.000000	20.000000	20.000000	20.000000	16.341251	5.911009	6.651693
20.000000	20.000000	20.000000	20.000000	20.000000	20.000000	12.673860	6.962812	8.853200	2.368250
20.000000	19.551478	17.330869	15.874803	12.059424	8.847929	6.628747	9.668539	8.360990	5.851119
13.503711	16.463175	17.485124	16.423820	14.470943	20.000000	19.323787	20.000000	16.088999	7.859699
20.000000	20.000000	20.000000	20.000000	20.000000	20.000000	20.000000	20.000000	5.853310	8.529263
20.000000	20.000000	20.000000	20.000000	20.000000	20.000000	12.180714	20.000000	5.847339	4.941680
20.000000	20.000000	20.000000	20.000000	20.000000	20.000000	20.000000	18.164277	9.712902	6.680930
18.056017	19.999822	20.000000	20.000000	16.278410	14.424067	13.727340	8.670292	2.742511	4.421279
20.000000	17.086752	20.000000	20.000000	12.496975	14.067904	1.804014	1.293498	0.951021	1.352758
