2.886360	2.942830	2.912736	3.763017	2.917307	2.025822	0.290018	0.040470	1.728764	0.032033	0.007856
0.257332	0.218579	0.488795	0.327938	0.121024	0.032919	0.290701	0.008272	0.520539	0.025111	0.004182
0.053011	0.079146	0.128777	0.268227	0.495851	0.029497	0.194054	0.048136	0.018303	0.016266	0.005943
4.268967	4.963371	4.442197	2.527965	5.295216	2.542872	2.323785	2.525427	0.026377	1.706184	0.212068
2.249447	0.010505	1.569441	2.140143	1.937275	2.231142	2.519882	0.031238	3.419789	1.034399	0.144372
0.023990	1.667512	0.838678	1.549453	0.868700	1.058994	1.272777	0.359783	0.067452	0.145825	0.080159
1.471980	1.616766	1.203199	1.326009	0.046995	1.053006	0.098683	1.388790	0.026444	0.289537	0.178545
0.008710	0.083645	1.496910	1.061772	0.777228	0.373932	0.114527	0.099297	0.044855	0.065993	1.152585
0.106773	0.720379	0.980501	0.346439	0.202168	0.099167	0.043772	0.032181	0.830584	0.809581	0.666831
0.025128	2.855469	0.125359	2.479535	0.615663	0.448536	0.371280	0.252942	0.127156	0.079537	1.484221
