0.302930
0.337870
0.370826
0.401835
0.430936
0.458166
0.483563
0.507166
0.529013
0.549142
0.567590
0.584396
0.599599
0.613235
0.625344
0.635963
0.645130
0.652883
0.659261
0.664302
0.668043
0.670522
0.671779
0.671850
0.670775
0.668590
0.665334
0.661046
0.655762
0.649522
0.642363
0.634324
0.625442
0.615756
0.605304
0.594123
0.582252
0.569729
0.556592
0.542879
0.528628
0.513877
0.498665
0.483029
0.467007
0.450638
0.433959
0.417009
0.399826
0.382448
0.364912
0.347257
0.329522
0.311743
0.293960
0.276210
0.258531
0.240962
0.223540
0.206304
0.189291
0.172540
0.156089
0.139976
0.124239
0.108915
0.094044
0.079663
0.065810
0.052524
0.039841
0.027802
0.016443
0.005802
-0.004082
-0.013171
-0.021427
-0.028812
-0.035288
-0.040818
-0.045362
-0.048883
-0.051342
-0.052702
-0.052925
-0.051972
-0.049806
-0.046388
-0.041680
-0.035644
-0.028243
-0.019437
-0.009189
0.002538
0.015784
0.030586
0.046983
0.065012
0.084712
0.106120
