0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.193272	1.666005	0.958453	0.456064	1.577630	0.462439	0.261170	0.050216	0.601498	0.337796	0.091180	0.038611	0.000000	0.018772	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.008967	0.021103	0.012471	0.041814	0.000000	0.026945	0.006732	0.009917	0.014769	0.000000	0.000000	0.008128	0.000000	0.000000	0.000000	0.000000	0.000000
0.041306	0.029006	0.000000	0.020021	0.029243	0.010716	0.008430	0.006401	0.016444	0.002732	0.006611	0.022154	0.000000	0.001632	0.000813	0.000939	0.001480	0.000000	0.000000	0.000000
0.029524	0.029922	0.004896	0.017196	0.040398	0.018291	0.011634	0.008393	0.009708	0.006635	0.012671	0.008862	0.002786	0.004081	0.000000	0.002011	0.000000	0.000000	0.000000	0.000000
0.208156	0.156174	0.016022	0.001228	0.039192	0.011085	0.001012	0.002134	0.027143	0.027906	0.000000	0.000000	0.000000	0.001632	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.007178	0.000000	0.020251	0.007984	0.008743	0.008037	0.019895	0.009958	0.012284	0.013367	0.018181	0.066250	0.022105	0.016868	0.008128	0.013007	0.011655	0.005013	0.000000	0.005404
0.014220	0.002290	0.008234	0.021249	0.004522	0.001386	0.012814	0.023899	0.022982	0.000000	0.061429	0.073846	0.014489	0.014419	0.004993	0.016359	0.002775	0.002892	0.017861	0.009264
0.010699	0.062592	0.005118	0.002457	0.023515	0.002125	0.000000	0.001565	0.004557	0.002244	0.011570	0.000000	0.000000	0.002993	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.006094	0.011450	0.006676	0.011914	0.124209	0.012009	0.022256	0.008108	0.011095	0.008489	0.025343	0.006119	0.000000	0.000000	0.000000	0.002011	0.002775	0.002892	0.000000	0.000000
0.142472	0.495695	0.122171	0.048149	0.239071	0.055888	0.024279	0.011096	0.092127	0.035614	0.023139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.004198	0.010686	0.011349	0.013388	0.017486	0.015519	0.044006	0.014652	0.038634	0.038053	0.012671	0.018567	0.010588	0.021493	0.000000	0.002414	0.002035	0.000000	0.001477	0.000772
0.088029	0.062592	0.011794	0.006510	0.047332	0.000000	0.000000	0.000000	0.048342	0.010148	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.080716	0.084422	0.009124	0.009703	0.006632	0.009330	0.010959	0.003130	0.015850	0.007708	0.016528	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
