5.324000	6.778000
4.987000	0.000000
4.987000	4.712000
6.186000	5.889000
5.324000	5.733000
5.324000	5.733000
5.324000	0.000000
4.987000	4.712000
5.324000	0.000000
5.324000	0.000000
5.324000	0.000000
4.987000	4.712000
5.822000	6.393000
5.822000	6.393000
5.822000	6.393000
6.186000	0.000000
5.822000	0.000000
5.324000	5.733000
5.324000	5.733000
5.324000	0.000000
4.987000	4.712000
5.822000	6.393000
7.052000	8.450000
5.324000	5.733000
5.822000	0.000000
5.324000	0.000000
5.822000	0.000000
5.822000	6.393000
5.324000	0.000000
5.405000	5.492000
6.545000	7.222000
6.186000	0.000000
4.987000	0.000000
6.186000	5.889000
5.324000	0.000000
5.405000	5.492000
5.405000	0.000000
5.822000	6.393000
5.822000	0.000000
5.822000	6.393000
6.186000	5.889000
5.822000	0.000000
5.324000	5.733000
4.987000	4.712000
5.822000	0.000000
5.324000	5.733000
4.987000	4.712000
6.860000	0.000000
5.324000	5.733000
4.837000	0.000000
6.186000	5.889000
6.186000	0.000000
5.324000	5.733000
5.822000	0.000000
5.822000	0.000000
6.860000	0.000000
4.987000	4.712000
4.987000	4.712000
6.545000	0.000000
6.545000	7.222000
5.324000	5.733000
5.324000	0.000000
5.822000	6.393000
5.822000	6.393000
6.860000	0.000000
5.324000	0.000000
6.545000	0.000000
6.186000	0.000000
5.822000	0.000000
5.324000	0.000000
6.789000	0.000000
6.789000	8.590000
6.860000	8.430000
4.987000	0.000000
5.822000	6.393000
4.987000	4.712000
4.987000	0.000000
6.186000	5.889000
4.987000	4.712000
5.822000	6.393000
4.987000	4.712000
5.822000	6.393000
5.405000	5.492000
6.860000	0.000000
5.324000	5.733000
4.987000	4.712000
4.987000	4.712000
4.987000	4.712000
4.987000	4.712000
4.987000	4.712000
6.186000	5.889000
4.987000	4.712000
4.987000	4.712000
6.545000	7.222000
4.987000	4.712000
4.837000	8.243000
4.987000	4.712000
